,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name,words_matched_list,sentiment
115,123326971154939_917612028393092,2017-09-16 10:00:19,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/917612028393092/?type=3,"Did you know that there are still artifacts of the Eastern Arctic Dorset culture in Aulavik National Park? This national gem is also home to rolling Arctic tundras, lush river valleys, Muskoxen and snowy owls. The beauty of the land makes this national park in the Northwest Territories a ""place where people travel"". http://ow.ly/ZTUa30fbVwF  #IndigenousLanguages","Did you know that there are still artifacts of the Eastern Arctic Dorset culture in Aulavik National Park? This national gem is also home to rolling Arctic tundras, lush river valleys, Muskoxen and snowy owls. The beauty of the land makes this national park in the Northwest Territories a ""place where people travel"".",['#IndigenousLanguages'],Environmental,5,0.0,en,GovCanNorth_facebook,"['eau', 'park', 'or']",neutral
116,123326971154939_895974750556820,2017-08-04 07:00:17,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/895974750556820/?type=3,"Did you know that the Yukon is home to a world-class trail system? Read how  Carcross/Tagish First Nation was able to give a second life to old wagon trails from the gold rush to promote community wellness and tourism. http://ow.ly/l0Qq30e7rNx 

Photo credit: Darren Kipp",Did you know that the Yukon is home to a world-class trail system? Read how Carcross/Tagish First Nation was able to give a second life to old wagon trails from the gold rush to promote community wellness and tourism. Photo credit: Darren Kipp,[],Environmental,5,0.0,en,GovCanNorth_facebook,"['or', 'gold']",neutral
117,123326971154939_694097827411181,2016-09-13 14:45:12,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/694097827411181/?type=3,"Do you live in Kangiqsujuaq, QC? We are seeking your input on how to improve the Nutrition North Canada program. Come participate in an engagement session on September 20, 2016, at the school gymnasium starting at 7:00 PM. http://ow.ly/WtUG3048rK7 #NNCMySay","Do you live in Kangiqsujuaq, QC? We are seeking your input on how to improve the Nutrition North Canada program. Come participate in an engagement session on September , , at the school gymnasium starting at :00 PM.",['#NNCMySay'],Social,5,0.0,en,GovCanNorth_facebook,['engagement'],neutral
118,123326971154939_904982332989395,2017-08-22 07:00:00,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/904982159656079/?type=3,"Yee Ting Choy, an Indigenous and Northern Affairs Canada summer student, travelled with Northwest Territories Resource and Lands Management to the Mould Bay Weather Station and Johnston's Point for inspections. To learn more about Crown Land Management, visit: http://ow.ly/jSJD30ezBx9","Yee Ting Choy, an Indigenous and Northern Affairs Canada summer student, travelled with Northwest Territories Resource and Lands Management to the Mould Bay Weather Station and Johnston's Point for inspections. To learn more about Crown Land Management, visit: 9",[],Environmental,5,0.0,en,GovCanNorth_facebook,"['lands', 'or', 'mer', 'air']",neutral
119,123326971154939_903877293099899,2017-08-19 08:00:29,http://ow.ly/qfp930ew6NX,"Farming and fishing in the North can be challenging. See how resourceful Northerners make the most of the summer season in Yellowknife, Northwest Territories, in this episode of CBC‘s True North Calling: http://ow.ly/qfp930ew6NX","Farming and fishing in the North can be challenging. See how resourceful Northerners make the most of the summer season in Yellowknife, Northwest Territories, in this episode of CBC‘s True North Calling:",[],Environmental,5,0.0,en,GovCanNorth_facebook,"['farming', 'or', 'mer']",neutral
120,123326971154939_965325960288365,2017-12-22 14:30:18,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/965325960288365/?type=3,Reminder: The Northern Contaminants Program is now accepting funding proposals for 2018-2019: http://ow.ly/5zgR30hoPSD #ArcticScience,Reminder: The Northern Contaminants Program is now accepting funding proposals for -2019: D,['#ArcticScience'],Economical,5,0.0,en,GovCanNorth_facebook,"['funding', 'northern']",neutral
121,123326971154939_964756970345264,2017-12-21 11:50:05,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/964756970345264/?type=3,Check out these Northern housing project profiles from Canada Mortgage and Housing Corporation (CMHC) ‏that outline the design and building process of sustainable housing in the North: http://ow.ly/sZSM30hm9mF #ArcticTogether,Check out these Northern housing project profiles from Canada Mortgage and Housing Corporation (CMHC) ‏that outline the design and building process of sustainable housing in the North:,['#ArcticTogether'],Environmental,5,0.09916666666666664,en,GovCanNorth_facebook,"['building', 'sustainable', 'or']",positive
122,123326971154939_718515921636038,2016-10-26 09:01:37,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/718515921636038/?type=3,"An engagement session for the Nutrition North Canada program is coming to Wekweètì, NWT. Join us at the Wekweètì Youth Centre on November 2, 2016. http://ow.ly/s5PR3057sEg #NNCMySay","An engagement session for the Nutrition North Canada program is coming to Wekweètì, NWT. Join us at the Wekweètì Youth Centre on November , .",['#NNCMySay'],Social,5,0.0,en,GovCanNorth_facebook,['engagement'],neutral
123,123326971154939_944287289058899,2017-11-10 15:50:43,https://www.facebook.com/EurekaCanadaEnglish/photos/a.139081162811118.33255.126081027444465/1672532569465962/?type=3,,,[],unknown,5,0.0,tl,GovCanNorth_facebook,,neutral
124,123326971154939_745059078981722,2016-12-06 11:30:46,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/745059078981722/?type=3,"Unable to attend a Nutrition North Canada community meeting in person? You can still provide your input by completing this online survey by December 9, 2016: http://ow.ly/5yow306IWVj #NNCMySay","Unable to attend a Nutrition North Canada community meeting in person? You can still provide your input by completing this online survey by December , :",['#NNCMySay'],Social,5,0.0,en,GovCanNorth_facebook,['community'],neutral
125,123326971154939_858303917657237,2017-06-08 12:00:33,,"Experience the Arctic through music! Musical duo Twin Flames will perform on June 10, 2017 at the  Canadian Museum of Nature - Musée canadien de la nature in Ottawa, Ontario. Together, Chelsey June (Algonquin/Cree/Metis) and Jaaji (Inuk/Mohawk) sing songs in English, French and Inuktitut. 
For further details on this event: http://ow.ly/r2LD30cqE2T","Eerience the Arctic through music! Musical duo Twin Flames will perform on June , at the Canadian Museum of Nature - Musée canadien de la nature in Ottawa, Ontario. Together, Chelsey June (Algonquin/Cree/Metis) and Jaaji (Inuk/Mohawk) sing songs in English, French and Inuktitut. For further details on this event:",[],Environmental,5,0.6,en,GovCanNorth_facebook,"['museum of nature', 'or', 'nature']",positive
126,123326971154939_947790535375241,2017-11-17 16:46:06,https://www.facebook.com/MappingtheWayYT/videos/553782784968466/,Watch the latest Mapping the Way video vignette to learn about how Yukon First Nation land claim and self-government agreements are benefiting Yukon communities.,Watch the latest Mapping the Way video vignette to learn about how Yukon First Nation land claim and self-government agreements are benefiting Yukon communities.,[],Economical,5,0.0,en,GovCanNorth_facebook,['government'],neutral
127,123326971154939_823420274478935,2017-04-11 10:45:22,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/823420274478935/?type=3,"The Nutrition North Canada program supports residents in more than 120 northern communities by ensuring they have access to fresh, healthy, and affordable food. If you’d like to help continually improve this program, apply by April 16, 2017, to join the Nutrition North Canada advisory board. http://ow.ly/Qu3k30aJLWO","The Nutrition North Canada program supports residents in more than northern communities by ensuring they have access to fresh, healthy, and affordable food. If you’d like to help continually improve this program, apply by April , , to join the Nutrition North Canada advisory board.",[],Social,5,0.1225,en,GovCanNorth_facebook,['health'],positive
128,123326971154939_824621244358838,2017-04-13 08:01:02,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/824621244358838/?type=3,Indigenous Youth: the Nutrition North Canada advisory board needs you! Share your unique knowledge and experience in the North to help improve the Nutrition North Canada program. Apply now! http://ow.ly/HnCt30aO8mm,Indigenous Youth: the Nutrition North Canada advisory board needs you! Share your unique knowledge and eerience in the North to help improve the Nutrition North Canada program. Apply now!,[],Social,5,0.0,en,GovCanNorth_facebook,['indigenous'],neutral
129,123326971154939_947791715375123,2017-11-17 16:49:13,http://www.cbc.ca/radio/thecurrent/the-current-for-november-16-2017-1.4403483/how-yukon-s-melting-ice-reveals-human-artifacts-and-indigenous-history-1.4403874,"Check out “Secrets from the Ice” this Sunday, November 19, 2017 on CBC’s “The Nature of Things” to learn about what Yukon’s melting ice patches are revealing about Indigenous history in Yukon.  Here’s a sneak peek from  “The Current”:","Check out “Secrets from the Ice” this Sunday, November , on CBC’s “The Nature of Things” to learn about what Yukon’s melting ice patches are revealing about Indigenous history in Yukon. Here’s a sneak peek from “The Current”:",[],Environmental,5,0.0,en,GovCanNorth_facebook,"['or', 'ice', 'nature']",neutral
130,123326971154939_957706351050326,2017-12-07 16:00:45,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/957706351050326/?type=3,"Beluga whales live in the Gulf of St. Lawrence (Quebec) and the Arctic waters of Canada, Greenland and Russia. Known as the ""white whale"" in English, belugas are better known as ""qilalgaq"" in Inuktitut, Invuialuktan and Inuinactun dialects and “siqsuaq” in the Inupiat dialect. Learn more: http://ow.ly/khXJ30h5bLB #ArcticAnimals #Indigenouslanguages","Beluga whales live in the Gulf of St. Lawrence (Quebec) and the Arctic waters of Canada, Greenland and Russia. Known as the ""white whale"" in English, belugas are better known as ""qilalgaq"" in Inuktitut, Invuialuktan and Inuinactun dialects and “siqsuaq” in the Inupiat dialect. Learn more:","['#ArcticAnimals', '#Indigenouslanguages']",Environmental,5,0.0,en,GovCanNorth_facebook,"['water', 'gas', 'or']",neutral
131,123326971154939_873183132835982,2017-07-01 09:50:55,https://www.facebook.com/MinCIRNA/photos/a.1063300580413925.1073741828.1062292210514762/1351529608257686/?type=3,,,[],unknown,5,0.0,tl,GovCanNorth_facebook,,neutral
132,123326971154939_869231536564475,2017-06-26 07:00:15,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/869231536564475/?type=3,"DYK The word ""Alianait"" means “joy” or “it’s wonderful!” in some Inuit languages? From June 30 – July 3, Iqaluit (Nunavut) is hosting the Alianait Arts Festival festival, bringing together performers from all across the circumpolar region and other parts of Canada, including acrobats, musicians, dance troops, storytellers and more. Check out all there is to see and do: http://ow.ly/u8z830cQDDl","DYK The word ""Alianait"" means “joy” or “it’s wonderful!” in some Inuit languages? From June – July , Iqaluit (Nunavut) is hosting the Alianait Arts Festival festival, bringing together performers from all across the circumpolar region and other parts of Canada, including acrobats, musicians, dance troops, storytellers and more. Check out all there is to see and do:",[],Social,5,0.0,en,GovCanNorth_facebook,"['inuit', 'mer']",neutral
133,123326971154939_915574911930137,2017-09-12 08:00:37,https://www.facebook.com/inuittapiriitkanatami/videos/1796764857008341/,,,[],unknown,5,0.0,tl,GovCanNorth_facebook,,neutral
134,123326971154939_936516383169323,2017-10-25 17:30:12,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/936516383169323/?type=3,"At the Renewables in Remote Communities 2017 Conference in Whitehorse, the Government of Canada continues to work with Indigenous people and other partners to reduce reliance on diesel in northern communities while growing the economy. http://ow.ly/Al8w30g86rQ #RiRC2017","At the Renewables in Remote Communities Conference in Whitehorse, the Government of Canada continues to work with Indigenous people and other partners to reduce reliance on diesel in northern communities while growing the economy.",['#RiRC2017'],Economical,5,0.0,en,GovCanNorth_facebook,"['northern', 'government']",neutral
