,shortcode,mediaid,caption_hashtags,typename,url,caption_mentions,comments,caption,likes,tagged_users,date,is_video,id,owner_username,owner_id,video_url
128,BSt-mhulsrh,1.49012E+18,"[""semainedelafaune"",""conservation"",""semainedelafaune"",""nature"",""photographie"",""fleur"",""fleurs"",""animaux"",""sauvage"",""animal"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""saskatchewan"",""sask"",""explorecanada"",""exploresask"",""pndesprairies"",""prairies"",""conservation""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e5712025585b3ce994e29b4e72d50f81/5AF3CE41/t51.2885-15/e35/19367732_1886508744945758_4169221554200117248_n.jpg,"[""focused_on_canada""]",2,"Bonne ! Il y en a qui profitent déjà du printemps au parc national des Prairies! Cette semaine, soyez à l’affût des histoires de et des conseils sur la façon d'interagir avec la faune. Superbe photo de ",144,[],2017-04-10T13:34:11,FALSE,2017-04-10_13-34-11,parcs.canada,4141034395,
129,BSw1jlNl68n,1.49093E+18,"[""semainedelafaune"",""nature"",""photographie"",""animaux"",""sauvage"",""animal"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""explorecanada"",""canada150"",""canada"",""nouvelleécosse"",""iledesable"",""pniledesable"",""chevaux"",""cheval"",""conservation""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/cccc8fc16d26426b7748b0b0d39458c8/5AD96AD4/t51.2885-15/e35/19367547_339169349848715_7544207156044627968_n.jpg,"[""parcsnationauxcanada""]",0,Admirez les magnifiques habitants de la réserve de parc national de l’Île-de-Sable : une harde de chevaux sauvages! Il est important que les animaux ne s’habituent pas aux humains. Veillez respecter leur environnement et leur habitat. Magnifique photo de  écosse,87,[],2017-04-11T16:12:52,FALSE,2017-04-11_16-12-52,parcs.canada,4141034395,
130,BSzHKmcFXhj,1.49157E+18,"[""semainedelafaune"",""semainedelafaune"",""nature"",""photographie"",""animaux"",""sauvage"",""animal"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""conservation"",""explorecanada"",""rpnpacificrim"",""pacificrim"",""ocean"",""eau"",""tofino"",""plage"",""surf"",""hellobc"",""explorebc"",""colombiebritannique""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c077bacc3d4d005a4ae0f3670b2e7cb2/5AE7FB44/t51.2885-15/e35/19367611_1150688125036141_8706972519535476736_n.jpg,"[""cristinamittermeier""]",4,"Cette photo étonnante a été prise à la réserve de parc national Pacific Rim par la talentueuse . Pour la , nous encourageons tous les visiteurs à s'informer avant de visiter nos sites. Nous avons tous un rôle à jouer! ",187,[],2017-04-12T13:25:13,FALSE,2017-04-12_13-25-13,parcs.canada,4141034395,
131,BS10BqGFuHs,1.49233E+18,"[""faune"",""semainedelafaune"",""nature"",""photographie"",""animaux"",""sauvage"",""animal"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""banff"",""pnbanff"",""alberta"",""explorealberta""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/412d544d7ea44b8973e6b4f431cc2d55/5AE23007/t51.2885-15/e35/19228556_1199337456842706_6668365085603266560_n.jpg,"[""voila_claire""]",1,C’est l’heure du lunch pour cet adorable élan du parc national Banff. Rappelez-vous de donner aux animaux l'espace dont ils ont besoin. Ce comportement contribue à la survie de la et à votre sécurité! Superbe photo de ,154,[],2017-04-13T14:35:42,FALSE,2017-04-13_14-35-42,parcs.canada,4141034395,
132,BS4sSK4lBnm,1.49314E+18,"[""semainedelafaune"",""nature"",""photographie"",""animaux"",""sauvage"",""animal"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""explorecanada"",""canada150"",""canada"",""pointepelee"",""pnpointepelee"",""ontario"",""exploreon"",""oiseau"",""oiseaux"",""hirondelle"",""hirondelles"",""conservation""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1494a4f1a1dc9db59a53276b8da80d53/5AF7F9E6/t51.2885-15/e35/19367563_1476754862385637_6461950202898022400_n.jpg,[],0,"Cette belle hirondelle est prête à chanter au printemps dans le parc national de la Pointe-Pelée. Vous pouvez admirer de nombreux oiseaux dans nos parcs, mais assurez-vous de rester à distance pour les protéger! ",71,[],2017-04-14T17:25:46,FALSE,2017-04-14_17-25-46,parcs.canada,4141034395,
133,BS6s5XBlvN5,1.4937E+18,"[""semainedelafaune"",""nature"",""photographie"",""animaux"",""sauvage"",""animal"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""banff"",""pnbanff"",""alberta"",""explorealberta""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c6ce1624cec7911364f7f8da79561f0f/5AF14032/t51.2885-15/e35/19228895_709757049224963_3412904631150313472_n.jpg,"[""evaalee""]",3,"Ce pika américain du parc national Banff est certainement l'un des animaux les plus adorables que nous ayons jamais vus. Les animaux sauvages sont mignons, mais ils ne sont pas apprivoisés! Gardez alors vos distances pour votre sécurité. Superbe photo de ",104,[],2017-04-15T12:09:36,FALSE,2017-04-15_12-09-36,parcs.canada,4141034395,
134,BS9uzY3lT9r,1.49456E+18,"[""nature"",""photographie"",""animaux"",""sauvage"",""animal"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""explorecanada"",""canada150"",""canada"",""bison"",""elkisland"",""pnelkisland"",""alberta"",""explorealberta"",""coucherdesoleil""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b7251f5e19264b9a9c5f80f0720effbe/5AEE4BCE/t51.2885-15/e35/19367085_478951942455064_8383915254307880960_n.jpg,"[""calsnape""]",2,"Le parc national Elk Island n'est jamais ennuyant. Étendez votre couverture, allongez-vous et contemplez le coucher de soleil, ou visitez les coulisses d’une installation de rassemblement des bisons et découvrez comment ce magnifique animal au bord de l’extinction a pu être sauvé. Photo par ",205,[],2017-04-16T16:23:59,FALSE,2017-04-16_16-23-59,parcs.canada,4141034395,
135,BTAfSTTlpg3,1.49533E+18,"[""plage"",""faune"",""nature"",""photographie"",""animaux"",""sauvage"",""animal"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""ipe"",""ileduprinceedouard"",""phare"",""pharecovehead""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6f82ab9fbc4e9a49375b25a8feff3ea4/5AE89DB5/t51.2885-15/e35/19380145_1351356394901774_4887983455012388864_n.jpg,"[""bobbymoynagh""]",0,"Du sable chaud et lisse, des falaises de grès rouge et un ciel bleu doux. C'est ce à quoi nous pensons quand nous rêvons du parc national de l'Île-du-Prince-Édouard! Planifiez votre voyage à l'avance et visitez-nous cet été! Photo par ",150,[],2017-04-17T18:06:07,FALSE,2017-04-17_18-06-07,parcs.canada,4141034395,
136,BTCjfgel5lI,1.49591E+18,"[""faune"",""nature"",""photographie"",""animaux"",""sauvage"",""animal"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""auyuittuq"",""pnauyuittuq"",""baffin"",""iledebaffin"",""nunavut"",""explorenunavut"",""arctique"",""cerclepolaire""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/48b771dde8da74c63b69f3e5e04c4a79/5AE4DE14/t51.2885-15/e35/19367515_1523949214293168_149899645735141376_n.jpg,"[""rumin.8""]",3,"Avec son paysage spectaculaire et sauvage, le parc national Auyuittuq est une aire de jeux pour les aventuriers. Enfilez vos chaussures de randonnée et joignez-vous à nous pour admirer la beauté brute de l’île de Baffin. Photo impressionnante de .8 ",140,[],2017-04-18T13:21:21,FALSE,2017-04-18_13-21-21,parcs.canada,4141034395,
137,BTFShfQFKK0,1.49668E+18,"[""faune"",""nature"",""photographie"",""animaux"",""sauvage"",""animal"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""saskatchewan"",""sask"",""explorecanada"",""exploresask"",""pndesprairies"",""prairies"",""conservation"",""chiendeprairie""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fa6abb5ec39d2b90ee1c3ef547815f05/5AEA9C4E/t51.2885-15/e35/19379361_478180489190258_2625765979107360768_n.jpg,"[""karpanphotojourneys""]",0,"Les chiens de prairie vivent en grandes colonies dans les prairies du centre et de l'ouest de l’Amérique du Nord. Cette famille de chiens de prairie à queue noire s’est établie dans le parc national des Prairies en Saskatchewan. Les animaux sont mignons, mais ils ne sont pas apprivoisés. Assurez-vous de garder vos distances! Photo de ",80,[],2017-04-19T14:50:48,FALSE,2017-04-19_14-50-48,parcs.canada,4141034395,
138,BTH0hDiFRX2,1.4974E+18,"[""défiparcs"",""ileduprinceédouard"",""ipé"",""parcscanada"",""canada150"",""explorecanada"",""plage"",""ocean"",""jouerdehors"",""nature"",""poème"",""poésie"",""poète"",""défiparcs""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/dda8092d07935b514c19ed8a1910d173/5AF0FA9E/t51.2885-15/e35/19367129_249566478862953_6661107080499298304_n.jpg,[],1,"Des vagues luisantes comme un cordon entrelacé de paille – lancent avec force de courtes frondes – en coups de fouet – qui se nouent sur les rochers ou s’étalent avec les algues, en accord avec les syncopes de la marée, avides. -Extrait du poème « Beat Meditations: Beach / Mountain » par le poète parlementaire George Elliott Clarke Participez à notre éfiParcs sur la poésie! Plus d’info sur notre page Facebook édouard É ème ésie ète éfiparcs",140,[],2017-04-20T14:26:19,FALSE,2017-04-20_14-26-19,parcs.canada,4141034395,
139,BTKX3m-l1ja,1.49811E+18,"[""faune"",""nature"",""photographie"",""animaux"",""sauvage"",""animal"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""ivvavik"",""pnivvavik"",""yukon"",""exploreyukon"",""nord"",""montagnes"",""riviere""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8dc1e7664eb08ae5aebad712ab0889a1/5AE40C26/t51.2885-15/e35/19367164_236644896840666_9030311203905208320_n.jpg,"[""spookspurr""]",1,"Admirez la beauté du parc national Ivvavik et de ses hautes montagnes, larges rivières et de la toundra à perte de vue dans le nord du Yukon. Photo par ",151,[],2017-04-21T14:13:42,FALSE,2017-04-21_14-13-42,parcs.canada,4141034395,
140,BTNV7lgF4eY,1.49895E+18,"[""défiparcs"",""banff"",""pnbanff"",""nature"",""écosystème"",""conservation"",""explorecanada"",""canada150"",""parcscanada"",""explorealberta"",""canada"",""aventure"",""vieaucanada"",""imagesducanada"",""poème"",""poésie"",""poète"",""défiparcs"",""jourdelaterre""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/accdc2b1e33ba40d479042f66a886c64/5AFBBD97/t51.2885-15/e35/19367838_100485927247265_4320361165583548416_n.jpg,"[""calsnape""]",4,"Chaque fois que je fais un portage entre La Routine et La Magie, je me retrouve à Banff, le premier parc national de l’ancien Dominion, là où les chèvres cabriolent entre les parois rocheuses, quelque part, dans ces montagnes vénérablement élégantes, et je deviens dingue, dément, gaga à l’idée d’une ascension, assoiffé de Victoire – ce vin de raisins sauvages, ce saké de riz sauvage, ce scotch de chardon – couronnement de l’Inspiration .-Extrait du poème « Beat Meditations: Beach / Mountain » par le poète parlementaire George Elliott Clarke .Participez à notre éfiParcs sur la poésie! Plus d’info sur nos comptes Twitter et Facebook Magnifique photo par  Écosystème ème ésie ète éfiparcs",183,[],2017-04-22T17:54:30,FALSE,2017-04-22_17-54-30,parcs.canada,4141034395,
141,BTPy59YFyDZ,1.49964E+18,"[""faune"",""nature"",""photographie"",""animaux"",""sauvage"",""animal"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""conservation"",""explorecanada"",""rpnpacificrim"",""pacificrim"",""ocean"",""eau"",""tofino"",""plage"",""surf"",""hellobc"",""explorebc"",""colombiebritannique""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/219eb618794cab7a71145b18644ff322/5AF91274/t51.2885-15/e35/19367131_1317599221622637_3879847179149377536_n.jpg,[],3,"Des côtes accidentées et des forêts tempérées luxuriantes : découvrez le meilleur des deux mondes dans la réserve de parc national Pacific Rim! Cet été sera occupé, alors assurez-vous de planifier votre voyage à l’avance pour en profiter pleinement. ",175,[],2017-04-23T16:46:10,FALSE,2017-04-23_16-46-10,parcs.canada,4141034395,
142,BTR_xXLFHfG,1.50026E+18,"[""faune"",""nature"",""photographie"",""animaux"",""sauvage"",""animal"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""conservation"",""explorecanada"",""ontario"",""pointepelee"",""pnpointepelee""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fad9101a365dd603eead446f223db98d/5AED22CD/t51.2885-15/e35/19379212_241591533009072_7074709557770977280_n.jpg,"[""kathryn_reynolds""]",2,"Découvrez des espèces etiques (pour le Canada) dans le luxuriant parc national de la Pointe-Pelée. Comme il se situe à la limite la plus au sud du territoire continental canadien, vous verrez que le parc est plus chaud que le reste du pays! Photo de ",156,[],2017-04-24T13:17:04,FALSE,2017-04-24_13-17-04,parcs.canada,4141034395,
143,BTUeQltFGuS,1.50096E+18,"[""bisondebanff"",""jourdelaterre"",""bison"",""viesauvage"",""faune"",""banff"",""pnbanff"",""nature"",""écosystème"",""conservation"",""explorecanada"",""canada150"",""parcscanada"",""explorealberta"",""canada"",""aventure"",""vieaucanada"",""imagesducanada"",""nature"",""photographie"",""animaux"",""sauvage"",""animal"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""alberta"",""explorealberta""]",GraphSidecar,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1ffbf50dc1a6ee62050ce7c45c06e296/5ADB3705/t51.2885-15/e35/19379478_141738159733461_8419167654383714304_n.jpg,[],1,Le premier est né pour le ! Nous avons le plaisir d’annoncer la naissance d'un bisonneau dans l’arrière-pays du Parc national de Banff pour la première fois en plus de ans. Ses premiers pas s’inscrivent dans un vaste projet qui vise le rétablissement du bison sauvage dans le premier parc national du Canada. .Photos par Adam Zier-Vogel. Écosystème,157,[],2017-04-25T12:21:57,FALSE,2017-04-25_12-21-57,parcs.canada,4141034395,
144,BTXM__FlLc9,1.50173E+18,"[""faune"",""nature"",""photographie"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""conservation"",""explorecanada"",""sentiercabot"",""halifax"",""nouvelleécosse"",""imagesducanada"",""capebreton"",""pncapebreton""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/005d21087f3239d8b097e55334d0a6e9/5AEFC687/t51.2885-15/e35/19379771_730381313815685_4203750531459448832_n.jpg,"[""acorn_art_photography""]",3,"À notre humble avis, il s’agit d’une des plus belles régions au monde. Elorez la Cabot Trail lors de votre visite au parc national des Hautes-Terres-du-Cap-Breton. Vous ne le regretterez pas! Belle photo de  écosse",176,[],2017-04-26T13:48:52,FALSE,2017-04-26_13-48-52,parcs.canada,4141034395,
145,BTZy_y1lshc,1.50246E+18,"[""canada150"",""voyage"",""wanderlust"",""vacances"",""aventure"",""photographie"",""concours"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""terreneuve"",""labrador"",""explorenl"",""concoursparcs""]",GraphVideo,https://instagram.fyvr3-1.fna.fbcdn.net/vp/99ea5ea2355acc0604c7de0a9466f2ba/5A646AAE/t51.2885-15/e15/19367488_288389718231293_4061027836205465600_n.jpg,[],12,Vous voulez profiter au maximum de ? Vous aimeriez faire de une année réellement magique en faisant le voyage d’une vie avec vos trois meilleurs compagnons d’aventure? Nous avons la solution! Participez à notre concours Découvrez le Canada et vous pourriez faire un voyage inoubliable dans l’ouest de Terre-Neuve. Assurez-vous de taguer vos compagnons de voyage ci-dessous et de participer sur notre site web aujourd’hui! ,68,[],2017-04-27T13:59:22,TRUE,2017-04-27_13-59-22,parcs.canada,4141034395,https://instagram.fyvr3-1.fna.fbcdn.net/vp/595d872b05ebfca8e59dac018bcdb09f/5A63D860/t50.2886-16/19414719_1863014667278719_3512802065761959936_n.mp4
146,BTdBe8qleE0,1.50336E+18,"[""ileflowerpot"",""peninsulebruce"",""flowerpot"",""nature"",""photographie"",""animaux"",""sauvage"",""animal"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""explorecanada"",""canada150"",""canada"",""fathomfive"",""airemarine"",""conservation"",""ontario"",""exploreon""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/441ce3e694fdf994397bf331255af8bc/5ADA734A/t51.2885-15/e35/19367299_110827169534538_5621763744062242816_n.jpg,"[""tanvi_nn""]",4,"Fathom Five offre mystère et divertissement, écologie et culture... et une incroyable escapade dans la nature. Plantez votre tente sous le ciel étoilé de l’île Flowerpot et profitez des eaux cristallines du lac Huron! Superbe photo par ",170,[],2017-04-28T20:03:40,FALSE,2017-04-28_20-03-40,parcs.canada,4141034395,
147,BTfYwayFo22,1.50403E+18,"[""défiparcs"",""explorebc"",""selkirks"",""passerogers"",""glaciers"",""pnglaciers"",""arrièrepays"",""ski"",""nature"",""photographie"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""explorecanada"",""canada150"",""canada"",""conservation""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2f276260fe332612f1fcaab66f3d9b6f/5AE2A988/t51.2885-15/e35/19367903_451272195223159_1374097399634460672_n.jpg,"[""jorunswild""]",0,"En plein cœur de la chaîne Columbia, le parc national des Glaciers et ses km2 de pics, de glaciers et de forêts chevauchent la crête de la chaîne Selkirk, région réputée pour ses chutes de neige légendaires. Si vous prévoyez vous rendre dans l’arrière-pays du parc national des Glaciers, sachez que l’accès peut être restreint ou interdit dans de nombreux secteurs du parc pour la prévention des avalanches. Superbe photo soumise par pour notre éfiParcs sur les levers de soleil! Suivez nos comptes jeudi prochain pour votre prochain défi!  èrepays",156,[],2017-04-29T18:05:31,FALSE,2017-04-29_18-05-31,parcs.canada,4141034395,
