,mediaid,video_url,owner_username,url,tagged_users,comments,typename,caption,likes,shortcode,date,caption_mentions,is_video,id,caption_hashtags,owner_id
107,1.45602E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d5188ca46848d294e05eb23fbcd824e6/5AF4636A/t51.2885-15/e35/25007666_2045339112405503_5476494236280946688_n.jpg,[],0,GraphImage,"? Citizen scientists play an important role in many of our monitoring programs and provide biologists with invaluable information!While on a recent vacation to Cuba, nature photographer and citizen scientist, Alan Chaplin, did not know the Piping Plover he was snapping photos of was extraordinary. He reported the band only to discover that this bird had outlived its average lifespan by more than times! The -year old plover was spotted near the same location our biologists banded it in . It bred on Cavendish Beach in Prince Edward Island National Park in the early s but had not been reported in over a decade. This resight is extremely useful for our scientists in understanding this at-risk species. Piping Plover continue to be marked in Canada, now with uniquely coded leg flags.",67,BQ00Le6FG6v,2017-02-22T11:15:01,[],FALSE,2017-02-22_11-15-01,"[""dyk"",""citizenscientists"",""instascience"",""biologists"",""biologistsofinstagram"",""pipingplover"",""ploversofinstagram"",""instaplovers"",""canadianwildlifeservice"",""speciesatrisk"",""birdbanding"",""birdlovers"",""birdslover"",""canenvironment"",""environmentcanada"",""migratorybirds""]",3913900802
108,1.4567E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/80c596488e5ea486ef014147f4dff620/5AE812C7/t51.2885-15/e35/24846070_1999439220297062_7024457542759612416_n.jpg,[],0,GraphSidecar,"Regina, Karel, Garry, Becky, Julie and Paul were busy through the holiday season in Nova Scotia, Newfoundland and Labrador and New Brunswick collecting information about wintering birds in the area. Each year they learn a little bit about the species that decide to rough it out in some of Canada’s harshest winter climates! Stay tuned to learn more about their adventure!",48,BQ3QVIRFFkI,2017-02-23T09:59:29,[],FALSE,2017-02-23_09-59-29,"[""christmasbirdcount"",""biologistsofinstagram"",""instascience"",""birdcount"",""naturelovers"",""canadianwildlifeservice"",""canenvironment"",""hiddengem"",""perksoffieldwork"",""environmentcanada"",""adventures"",""fieldwork"",""canada"",""atlanticcanada""]",3913900802
109,1.45729E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/23715fd9d5cc7690178adb9c130b5f2c/5AE9D099/t51.2885-15/e35/24327454_132026320821784_3119287811958636544_n.jpg,[],1,GraphImage,"It was a chilly December day in Happy Valley-Goose Bay, Labrador but Regina, a wildlife technician, was relentless to track down and count the equally brave birds that have chosen to stick it out this winter in our northern climate.",56,BQ5WaEGloiz,2017-02-24T05:31:04,[],FALSE,2017-02-24_05-31-04,"[""christmasbirdcount"",""biologistsofinstagram"",""instascience"",""birdcount"",""naturelovers"",""canadianwildlifeservice"",""canenvironment"",""hiddengem"",""perksoffieldwork"",""environmentcanada"",""adventures"",""fieldwork"",""canada"",""atlanticcanada"",""thebigland""]",3913900802
110,1.45953E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1105957839e3daf7330a6952ecf5bc46/5AF3691D/t51.2885-15/e35/25008361_301850453636910_4096509029189156864_n.jpg,[],0,GraphImage,"Garry, Becky and Julie visited Cape Tormentine in search of wintering birds. They trekked through the snowy forest, and strolled the seaside finding a variety of forest birds, birds of prey and marine birds. Notable among them, a wayward Eastern Meadowlark that should have been much farther south by then.",53,BRBSuMmF6-h,2017-02-27T07:32:47,[],FALSE,2017-02-27_07-32-47,"[""christmasbirdcount"",""biologistsofinstagram"",""instascience"",""birdcount"",""naturelovers"",""canadianwildlifeservice"",""canenvironment"",""hiddengem"",""perksoffieldwork"",""environmentcanada"",""adventures"",""fieldwork"",""canada"",""atlanticcanada"",""thebigland""]",3913900802
111,1.46022E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4ea88c30bd728bb912f244ae9370e841/5AE52EB6/t51.2885-15/e35/24838839_372719166488938_6087449614695268352_n.jpg,[],5,GraphImage,"In central Labrador, near Happy Valley-Goose Bay, wildlife biologist Paul is joined by his best friend Bailey. Equipped with a much needed cup of coffee, they set out for the count on an exceptionally cold day (around ).",98,BRDvM2VlMN1,2017-02-28T06:20:07,[],FALSE,2017-02-28_06-20-07,"[""christmasbirdcount"",""biologistsofinstagram"",""instascience"",""birdcount"",""naturelovers"",""canadianwildlifeservice"",""canenvironment"",""hiddengem"",""perksoffieldwork"",""environmentcanada"",""adventures"",""fieldwork"",""canada"",""atlanticcanada"",""thebigland"",""instadogs"",""dogsofinstagram"",""bestworkbuddyever""]",3913900802
112,1.461E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5ad6af1eaa1790ee63b6d92f27197f13/5AEBE0DB/t51.2885-15/e35/24838648_311399346041590_8352757358224474112_n.jpg,[],0,GraphImage,This carefully crafted greets Paul and Bailey along the banks of the Churchill River in Happy Valley-Goose Bay. h,63,BRGgyhBFZmY,2017-03-01T08:11:54,[],FALSE,2017-03-01_08-11-54,"[""inukshuk"",""christmasbirdcount"",""biologistsofinstagram"",""instascience"",""birdcount"",""naturelovers"",""canadianwildlifeservice"",""canenvironment"",""hiddengem"",""perksoffieldwork"",""environmentcanada"",""adventures"",""fieldwork"",""canada"",""atlanticcanada"",""thebigland""]",3913900802
113,1.46171E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1553bbada3f5f53158cad583b0011e0c/5AEAEF4E/t51.2885-15/e35/24331878_420509668347200_3937393152435945472_n.jpg,[],2,GraphImage,Rock Doves circle the streets of Happy Valley-Goose Bay.,37,BRJCeX3FUNd,2017-03-02T07:44:44,[],FALSE,2017-03-02_07-44-44,"[""christmasbirdcount"",""biologistsofinstagram"",""instascience"",""birdcount"",""naturelovers"",""canadianwildlifeservice"",""canenvironment"",""hiddengem"",""perksoffieldwork"",""environmentcanada"",""adventures"",""fieldwork"",""canada"",""atlanticcanada"",""thebigland""]",3913900802
114,1.46242E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2d35226ed0671fc2b666eeaef4429fe3/5AE11DEC/t51.2885-15/e35/25011970_1979359768747804_1815706491059961856_n.jpg,[],2,GraphImage,"This guy would definitely win at !! Another 🦉 pic? Why not!?!! We tOWLd you, we just can’t get enough of them... yes OWL of THEM! This is the Western Screech-owl and he is now listed as threatened under the Species at Risk Act, due to the loss and degradation of its habitat. But, we’re getting him some help!The Government of Canada recently finalized new protection for species, marking an important step in our commitment to protecting species and biodiversity in Canada. YAY! : Joe Fuhrman",86,BRLkhncFNEZ,2017-03-03T07:20:45,[],FALSE,2017-03-03_07-20-45,"[""hideandseek"",""westerncanada"",""speciesatrisk"",""worldwildlifeday"",""protectbiodiversity"",""ecology"",""nature"",""speciesofinstagram"",""instaowls"",""owlsofinstagram"",""owlslovers"",""canadianwilidlife"",""canadianwildlifeservice"",""speciesatriskregistry"",""canada"",""animalprotection""]",3913900802
115,1.46464E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/686599b28c9b6b0486c251d621569ec8/5AF38F6D/t51.2885-15/e35/25008079_274679483055057_7099985788200288256_n.jpg,[],0,GraphImage,Morning sun catches the mist rising off the river on a cold day.,69,BRTckb4Fuq6,2017-03-06T08:45:09,[],FALSE,2017-03-06_08-45-09,"[""happyvalleygoosebay"",""christmasbirdcount"",""biologistsofinstagram"",""instascience"",""birdcount"",""naturelovers"",""canadianwildlifeservice"",""canenvironment"",""hiddengem"",""perksoffieldwork"",""environmentcanada"",""adventures"",""fieldwork"",""canada"",""atlanticcanada"",""thebigland"",""nofilterneeded""]",3913900802
116,1.46535E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9f014757cf55e48a837e38ab8b503bd4/5AF966E7/t51.2885-15/e35/25006440_1614696908551265_8444267795448856576_n.jpg,[],1,GraphImage,"Our biologists spotted species of birds while on a quick stroll into the frozen wetlands of John Lusby Marsh National Wildlife Area for the Amherst, Nova Scotia Christmas Bird Count. Nearly half of them were Arctic breeding migratory birds that reach the Atlantic Provinces in winter, such as the Snow Bunting (aka the “snowflake”), Lapland Longspur, Rough-legged Hawk, as well as Glaucous and Iceland Gulls. During their short visit, the team was especially surprised to find three Short-eared Owls flying together as a group, a rare delight!...",64,BRV-TbtFeLA,2017-03-07T08:18:25,[],FALSE,2017-03-07_08-18-25,"[""christmasbirdcount"",""novascotia"",""biologistsofinstagram"",""instascience"",""birdcount"",""naturelovers"",""wetlands"",""nationalwildlifearea"",""canadianwildlifeservice"",""canenvironment"",""hiddengem"",""perksoffieldwork"",""environmentcanada"",""adventures"",""fieldwork"",""canada"",""atlanticcanada""]",3913900802
117,1.46604E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4b9f2e1aaa1a5fa945dbcd88ae6be218/5AFF7AD8/t51.2885-15/e35/24845688_1547725181977470_6239507726309785600_n.jpg,[],0,GraphImage,"!One of our landscape ecologists studies windbreaks and hedgerows which provide important habitat for pollinators including native Canadian bee species. Her two-year project allows us to have baseline data to see if, how, and where bee species are affected. This is long-term data is especially important in the context of climate change and land-use modification.",72,BRYaMLDl0Bm,2017-03-08T07:00:34,[],FALSE,2017-03-08_07-00-34,"[""coolscientistalert"",""womenscienceday"",""cdnsci"",""bees"",""fields"",""fieldwork"",""scientist"",""queenanneslace"",""womeninscience"",""fieldsofgold"",""climatechange"",""canadianscience"",""instabees"",""womensday"",""internationalwomensday"",""beesofinstagram"",""ecologistsofinstagram"",""environmentcanada"",""canenvironment""]",3913900802
118,1.46693E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5b3ca626c51c79740e50e41c247c6d22/5AF9ADD9/t51.2885-15/e35/20180612_1541871352545215_6833888795864072192_n.jpg,[],0,GraphImage,"“It’s MY rock!” . . “No, Mine! GET OUT OF HERE!!” ... Just a couple of Northern Fulmars arguing about their resting spot on Prince Leopold Island…nothing a human couple wouldn’t do!Prince Leopold Island Sanctuary supports large numbers of four nesting species, including Thick-billed Murre, Northern Fulmar, Black-legged Kittiwake and Black Guillemot. The sanctuary is one of the most important multi-species seabird colonies in the Arctic, and is an important site for seabird research. Seabird monitoring has been ongoing since , generating one of the strongest datasets for seabird monitoring in the . YAY BIRD CONSERVATION!",58,BRbmLV-lunM,2017-03-09T12:43:02,[],FALSE,2017-03-09_12-43-02,"[""migratorybird"",""seabird"",""arctic"",""canada150"",""arcticscience"",""instabird"",""instabirds"",""migratorybirdsactuary"",""protectedarea"",""canadianwildlifeservice"",""environmentcanada"",""canenvironment""]",3913900802
119,1.46968E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/cff362160b7b045ff47861274a2ea2f5/5ADA8FB7/t51.2885-15/e35/25009455_1920436281618316_5516063907417948160_n.jpg,[],0,GraphImage,"We can’t BEAR all of this cuteness!!!!!!!! Polar Bear Pass is one of Canada’s largest National Wildlife Areas and features unusual diversity of for its latitude. The NWA supports at least species of birds and various species of mammals. As the name implies, Polar Bears pass through the area in spring and summer on their way to Graham Moore Bay, to the southwest, an important feeding area where they find Walrus and Ringed Seals. : Garry Donaldson...... ᓇᓄᐃᑦᐃᑎᓪᓕᖓᑕᐅᒪᔪᖃᕐᕕᖓ",97,BRlXNjEFFgo,2017-03-13T08:44:40,[],FALSE,2017-03-13_08-44-40,"[""wildlife"",""canada150"",""welovepuns"",""conservation"",""instabear"",""internationalpolarbearday"",""polarbear"",""polarbears"",""cutenessoverload"",""arcticphotos"",""wildlifephotography"",""protectedarea"",""nationalwildlifearea"",""canadianwildlifeservice"",""canenvironment"",""environmentcanada"",""ᓇᓄᐃᑦ"",""ᐃᑎᓪᓕᖓᑕ"",""ᐅᒪᔪᖃᕐᕕᖓ""]",3913900802
120,1.4705E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f46866d42ce91a3e0135098d2ecea215/5AE10591/t51.2885-15/e35/25009550_148652722572450_3586624844113903616_n.jpg,[],3,GraphImage,"Did you know? Raindrops are not tear-shaped. Using high-speed cameras, scientists have discovered that raindrops resemble the shape of a small hamburger bun!! And now we’re craving a …mmm..,sorry about that! : Mario Ouellet......",72,BRoRncqlR4I,2017-03-14T11:53:30,[],FALSE,2017-03-14_11-53-30,"[""instascience"",""waterscience"",""raindrops"",""meteorologists"",""didyouknow"",""funfacts"",""sciencenerds"",""meteorology"",""rain"",""rainydays"",""naturephotography"",""meteorologicalserviceofcanada"",""environmentcanada"",""canenvironment"",""sorrynotsorry""]",3913900802
121,1.47108E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/646eca521628259a82ae56c97086bb73/5ADC7FDC/t51.2885-15/e35/25010120_858798157635926_424169234986172416_n.jpg,[],0,GraphImage,"Two Arctic Wolves relaxing after a feast near Eureka Weather Station, Nunavut. “One day as I was outside and driving up near the dump outside of the station I came across these two wolves off of the runway relaxing after a meal. Seeing the stain in the fur on the one wolf was truly amazing.” – Braden, MSC crew..... : Braden Bunce",99,BRqUpA0Fydi,2017-03-15T06:58:25,[],FALSE,2017-03-15_06-58-25,"[""perksoffieldwork"",""instascience"",""meteorologicaltechnologist"",""meteorologicalserviceofcanada"",""eureka"",""weatherstation"",""nunavut"",""arcticscience"",""wildlifephotography"",""naturephotography"",""instawolves""]",3913900802
122,1.47189E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/24493c67f51d0ce0e5ca6772a59ab05c/5AD9547F/t51.2885-15/e35/25010624_169201510482261_513214992342843392_n.jpg,[],4,GraphImage,"A bunch of ‘bous Deer 🦌 seen by biologists while travelling the Tibbitt to Contwoyto Winter Road to do station maintenance on song recorders.Not only do the Automated Recording Units capture bird calls, but they also record the sounds of caribou, moose, bears and other wildlife! Some of the recording stations have a wildlife camera at them too!......",111,BRtMDbCFZFr,2017-03-16T09:41:06,[],FALSE,2017-03-16_09-41-06,"[""readyforacloseup"",""strikeapose"",""barrengroundcaribou"",""winterwildlife"",""canadianwildlife"",""caribous"",""wildlifephotography"",""nationalwildlifearea"",""canadianwildlifeservice"",""environmentcanada"",""canenvironment"",""fieldwork"",""nunavut"",""northwestterritories"",""arcticscience"",""instascience"",""biologistlife""]",3913900802
123,1.47252E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d47433fb1c9604a8e798d083393f6eb2/5AE029E3/t51.2885-15/e35/24845542_103084493804592_7226920299638292480_n.jpg,[],1,GraphImage,"Top of the morning to you! This cluster of sanderling sandpiper eggs are channeling the spirit in Nunavut, where these migratory birds nest each spring. Happy ......  ",72,BRvdOPMFPRF,2017-03-17T06:49:36,[],FALSE,2017-03-17_06-49-36,"[""shamrock"",""stpatricksday"",""stpaddy"",""migratorybirds"",""birdyear"",""instascience"",""birdlovers"",""wildlife"",""canenvironment"",""canadianwildlifeservice"",""nunavut"",""arcticscience"",""birdsofinstagram"",""instabirds"",""birdsofintagram"",""birders"",""birdlove"",""arctic"",""nature"",""wildlifephotography"",""environmentcanada""]",3913900802
124,1.4778E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/54716bbcaff96e5b3a3c4ee2e9f31477/5AF5ADA4/t51.2885-15/e35/25012523_1266511830117530_4719873470064754688_n.jpg,[],2,GraphImage,"A typical desk set up at the Prairie and Arctic Storm Prediction Center in Edmonton. Meteorologists work hours a day, days a week, days a year. Each shift, our meteorologists do a complete analysis of the current conditions and monitor changing weather, always ready to issue a weather warning or watch. ️️️......",94,BSCN2Y_FgKg,2017-03-24T13:40:51,[],FALSE,2017-03-24_13-40-51,"[""worldmetday"",""meteorology"",""deskjob"",""busyatwork"",""yeg"",""alberta"",""wx"",""stormwarning"",""severeweather"",""computer"",""setup"",""weather"",""weatherlive"",""weathernerd"",""mapmaker"",""mymap"",""photooftheday"",""seasons"",""weatherpersons"",""meteorologicalservicecanada"",""msc"",""environmentcanada""]",3913900802
125,1.47903E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3987f4a271836ec68257cd9308ab9a28/5ADDA3F6/t51.2885-15/s1080x1080/e35/25012031_365361157247345_4954610969142624256_n.jpg,[],0,GraphSidecar,"Some our staff working out of Eureka and Sable Island Weather Stations participated in Earth Hour last night and sent us exclusive photos!On Sable island, they shut off all the lights in the office (There were people working in there! When the exterior office photo was taken) and residence, and turned off any excess electronics that they could. Essential monitoring equipment and exterior lights on automatic timers had to be left on. The stars were out and beautiful last night on Sable Island. Earth Hour provided extra incentive to head outside and enjoy the natural beauty of the star filled night sky.At the Eureka Weather Station in the High Arctic (80° North). We have a permanent staff of to people but during the spring/summer months Scientists and Adventurers come from all over.Some members of the Eureka Crew went outside celebrating Earth Hour to show that we are making their way towards hr daylight (April ) no candles were actually needed there! Each day they all contribute to gathering important weather and climate data that will be used to forecast weather and monitor climate change in the Arctic!......",59,BSGk9QdFXQM,2017-03-26T06:19:43,[],FALSE,2017-03-26_06-19-43,"[""earthhour"",""earthhour2017"",""meteorologicalservicecanada"",""sableisland"",""eurekaweatherstation"",""arcticscience"",""meteorology"",""environmentcanada"",""withnature""]",3913900802
