,likes,mediaid,video_url,typename,url,shortcode,comments,id,caption,owner_username,tagged_users,date,caption_mentions,is_video,caption_hashtags,owner_id
114,6,1.47E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/23601223a0ec88c581da6ce932787915/5ADE9AEF/t51.2885-15/e35/25010885_244508422747703_4988806802968674304_n.jpg,BRYaaOSAjD2,0,2017-03-08_07-02-29,"Une de nos écologistes du paysage étudie les haies brise-vent et les haies qui offrent un habitat important aux insectes pollinisateurs, dont les espèces d’abeilles indigènes du Canada. Son projet de deux ans nous permet d’obtenir des données de base qui serviront à déterminer les facteurs qui touchent les abeilles. Il s’agit de données à long terme particulièrement importantes dans le contexte des changements climatiques et de la modification de l’utilisation des terres. Journée  éeInternationaleDeLaFemme",environnementcan,[],2017-03-08T07:02:29,[],FALSE,"[""femmesdescience"",""scican"",""abeilles"",""champs"",""travaildeterrain"",""scientifiques"",""femmesenscience"",""fieldsofgold"",""changemensclimatiques"",""scican"",""environnementcanada"",""environnementcan"",""journéeinternationaledelafemme""]",3913646610
115,8,1.47E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/04841ae93935360eb6289f7ce1c788e2/5AEE299A/t51.2885-15/e35/24332134_1957004121233818_219126577152131072_n.jpg,BRbmX0QgM2l,0,2017-03-09_12-44-44,"« C’est MON rocher! » . . « Non. C’est à MOI! VA-T-EN! . . Ce ne sont que deux Fulmars boréaux qui se disputent leur petit coin de repos sur l’île Prince Leopold… tout comme un couple d’humains! Le refuge d’ de l’île Prince-Leopold abrite un grand nombre d’ nicheurs, dont le Guillemot de Brünnich, le Fulmar boréal, la Mouette tridactyle et le Guillemot à miroir. On y trouve l’une des plus grandes colonies multi-espèces d’oiseaux marins. Ce refuge est également très important pour la recherche sur les oiseaux marins et des activités de surveillance y sont en cours depuis , produisant l’un des plus importants ensembles de données sur la surveillance des oiseaux marins en . VIVE LA CONSERVATION DES OISEAUX!",environnementcan,[],2017-03-09T12:44:44,[],FALSE,"[""oiseauxmigrateurs"",""oiseauxdemer"",""arctique"",""canada150""]",3913646610
116,5,1.47E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ba741d4f94508a7e551eff7e608fdfa7/5AE48056/t51.2885-15/e35/24331656_403371503430326_6312866626718924800_n.jpg,BRlXhMjAa9y,1,2017-03-13_08-47-21,"Polar Bear Pass est une des plus grandes réserves nationales de faune (RNF) au pays et elle possède une diversité de faune unique pour sa latitude. Elle abrite au moins espèces d’oiseaux et diverses espèces de mammifères. Comme son nom l’indique, les ours blancs traversent la réserve au printemps et à l’été lorsqu’ils se rendent à la baie Graham Moore, au sud-ouest, une aire d’alimentation importante où ils trouvent des morses et des phoques annelés. : Garry Donaldson ...... égée",environnementcan,[],2017-03-13T08:47:21,[],FALSE,"[""canada150"",""faune"",""aireprotégée"",""ourspolaires"",""nunavut"",""arctique"",""environnementcan"",""environnementcanada""]",3913646610
117,5,1.47E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3a96b7a3931fecfa4dec302a6269994d/5AE7BB77/t51.2885-15/e35/25012222_475977966129146_8102197186743238656_n.jpg,BRoR-1gAfmN,0,2017-03-14_11-56-42,"Saviez-vous que les gouttes de pluie n’ont pas la forme d’une larme? À l’aide de caméras ultrarapides, des chercheurs ont découvert que les gouttes de pluie ressemblent plutôt à de petits pains à hamburger!Ça vous donne envie d’un hamburger au fromage n’est-ce pas? Zut... désolé! Mario Ouellet...... étéo",environnementcan,[],2017-03-14T11:56:42,[],FALSE,"[""pluie"",""science"",""environnementcan"",""environnementcanada"",""météo""]",3913646610
118,11,1.47E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1f0d306ad889784ec22af2917883a528/5AE660AF/t51.2885-15/e35/24838277_1974174006190744_2097370618130333696_n.jpg,BRqU6EYA39L,0,2017-03-15_07-00-44,"Deux loups arctiques se reposent après un festin près de la station météorologique Eureka, au Nunavut.Le « Un jour, alors que je conduisais vers la décharge de la station, je suis tombé sur ces deux loups en train de se reposer près de la piste après leur repas. C’était vraiment impressionnant de voir la tache sur la fourrure d’un des loups. » – Braden, équipe du Service météorologique du Canada.....étéo  Braden Bunce",environnementcan,[],2017-03-15T07:00:44,[],FALSE,"[""météo"",""environnementcanada"",""nunavut"",""canada"",""aventures"",""explorecanada""]",3913646610
119,13,1.47E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0173f9f2a643560d3f86a57835f05e02/5AEE1CD4/t51.2885-15/e35/25011335_153513915273146_7881555568467378176_n.jpg,BRtMhONAFcS,0,2017-03-16_09-45-10,"Une bande de 🦌aperçue par des biologistes qui voyageaient sur la route d’hiver entre Tibbitt et Contwoyto. Ils vont à la station pour faire l’entretien des dispositifs d’enregistrements des chants.Non seulement ces dispositifs d’enregistrement automatisés captent les chants d’oiseaux, mais ils enregistrent également les sons émis par des caribous, des orignaux, des ours et d’autres espèces sauvages! Certaines de ces stations d’enregistrement sont également dotées d’un appareil photo actionné par le mouvement!........",environnementcan,[],2017-03-16T09:45:10,[],FALSE,"[""servicecanadiendelafaune"",""faunecanadienne"",""environnementcan"",""environnementcanada""]",3913646610
120,10,1.47E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/864e346ad3ed9eb2d3143ade2e765d21/5AF7687A/t51.2885-15/e35/25005985_154554091967518_3011323402267918336_n.jpg,BRvdjnpgPps,0,2017-03-17_06-52-31,Voyez-vous le dans ce nid de Bécasseau sanderling? Cet oiseau migrateur pond ses œufs au Nunavut chaque printemps. Bonne !......èfleà4feuilles,environnementcan,[],2017-03-17T06:52:31,[],FALSE,"[""stpatrick"",""trèfleà4feuilles"",""chance"",""arctique"",""servicecanadiendelafaune"",""environnementcanada"",""environnementcan""]",3913646610
121,10,1.48E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/720c7ce80526ac4dc12461d8e37716e4/5AE20F95/t51.2885-15/e35/25006157_133484577429119_2747849239085187072_n.jpg,BSCNxuhgw3O,0,2017-03-24_13-40-12,"Un bureau typique du Centre de prévision de tempêtes des Prairies et de l’Arctique. Les météorologistes travaillent en tout temps, à l’année longue. Pendant chaque quart de travail, nos météorologistes effectuent une analyse complète des conditions actuelles et surveillent les conditions changeantes. Ils sont toujours prêts à émettre des avis ou des veilles météorologiques. ️️️.....étéo évisions étéorologie",environnementcan,[],2017-03-24T13:40:12,[],FALSE,"[""météo"",""prévisions"",""météorologie"",""environnementcanada""]",3913646610
122,13,1.48E+18,,GraphSidecar,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e75238e72fff645e53ca01c4c64ec60d/5AEABBA2/t51.2885-15/s1080x1080/e35/25007070_1781756508564302_5064536710008799232_n.jpg,BSGmWk-giRa,0,2017-03-26_06-31-55,"Certains de nos employés travaillant à partir des stations météorologiques d'Eureka et de l'île de Sable ont participé à l'heure de la Terre hier soir et nous ont envoyé des photos exclusives!Sur l'île de Sable, ils ont éteint toutes les lumières dans le bureau (il y avait des gens qui y travaillait) et la résidence, et ont fermé tout l'excédent électronique qu'ils pouvaient. L'équipement de surveillance essentiel et les lumières extérieures sur les minuteries automatiques ont dû être laissés allumés. Les étoiles étaient superbes. Ils en ont donc profité pour aller les contempler!À la Station météorologique d'Eureka dans le Haut-Arctique (80 ° Nord), quelques membres de l'équipe sont sorties célébrer l'heure de la Terre. Pas de bougies étaient nécessaires là-bas, il fera bientôt clair h/24 ( dès le avril)Chaque jour, ils contribuent tous à recueillir des données météorologiques et climatiques importantes qui seront utilisées pour prévoir les conditions météorologiques et surveiller le changement climatique dans l'Arctique!",environnementcan,[],2017-03-26T06:31:55,[],FALSE,[],3913646610
123,7,1.48E+18,,GraphSidecar,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ad808e315c38298d8ac7caf61d74f0aa/5AEB12BF/t51.2885-15/s1080x1080/e35/25022111_551850818489079_1897985557506555904_n.jpg,BSJbuOwA1SV,0,2017-03-27_08-56-45,"Steve Van Wilgenburg, biologiste du Service canadien de la faune (SCF), et Patrick Turgeon, technicien en protection de la faune, ont travaillé au cours du week-end pour installer des enregistreurs automatisés aux arbres du parc provincial Greenwater (SK) afin d'aider le SCF à surveiller les populations d'oiseaux de la forêt boréale. Les enregistreurs acoustiques s'allument par intermittence et enregistrent les chants d'espèces telles que la Paruline du Canada qui peut ensuite être identifié par du personnel qualifié et permettre aux biologistes de déterminer l'abondance et la distribution des espèces et aide les biologistes à déterminer quels habitats sont utilisés par les oiseaux en forêt. Les biologistes du SCF utilisent ces enregistreurs pour augmenter les sondages normalement effectués par du personnel formé, principalement au mois de juin.En mars, l'accès aux zones humides est plus facile en raquettes et permet de capturer des données sur les espèces résidentes telles que le tétras, les hiboux, les mésanges et les pics qui se reproduisent plus tôt que les migrants qui rentrent des tropiques.....",environnementcan,[],2017-03-27T08:56:45,[],FALSE,"[""biologistes"",""servicecanadiendelafaune"",""faune"",""conservation"",""environnementcanada""]",3913646610
124,7,1.48E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0783d489b56256c6edd4c4a9b800f8a8/5AF363DF/t51.2885-15/e35/25006482_136571263710871_4865082156814172160_n.jpg,BSMJPu-Adj0,0,2017-03-28_10-13-01,"Voici un ARU! ARU signifie « Automated Recording Unit » ou appareil d’enregistrement automatisé. Il enregistre les sons des oiseaux au moyen d’une carte SD qui peut garder en mémoire heures de sons! Les ARU doivent être étanches, car ils passent une année complète à l’extérieur! La vie dans le Nord peut être rude pour ces machines... les ours et les orignaux aiment retirer la mousse des couvre-microphones ou essaient d’ouvrir l’appareil. Celui-ci est couvert de gomme s’écoulant du pin gris sur lequel il est installé…élicate ........",environnementcan,[],2017-03-28T10:13:01,[],FALSE,"[""situationdélicate"",""servicecanadiendelafaune"",""eccan150"",""faune"",""biologistes"",""observationdoiseaux"",""environnementcanada""]",3913646610
125,7,1.48E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6cefeff26222d85f4b4580eb2b77aee3/5AF50350/t51.2885-15/e35/25009946_1474093216021211_2353103167186534400_n.jpg,BSO7UvvAHga,0,2017-03-29_12-09-05,"Rhiannon installe un pour aider l’appareil d’enregistrement automatisé à capter les chants d’oiseaux toute l’année. Entretenir ces appareils en hiver est beaucoup plus économique grâce aux routes d’hiver (routes de glace) qui se forment aux Territoires du Nord‑Ouest! Non seulement les enregistrements nous indiquent quels oiseaux sont présents, mais ils nous apprennent également à quel moment ils arrivent dans le nord au printemps, et quand ils repartent au sud, vers des régions plus chaudes. De plus, l’oreille humaine a du mal à détecter certains chants d’oiseaux, surtout lorsqu’ils chantent en même temps (p. ex. la Gélinotte huppée); ces dispositifs nous permettent d’enregistrer TOUS les sons, y compris les murmures intrigants!......",environnementcan,[],2017-03-29T12:09:05,[],FALSE,"[""panneausolaire"",""servicecanadiendelafaune"",""eccan150"",""faune"",""biologistes"",""observationdoiseaux"",""environnementcanada""]",3913646610
126,13,1.48E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/32ba8761f0b1a42d4ef5ef09f1ae5c97/5AFEC3AA/t51.2885-15/e35/25009147_408671982869164_5517791287429824512_n.jpg,BSUFQe2ADjn,0,2017-03-31_12-12-05,"Qui n’aime pas les Lagopèdes? De vraies petites boules, tellement duveteuses et mignonnes! Voici un Lagopède des saules. On voit bien ses pattes plumées. Non seulement les plumes gardent ses pattes au chaud, mais elles lui permettent aussi de marcher sur la neige!......",environnementcan,[],2017-03-31T12:12:05,[],FALSE,"[""servicecanadiendelafaune"",""eccan150"",""faune"",""biologistes"",""observationdoiseaux"",""environnementcanada""]",3913646610
127,14,1.48E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1bb0614e7d29c41dfe61e6f3ebd0829f/5AF2CFF6/t51.2885-15/e35/25013639_263993380794537_1129040842195992576_n.jpg,BSbUGyhATT9,0,2017-04-03_07-36-31,"Ce semi-palmé a été bagué en juin à l’île Fish, dans le delta du Mackenzie, aux , tout près du refuge d’ de l’île Kendall.L’oiseau a été aperçu pour la première fois par Dave Addison lors de la migration vers le sud à l’île Marco, en Floride, au cours de l’automne. Dave Addison effectuait alors des recensements sur les plages de la Floride. L’oiseau a été baptisé « Smile » (sourire), par inadvertance... c’est une , mais le nom est resté! Depuis, Smile a visité la même presque tous les printemps (vers le nord) et tous les automnes (vers le sud) durant sa migration! La dernière fois qu’il a été observé, c’était l’automne dernier lorsqu’il faisait le plein de élicieux pour entreprendre le reste de sa migration vers le sud, en direction de l’île Marco.Il nous tarde de savoir si Smile sera de nouveau aperçu à l’île Marco en avril! Difficile de ne pas sourire en regardant ces photos de « Smile »!",environnementcan,[],2017-04-03T07:36:31,[],FALSE,"[""pluvier"",""territoiresdunordouest"",""oiseauxmigrateurs"",""longuehistoire"",""plage"",""vers"",""délicieux""]",3913646610
128,9,1.49E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9e55fd070ccb1c68701526d7503bfb08/5AE128EC/t51.2885-15/e35/25011721_127994344649184_6789552879259615232_n.jpg,BStGZi6g3Y0,0,2017-04-10_05-23-05,"""En tenant ce pendentif en ivoire d'éléphant et en coquille de tortue de mer, je ne peux pas m'empêcher de réfléchir à la majesté de ces animaux. Il est merveilleux de voir ces animaux sauvages dans leur habitat naturel et déchirants de voir le commerce illégal d’espèces en péril se poursuivre. ""Les agents chargés de l'application de la loi, comme Brenda, travaillent fort pour mettre un terme à la traite commerciale d'animaux sauvages au Canada."" Pour de l'information sur le cas en lien avec la photo, tapez le lien dans notre biographie!..... ècesEnPéril",environnementcan,[],2017-04-10T05:23:05,[],FALSE,"[""contrebande"",""braconnage"",""conservation"",""loisurlafaune"",""protectionfaune"",""chasse"",""agents"",""espècesenpéril""]",3913646610
129,7,1.49E+18,,GraphSidecar,https://instagram.fyvr3-1.fna.fbcdn.net/vp/dbbe45025456611fb9e4595f3f2f7e03/5AF0E969/t51.2885-15/e35/24838724_205793503323482_598656524813860864_n.jpg,BSv1pZKAe10,0,2017-04-11_06-54-25,"Hier nous avons célébré l’anniversaire de naissance de feu Jack Miner! Jack est un pionnier de la conservation au Canada.En , il a fondé le Jack Miner Migratory Bird Sanctuary qui visait à favoriser la conservation des Bernaches du Canada et des canards sauvages, des oiseaux migrateurs en péril de l’époque. Il a également été parmi les premiers a utilisé des bagues pour suivre la migration des oiseaux.Afin de commémorer ses réalisations et ses contributions à la conservation des espèces sauvages, la Loi sur la semaine de la protection de la faune a été adoptée en pour encourager les Canadiens à échanger des renseignements en la matière et à prendre des mesures pour conserver les espèces sauvages, comme le faisait Jack Miner. Joyeux anniversaire Jack!..... : Bibliothèque et Archives Canada / Ronny Jaques",environnementcan,[],2017-04-11T06:54:25,[],FALSE,"[""faune"",""protectiondesanimaux"",""oiseauxmigrateurs"",""servicecanadiendelafaune"",""canada150"",""jesuispourlanature""]",3913646610
130,13,1.49E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e0bcdedd98eb2c6acc55243fb824d18f/5AE05574/t51.2885-15/e35/24838675_831018193737228_2706628088598364160_n.jpg,BSzI-UoAejy,4,2017-04-12_13-41-01,"Bonjour, je suis un Plongeon huard et je représente le Service canadien de la faune qui fête ses ans cette année. Je suis très fier d’être sa mascotte! Mais j’aimerais bien avoir un nom. Avez-vous des idées?.....",environnementcan,[],2017-04-12T13:41:01,[],FALSE,"[""oiseaux"",""oiseauxducanada"",""faunecanadienne"",""servicecanadiendelafaune"",""amoureuxdelanature"",""environnementcanada""]",3913646610
131,12,1.49E+18,,GraphSidecar,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c6a1bb5480658cd43d05e59020053778/5AE841A2/t51.2885-15/s1080x1080/e35/25005345_2000615870218903_2490543984674340864_n.jpg,BS1SDnTAu9b,3,2017-04-13_09-38-52,"Des scientifiques d'une dizaine d'agences et d'instituts du monde entier travaillent actuellement ensemble dans l'Arctique pour mesurer la glace sur terre et en mer. C'est l'une des plus grandes eéditions de l'Arctique jamais entreprises! Cet énorme effort international collaboratif aidera à garantir que les cartes indiquant l'épaisseur des glaces créées à partir de données satellitaires sont correctes. Nous avons un petit équipage là-bas qui partageront des photos et des anecdotes avec nous (lorsqu'ils auront accès à l’internet! 🤦‍️). Consultez notre compte fréquemment pour suivre leurs aventures! Photo : Troy, pilote et Christian, scientifique mesurent l'épaisseur de la glace pour s'assurer qu’elle peut supporter le poids de l'avion et que ce soit sécuritaire. Photo : Justin et Josh travaillent sur une fosse à mesurer les propriétés de la neige sur la glace de mer pluriannuelle au nord d'Alert, au Nunavut.Photo : Les pilotes de KBAL se préparent à atterrir sur la glace de mer sans piste préparée.Photo : Arvids mesure la profondeur de neige sur la glace de mer le long d'un transect. (Un transect est un chemin le long duquel on enregistre et compte des occurrences des phénomènes d'études). Le site a été évalué avec un avion. Photo : Une vue de la glace de mer pluriannuelle au nord d'Alert, au Nunavut.",environnementcan,[],2017-04-13T09:38:52,[],FALSE,[],3913646610
