,Unnamed: 0,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original
388,388,10155908943377888_10155915228417888,377625007887_10155908943377888,10155908943377888_10155915189207888,2017-12-02 20:10:24,1,1,0,0,0,0,0,0,Non omg!,[],[],Non omg,"['Non', 'omg']","[u'non', u'omg']",Non 2017 omg!😮
389,389,10155908943377888_10155915254117888,377625007887_10155908943377888,10155908943377888_10155915189207888,2017-12-02 20:19:14,1,1,0,0,0,0,0,0,tu iras faire remplacer avant de manger ton air bag dans face,[],[],iras faire remplacer avant manger air bag face,"['iras', 'faire', 'remplacer', 'avant', 'manger', 'air', 'bag', 'face']","[u'ira', u'fair', u'remplac', u'avant', u'manger', u'air', u'bag', u'face']",tu iras faire remplacer avant de manger ton air bag dans face 😳
390,390,10155908943377888_10155915295047888,377625007887_10155908943377888,10155908943377888_10155915189207888,2017-12-02 20:31:58,1,1,0,0,0,0,0,0,Pas toi qui me disais que j’avais une face à frapper dedans?,[],[],Pas toi qui disais que avais une face frapper dedans,"['Pas', 'toi', 'qui', 'disais', 'que', 'avais', 'une', 'face', 'frapper', 'dedans']","[u'pas', u'toi', u'qui', u'disai', u'que', u'avai', u'une', u'face', u'frapper', u'dedan']",Pas toi qui me disais que j’avais une face à frapper dedans?😂
391,391,10155908943377888_10155915309427888,377625007887_10155908943377888,10155908943377888_10155915189207888,2017-12-02 20:36:29,0,0,0,0,0,0,0,0,C’est un signe tu vois j’avais peut être raison?,[],[],est un signe tu vois avais peut raison,"['est', 'un', 'signe', 'tu', 'vois', 'avais', 'peut', 'raison']","[u'est', 'un', u'sign', 'tu', u'voi', u'avai', u'peut', u'raison']",C’est un signe tu vois j’avais peut être raison? 😂😂
392,392,10155908943377888_10155915416267888,377625007887_10155908943377888,10155908943377888_10155915189207888,2017-12-02 21:12:16,0,0,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],😂😂😂
393,393,10155908943377888_10155915271152888,377625007887_10155908943377888,,2017-12-02 20:25:47,0,0,0,0,0,0,0,0,Marise LeBreux,[],[],Marise LeBreux,"['Marise', 'LeBreux']","[u'maris', u'lebreux']",Marise LeBreux
394,394,10155908943377888_10155915715162888,377625007887_10155908943377888,10155908943377888_10155915271152888,2017-12-03 00:21:44,0,0,0,0,0,0,0,0,J'ai une versa note merci quand même!,[],[],ai une versa note merci quand,"['ai', 'une', 'versa', 'note', 'merci', 'quand']","['ai', u'une', u'versa', u'note', u'merci', u'quand']",J'ai une versa  note merci quand même!
395,395,10155908943377888_10155915542567888,377625007887_10155908943377888,,2017-12-02 22:17:39,1,1,0,0,0,0,0,0,Karine?!?,[],[],Karine,['Karine'],[u'karin'],Karine?!?
396,396,10155908943377888_10155916372497888,377625007887_10155908943377888,10155908943377888_10155915542567888,2017-12-03 07:30:01,1,1,0,0,0,0,0,0,Merci!,[],[],Merci,['Merci'],[u'merci'],Merci!
397,397,10155908943377888_10155916458487888,377625007887_10155908943377888,10155908943377888_10155915542567888,2017-12-03 08:23:38,0,0,0,0,0,0,0,0,Karine de rien!,[],[],Karine de rien,"['Karine', 'de', 'rien']","[u'karin', 'de', u'rien']",Karine de rien! :)
398,398,10155908943377888_10155915641282888,377625007887_10155908943377888,,2017-12-02 23:22:35,0,0,0,0,0,0,0,0,Catherine Thibault,[],[],Catherine Thibault,"['Catherine', 'Thibault']","[u'catherin', u'thibault']",Catherine Thibault
399,399,10155908943377888_10155915706992888,377625007887_10155908943377888,10155908943377888_10155915641282888,2017-12-03 00:11:47,0,0,0,0,0,0,0,0,??,[],[],,[],[],??
400,400,10155908943377888_10155915676377888,377625007887_10155908943377888,,2017-12-02 23:49:36,1,1,0,0,0,0,0,0,Claudianne Ouellette,[],[],Claudianne Ouellette,"['Claudianne', 'Ouellette']","[u'claudiann', u'ouellett']",Claudianne Ouellette
401,401,10155908943377888_10155915677197888,377625007887_10155908943377888,10155908943377888_10155915676377888,2017-12-02 23:50:23,0,0,0,0,0,0,0,0,Eum ma cheker ça !,[],[],Eum cheker,"['Eum', 'cheker']","[u'eum', u'cheker']",Eum ma cheker ça !
402,402,10155908943377888_10155915678492888,377625007887_10155908943377888,10155908943377888_10155915676377888,2017-12-02 23:50:57,1,1,0,0,0,0,0,0,haha si sa tente pas de manger une claque dans face par ton char,[],[],haha si tente manger claque face char,"['haha', 'si', 'tente', 'manger', 'claque', 'face', 'char']","[u'haha', 'si', u'tent', u'manger', u'claqu', u'face', u'char']",haha si sa tente pas de manger une claque dans face par ton char
403,403,10155908943377888_10155915689617888,377625007887_10155908943377888,10155908943377888_10155915676377888,2017-12-02 23:58:38,0,0,0,0,0,0,0,0,ouin,[],[],ouin,['ouin'],[u'ouin'],😂😂😂😂😂 ouin xD
404,404,10155908943377888_10155916347032888,377625007887_10155908943377888,,2017-12-03 07:14:23,0,0,0,0,0,0,0,0,Attention Martin Cloutier,[],[],Attention Martin Cloutier,"['Attention', 'Martin', 'Cloutier']","[u'attent', u'martin', u'cloutier']",Attention Martin Cloutier
405,405,10155908943377888_10155916386717888,377625007887_10155908943377888,10155908943377888_10155916347032888,2017-12-03 07:41:47,0,0,0,0,0,0,0,0,Ma fermer ma porte pas trop fort,[],[],fermer porte pas trop fort,"['fermer', 'porte', 'pas', 'trop', 'fort']","[u'fermer', u'port', u'pas', u'trop', u'fort']",Ma fermer ma porte pas trop fort 💪
406,406,10155908943377888_10155916413282888,377625007887_10155908943377888,10155908943377888_10155916347032888,2017-12-03 08:00:05,0,0,0,0,0,0,0,0,Haha un gars fait le saut pareil a kmh sa y pette dans face pour rien,[],[],Haha gars fait saut pareil kmh pette face rien,"['Haha', 'gars', 'fait', 'saut', 'pareil', 'kmh', 'pette', 'face', 'rien']","[u'haha', u'gar', u'fait', u'saut', u'pareil', u'kmh', u'pett', u'face', u'rien']",Haha un gars fait le saut pareil a 100kmh sa y pette dans face pour rien
407,407,10155908943377888_10155916387377888,377625007887_10155908943377888,,2017-12-03 07:42:17,0,0,0,0,0,0,0,0,Lauren Zo,[],[],Lauren Zo,"['Lauren', 'Zo']","[u'lauren', 'zo']",Lauren Zo
408,408,10155908943377888_10155918202597888,377625007887_10155908943377888,10155908943377888_10155916387377888,2017-12-03 20:56:09,1,1,0,0,0,0,0,0,Thanks bro!,[],[],Thanks bro,"['Thanks', 'bro']","[u'thank', u'bro']",Thanks bro! 😑
409,409,10155908943377888_10155916481492888,377625007887_10155908943377888,,2017-12-03 08:32:17,1,1,0,0,0,0,0,0,"Nathalie Houde, pas ça que tu as ?",[],[],Nathalie Houde pas que tu,"['Nathalie', 'Houde', 'pas', 'que', 'tu']","[u'nathali', u'houd', u'pas', u'que', 'tu']","Nathalie Houde, pas ça que tu as ?"
410,410,10155908943377888_10155916489262888,377625007887_10155908943377888,10155908943377888_10155916481492888,2017-12-03 08:36:23,1,1,0,0,0,0,0,0,Heu! Oui! Merci !,[],[],Heu Oui Merci,"['Heu', 'Oui', 'Merci']","[u'heu', u'oui', u'merci']",Heu! Oui! 😳 Merci !
411,411,10155908943377888_10155917301157888,377625007887_10155908943377888,,2017-12-03 13:58:10,0,0,0,0,0,0,0,0,Recours collectif ici???,[],[],Recours collectif ici,"['Recours', 'collectif', 'ici']","[u'recour', u'collectif', u'ici']",Recours collectif ici???
412,412,10155908943377888_10155917422302888,377625007887_10155908943377888,,2017-12-03 14:55:27,0,0,0,0,0,0,0,0,Eric Lagueux falloir j'appelle,[],[],Eric Lagueux falloir appelle,"['Eric', 'Lagueux', 'falloir', 'appelle']","[u'eric', u'lagueux', u'falloir', u'appell']",Eric Lagueux falloir j'appelle
413,413,10155908943377888_10155917423917888,377625007887_10155908943377888,10155908943377888_10155917422302888,2017-12-03 14:56:12,2,1,0,0,1,0,0,0,Ferme pas tes portes trop fort 🤣🤣🤣,[],[],Ferme pas tes portes trop fort,"['Ferme', 'pas', 'tes', 'portes', 'trop', 'fort']","[u'ferm', u'pas', u'tes', u'port', u'trop', u'fort']",Ferme pas tes portes trop fort 🤣🤣🤣
414,414,10155908943377888_10155917457337888,377625007887_10155908943377888,10155908943377888_10155917422302888,2017-12-03 15:15:14,1,1,0,0,0,0,0,0,Ces safe sa Eric Lagueux hahaha,[],[],Ces safe sa Eric Lagueux hahaha,"['Ces', 'safe', 'sa', 'Eric', 'Lagueux', 'hahaha']","[u'ces', u'safe', 'sa', u'eric', u'lagueux', u'hahaha']",Ces safe sa Eric Lagueux hahaha
415,415,10155908943377888_10155917458302888,377625007887_10155908943377888,10155908943377888_10155917422302888,2017-12-03 15:15:48,1,1,0,0,0,0,0,0,Vous le voyez enfin sous son vrai jour 🤣🤣🤣🤣🤣,[],[],Vous le voyez enfin sous son vrai jour,"['Vous', 'le', 'voyez', 'enfin', 'sous', 'son', 'vrai', 'jour']","[u'vous', 'le', u'voyez', u'enfin', u'sous', u'son', u'vrai', u'jour']",Vous le voyez enfin sous son vrai jour 🤣🤣🤣🤣🤣
416,416,10155908943377888_10155917704737888,377625007887_10155908943377888,,2017-12-03 17:11:15,0,0,0,0,0,0,0,0,Simon et Thomas Pour vous ?,[],[],Simon Thomas,"['Simon', 'Thomas']","[u'simon', u'thoma']","Simon et Thomas 
Pour vous ?"
417,417,10155908943377888_10155917713887888,377625007887_10155908943377888,10155908943377888_10155917704737888,2017-12-03 17:16:38,0,0,0,0,0,0,0,0,Je vais contacter nissan cette semaine. Merci,[],[],vais contacter nissan cette semaine Merci,"['vais', 'contacter', 'nissan', 'cette', 'semaine', 'Merci']","[u'vai', u'contact', u'nissan', u'cett', u'semain', u'merci']",Je vais contacter nissan cette semaine.  Merci :)
418,418,10155908943377888_10155917715167888,377625007887_10155908943377888,10155908943377888_10155917704737888,2017-12-03 17:17:14,0,0,0,0,0,0,0,0,tant mieux si cela t’a rendu service,[],[],tant mieux si cela rendu service,"['tant', 'mieux', 'si', 'cela', 'rendu', 'service']","[u'tant', u'mieux', 'si', u'cela', u'rendu', u'servic']",tant mieux si cela t’a rendu service 😃
419,419,10155908943377888_10155917875302888,377625007887_10155908943377888,10155908943377888_10155917704737888,2017-12-03 18:30:50,1,1,0,0,0,0,0,0,Merci,[],[],Merci,['Merci'],[u'merci'],Merci
420,420,10155908943377888_10155917969357888,377625007887_10155908943377888,10155908943377888_10155917704737888,2017-12-03 19:23:10,1,0,0,0,1,0,0,0,J’ai mis ma vie en danger hier en faisant nez rouge,[],[],ai mis vie en danger hier en faisant nez rouge,"['ai', 'mis', 'vie', 'en', 'danger', 'hier', 'en', 'faisant', 'nez', 'rouge']","['ai', u'mis', u'vie', 'en', u'danger', u'hier', 'en', u'faisant', u'nez', u'roug']",J’ai mis ma vie en danger hier en faisant nez rouge
421,421,10155908943377888_10155917997027888,377625007887_10155908943377888,10155908943377888_10155917704737888,2017-12-03 19:42:37,2,2,0,0,0,0,0,0,En effet!! Prochaine fois on prend pas de chance et on boit!,[],[],effet Prochaine fois prend chance boit,"['effet', 'Prochaine', 'fois', 'prend', 'chance', 'boit']","[u'effet', u'prochain', u'foi', u'prend', u'chanc', u'boit']",En effet!! Prochaine fois on prend pas de chance et on boit!
422,422,10155908943377888_10155917999032888,377625007887_10155908943377888,10155908943377888_10155917704737888,2017-12-03 19:43:44,3,1,0,0,1,1,0,0,On prendra mon char,[],[],prendra mon char,"['prendra', 'mon', 'char']","[u'prendra', u'mon', u'char']",On prendra mon char 😂
423,423,10155908943377888_10155918090852888,377625007887_10155908943377888,,2017-12-03 20:18:29,1,1,0,0,0,0,0,0,Francois Boulard,[],[],Francois Boulard,"['Francois', 'Boulard']","[u'francoi', u'boulard']",Francois Boulard
424,424,10155908943377888_10155918175712888,377625007887_10155908943377888,10155908943377888_10155918090852888,2017-12-03 20:47:30,0,0,0,0,0,0,0,0,Merci,[],[],Merci,['Merci'],[u'merci'],Merci
425,425,10155908943377888_10155918309182888,377625007887_10155908943377888,,2017-12-03 21:59:23,1,1,0,0,0,0,0,0,Jeremie Couture,[],[],Jeremie Couture,"['Jeremie', 'Couture']","[u'jeremi', u'coutur']",Jeremie Couture
426,426,10155908943377888_10155919387447888,377625007887_10155908943377888,,2017-12-04 09:44:18,0,0,0,0,0,0,0,0,Attention Simon....,[],[],Attention Simon,"['Attention', 'Simon']","[u'attent', u'simon']",Attention Simon....
427,427,10155908943377888_10155919391282888,377625007887_10155908943377888,,2017-12-04 09:45:57,0,0,0,0,0,0,0,0,Attention Simon...Ça va te faire un gros nez rouge...,[],[],Attention Simon va te faire un gros nez rouge,"['Attention', 'Simon', 'va', 'te', 'faire', 'un', 'gros', 'nez', 'rouge']","[u'attent', u'simon', 'va', 'te', u'fair', 'un', u'gros', u'nez', u'roug']",Attention Simon...Ça va te faire un gros nez rouge...
428,428,10155908943377888_10155920136422888,377625007887_10155908943377888,,2017-12-04 14:21:07,1,1,0,0,0,0,0,0,Laura Mercier go va le faire changer sinon le airbag va me péter dans’ face,[],[],Laura Mercier go va le faire changer sinon le airbag va ter face,"['Laura', 'Mercier', 'go', 'va', 'le', 'faire', 'changer', 'sinon', 'le', 'airbag', 'va', 'ter', 'face']","[u'laura', u'mercier', 'go', 'va', 'le', u'fair', u'changer', u'sinon', 'le', u'airbag', 'va', u'ter', u'face']",Laura Mercier go va le faire changer sinon le airbag va me péter dans’ face
429,429,10155908943377888_10155920315522888,377625007887_10155908943377888,,2017-12-04 15:49:12,0,0,0,0,0,0,0,0,Louise Malchelosse,[],[],Louise Malchelosse,"['Louise', 'Malchelosse']","[u'louis', u'malcheloss']",Louise Malchelosse
430,430,10155908943377888_10155920351282888,377625007887_10155908943377888,,2017-12-04 16:04:34,1,1,0,0,0,0,0,0,Laura Mercier,[],[],Laura Mercier,"['Laura', 'Mercier']","[u'laura', u'mercier']",Laura Mercier
431,431,10155908943377888_10155920714682888,377625007887_10155908943377888,10155908943377888_10155920351282888,2017-12-04 19:36:45,1,1,0,0,0,0,0,0,Hihihihi thanks Clo,[],[],Hihihihi thanks Clo,"['Hihihihi', 'thanks', 'Clo']","[u'hihihihi', u'thank', u'clo']",Hihihihi thanks Clo
432,432,10155908943377888_10155920380162888,377625007887_10155908943377888,,2017-12-04 16:21:25,0,0,0,0,0,0,0,0,Sabrina c’est tu une Micra que t’as? 🤔,[],[],Sabrina est tu une Micra que,"['Sabrina', 'est', 'tu', 'une', 'Micra', 'que']","[u'sabrina', u'est', 'tu', u'une', u'micra', u'que']",Sabrina c’est tu une Micra que t’as? 🤔
433,433,10155908943377888_10155920383332888,377625007887_10155908943377888,10155908943377888_10155920380162888,2017-12-04 16:23:23,0,0,0,0,0,0,0,0,Nope Sentra,[],[],Nope Sentra,"['Nope', 'Sentra']","[u'nope', u'sentra']",Nope Sentra 2010
434,434,10155908943377888_10155920383712888,377625007887_10155908943377888,10155908943377888_10155920380162888,2017-12-04 16:23:41,1,1,0,0,0,0,0,0,Ahhh,[],[],Ahhh,['Ahhh'],[u'ahhh'],Ahhh
435,435,10155908943377888_10155920528687888,377625007887_10155908943377888,,2017-12-04 17:39:41,0,0,0,0,0,0,0,0,Ray Lacombe,[],[],Ray Lacombe,"['Ray', 'Lacombe']","[u'ray', u'lacomb']",Ray Lacombe
436,436,10155908943377888_10155920580392888,377625007887_10155908943377888,,2017-12-04 18:11:50,1,1,0,0,0,0,0,0,Joanie Roy,[],[],Joanie Roy,"['Joanie', 'Roy']","[u'joani', u'roy']",Joanie Roy
437,437,10155908943377888_10155920779017888,377625007887_10155908943377888,,2017-12-04 20:10:19,0,0,0,0,0,0,0,0,Merci Cyn,[],[],Merci Cyn,"['Merci', 'Cyn']","[u'merci', u'cyn']",Merci Cyn
438,438,10155908943377888_10155920966337888,377625007887_10155908943377888,,2017-12-04 21:18:30,0,0,0,0,0,0,0,0,Félix Brousseau,[],[],lix Brousseau,"['lix', 'Brousseau']","[u'lix', u'brousseau']",Félix Brousseau
439,439,10155908943377888_10155921144572888,377625007887_10155908943377888,10155908943377888_10155920966337888,2017-12-04 23:23:29,1,1,0,0,0,0,0,0,jsais lol rappel pour les fkn coussins gonfables,[],[],jsais lol rappel les fkn coussins gonfables,"['jsais', 'lol', 'rappel', 'les', 'fkn', 'coussins', 'gonfables']","[u'jsai', u'lol', u'rappel', u'les', u'fkn', u'coussin', u'gonfabl']",jsais lol rappel pour les fkn coussins gonfables
440,440,10155908943377888_10155922453137888,377625007887_10155908943377888,,2017-12-05 11:57:31,0,0,0,0,0,0,0,0,Cédéric Gamache,[],[],ric Gamache,"['ric', 'Gamache']","[u'ric', u'gamach']",Cédéric Gamache
441,441,10155908943377888_10155922665912888,377625007887_10155908943377888,10155908943377888_10155922453137888,2017-12-05 12:55:24,0,0,0,0,0,0,0,0,Hahahahaha,[],[],Hahahahaha,['Hahahahaha'],[u'hahahahaha'],Hahahahaha
442,442,10155908943377888_10155922968052888,377625007887_10155908943377888,,2017-12-05 15:03:41,0,0,0,0,0,0,0,0,Luc Luckau Germain,[],[],Luc Luckau Germain,"['Luc', 'Luckau', 'Germain']","[u'luc', u'luckau', u'germain']",Luc Luckau Germain
443,443,10155908943377888_10155923007022888,377625007887_10155908943377888,10155908943377888_10155922968052888,2017-12-05 15:17:04,0,0,0,0,0,0,0,0,C'est good ma aller checker sa!!,[],[],est good aller checker sa,"['est', 'good', 'aller', 'checker', 'sa']","[u'est', u'good', u'aller', u'checker', 'sa']",C'est good ma aller checker sa!!
444,444,10155908943377888_10155925416372888,377625007887_10155908943377888,10155908943377888_10155922968052888,2017-12-06 13:22:50,1,0,0,0,1,0,0,0,Luckau Germain on claquera tes portes en debile ce soir pour voir si c vrai,[],[],Luckau Germain claquera portes debile soir voir si vrai,"['Luckau', 'Germain', 'claquera', 'portes', 'debile', 'soir', 'voir', 'si', 'vrai']","[u'luckau', u'germain', u'claquera', u'port', u'debil', u'soir', u'voir', 'si', u'vrai']",Luckau Germain on claquera tes portes en debile ce soir pour voir si c vrai
445,445,10155908943377888_10155925525917888,377625007887_10155908943377888,10155908943377888_10155922968052888,2017-12-06 14:19:30,0,0,0,0,0,0,0,0,Lol!!! ouais,[],[],Lol ouais,"['Lol', 'ouais']","[u'lol', u'ouai']",Lol!!!  😂😂 ouais
446,446,10155908943377888_10155923024702888,377625007887_10155908943377888,,2017-12-05 15:25:04,1,1,0,0,0,0,0,0,France Mallette,[],[],France Mallette,"['France', 'Mallette']","[u'franc', u'mallett']",France Mallette
447,447,10155908943377888_10156011674112888,377625007887_10155908943377888,,2018-01-08 18:21:17,0,0,0,0,0,0,0,0,Agathe Bergeron,[],[],Agathe Bergeron,"['Agathe', 'Bergeron']","[u'agath', u'bergeron']",Agathe Bergeron
448,448,10155903037202888_10155903041192888,377625007887_10155903037202888,,2017-11-28 08:56:11,0,0,0,0,0,0,0,0,B,[],[],,[],[],B
449,449,10155903037202888_10155903464897888,377625007887_10155903037202888,,2017-11-28 12:11:22,0,0,0,0,0,0,0,0,B,[],[],,[],[],B
450,450,10155903037202888_10155904066652888,377625007887_10155903037202888,,2017-11-28 16:05:09,0,0,0,0,0,0,0,0,"La réponse est B, le port de Trois-Rivières.",[],[],La ponse est le port de Trois res,"['La', 'ponse', 'est', 'le', 'port', 'de', 'Trois', 'res']","['la', u'pons', u'est', 'le', u'port', 'de', u'troi', u'res']","La réponse est B, le port de Trois-Rivières."
451,451,10155903037202888_10155906151497888,377625007887_10155903037202888,,2017-11-29 08:15:40,0,0,0,0,0,0,0,0,Nicolas Racicot c'est le temps d'appliquer nos notions de géographie de secondaire,[],[],Nicolas Racicot est le temps appliquer nos notions de ographie de secondaire,"['Nicolas', 'Racicot', 'est', 'le', 'temps', 'appliquer', 'nos', 'notions', 'de', 'ographie', 'de', 'secondaire']","[u'nicola', u'racicot', u'est', 'le', u'temp', u'appliqu', u'nos', u'notion', 'de', u'ographi', 'de', u'secondair']",Nicolas Racicot c'est le temps d'appliquer nos notions de géographie de secondaire 1
452,452,10155903037202888_10155906152862888,377625007887_10155903037202888,10155903037202888_10155906151497888,2017-11-29 08:16:31,0,0,0,0,0,0,0,0,C’est facile c’est trois rivières,[],[],est facile est trois res,"['est', 'facile', 'est', 'trois', 'res']","[u'est', u'facil', u'est', u'troi', u'res']",C’est facile c’est trois rivières
453,453,10155903037202888_10155906158982888,377625007887_10155903037202888,10155903037202888_10155906151497888,2017-11-29 08:20:22,0,0,0,0,0,0,0,0,"Wow félicitations, moi j'hésitais entre Longueuil et Sept-Îles",[],[],Wow licitations moi sitais entre Longueuil et Sept les,"['Wow', 'licitations', 'moi', 'sitais', 'entre', 'Longueuil', 'et', 'Sept', 'les']","[u'wow', u'licit', u'moi', u'sitai', u'entr', u'longueuil', 'et', u'sept', u'les']","Wow félicitations, moi j'hésitais entre Longueuil et Sept-Îles"
