,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name
186,186,431918433581020_928220863950772,2016-11-03 10:45:45,http://ow.ly/mNAt305DLmH,"Taking the time to evaluate your budget is just as important as having one. 

Revisiting your budget periodically helps you keep on track. If you find that your actual spending varies a lot from your budget, you may have to find ways to trim expenses and adjust your budget accordingly. Using a budget worksheet to evaluate month-over-month spending can help you achieve your goals. #ItPaysToKnow #FLM2016
http://ow.ly/mNAt305DLmH","Taking the time to evaluate your budget is just as important as having one. Revisiting your budget periodically helps you keep on track. If you find that your actual spending varies a lot from your budget, you may have to find ways to trim eenses and adjust your budget accordingly. Using a budget worksheet to evaluate month-over-month spending can help you achieve your goals.","['#ItPaysToKnow', '#FLM2016']",Environmental,33,0.0,en,YourMoneyMattersCanada_facebook
187,187,431918433581020_1062358230537034,2017-04-10 10:45:24,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1062358230537034/?type=3,"Thinking of dropping off a load of clothes to a donation bin this spring?  Did you know that not all drop-off bins belong to non-profit organizations? 

Some signs give the impression that donations go directly to charity when they actually go to a FOR-PROFIT business: http://ow.ly/xm7I30aG0gj",Thinking of dropping off a load of clothes to a donation bin this spring? Did you know that not all drop-off bins belong to non-profit organizations? Some signs give the impression that donations go directly to charity when they actually go to a FOR-PROFIT business:,[],Social,33,0.0,en,YourMoneyMattersCanada_facebook
188,188,431918433581020_975553675884157,2016-12-26 11:45:22,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/975553675884157/?type=3,"Looking to score a Boxing Day deal on a new phone?

Did you know that service providers must present you with a contract that uses plain language to describe the services you will receive and how much they will cost? They must also notify you of any changes to the key terms of your contract—unless they are beneficial to the customer, such as increased usage limits.

Before you buy, read up on your rights as a wireless customer: http://ow.ly/g0m2307nR4X","Looking to score a Boxing Day deal on a new phone? Did you know that service providers must present you with a contract that uses plain language to describe the services you will receive and how much they will cost? They must also notify you of any changes to the key terms of your contract—unless they are beneficial to the customer, such as increased usage limits. Before you buy, read up on your rights as a wireless customer:",[],Social,33,0.0,en,YourMoneyMattersCanada_facebook
189,189,431918433581020_883033498469509,2016-09-06 17:45:31,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/883033498469509/?type=3,"Have an old gift card lying around?

While most provinces and territories have laws that restrict expiration dates and fees on gift cards, some companies have conditions that may include declining values or inactivity fees. 

More tips for using gift cards: http://ow.ly/ghDL303Qryw","Have an old gift card lying around? While most provinces and territories have laws that restrict eiration dates and fees on gift cards, some companies have conditions that may include declining values or inactivity fees. More tips for using gift cards:",[],Environmental,33,0.0,en,YourMoneyMattersCanada_facebook
190,190,431918433581020_884477218325137,2016-09-08 10:45:57,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/884477218325137/?type=3,"If a tree falls on your house, are you covered? 

Answer: It depends. 

Homeowner insurance typically protects against specific perils such as fire or theft, but damage that could have been prevented through proper maintenance typically isn’t covered. That means if the tree is rotting or you failed to prune it as needed, you may be out a whole lot of green. 

A little DIY now can save you unexpected costs in the long run. Learn how to properly prune your trees: http://ow.ly/9frW303WqYS","If a tree falls on your house, are you covered? Answer: It depends. Homeowner insurance typically protects against specific perils such as fire or theft, but damage that could have been prevented through proper maintenance typically isn’t covered. That means if the tree is rotting or you failed to prune it as needed, you may be out a whole lot of green. A little DIY now can save you uneected costs in the long run. Learn how to properly prune your trees:",[],Environmental,33,0.0,en,YourMoneyMattersCanada_facebook
191,191,431918433581020_758661364240057,2016-01-25 18:45:23,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/758661364240057/?type=3,"Have you received a notice about potential copyright infringement from your Internet service provider?  

It may have been forwarded to you as part of the Notice and Notice regime to discourage online copyright infringement. However, receiving a notice doesn’t necessarily mean you will be sued and you are not obligated to respond. The notice should contain information that will help you understand the details of the allegation, which could be referring to acts carried out by someone using your Internet connection without your knowledge.

Learn more about Notice and Notice and what it means for you: http://ow.ly/XvO75","Have you received a notice about potential copyright infringement from your Internet service provider? It may have been forwarded to you as part of the Notice and Notice regime to discourage online copyright infringement. However, receiving a notice doesn’t necessarily mean you will be sued and you are not obligated to respond. The notice should contain information that will help you understand the details of the allegation, which could be referring to acts carried out by someone using your Internet connection without your knowledge. Learn more about Notice and Notice and what it means for you:",[],Environmental,33,0.0,en,YourMoneyMattersCanada_facebook
192,192,431918433581020_899911260115066,2016-09-30 10:45:53,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/899911260115066/?type=3,"Paying under the table might seem like a great idea to save a few bucks, but it also means that you’re not protected from being sued if a contactor gets hurt on the job.

Trying to get ahead can put you behind. 

Do the right thing: #Getitinwriting

Learn how to protect yourself when hiring a contractor: http://www.cra-arc.gc.ca/gncy/lrt/ndrgrnd-eng.html","Paying under the table might seem like a great idea to save a few bucks, but it also means that you’re not protected from being sued if a contactor gets hurt on the job. Trying to get ahead can put you behind. Do the right thing: Learn how to protect yourself when hiring a contractor:",['#Getitinwriting'],Environmental,32,0.0,en,YourMoneyMattersCanada_facebook
193,193,431918433581020_750497191723141,2016-01-05 19:45:36,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/750497191723141/?type=3,#DYK financial abuse is one of the most common forms of abuse against seniors. Know the signs: http://ow.ly/WCnMA,financial abuse is one of the most common forms of abuse against seniors. Know the signs:,['#DYK'],Environmental,32,0.0,en,YourMoneyMattersCanada_facebook
194,194,431918433581020_1013145805458277,2017-02-10 11:40:42,https://www.facebook.com/YourMoneyMattersCanada/videos/1013145805458277/,"On the go and need to check your tax return status?

Take advantage of the MyCRA mobile app, which allows you to securely access and view key portions of your tax info: http://ow.ly/5yCa308FnF2","On the go and need to check your tax return status? Take advantage of the MyCRA mobile app, which allows you to securely access and view key portions of your tax info: 2",[],Social,32,0.0,en,YourMoneyMattersCanada_facebook
195,195,431918433581020_779058235533703,2016-03-11 17:05:47,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/779058235533703/?type=3,"We’re all about savings on this page. And speaking of savings, #DaylightSavingTime is this weekend. (See what we did here?) It’s time to #SpringFoward Canada and set those clocks ahead one hour this Sunday! #WhereDidTheTimeGo","We’re all about savings on this page. And speaking of savings, is this weekend. (See what we did here?) It’s time to Canada and set those clocks ahead one hour this Sunday!","['#DaylightSavingTime', '#SpringFoward', '#WhereDidTheTimeGo']",Economical,32,0.0,en,YourMoneyMattersCanada_facebook
