Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,average_sentiment_score,account_name,words_matched_list,sentiment,matched_keywords,category,FSDS_matched_keywords,FSDS_category
172,315919208830119_389817048107001,2017-12-12 10:07:01,https://www.facebook.com/FisheriesOceansCanada/videos/389817048107001/,"“We’re making history for Canada.” Hydrographer, Paola Travaglini explains how mapping Canada’s seabed helps determine our maritime jurisdiction http://ow.ly/cVuX30h9xdV","“We’re making history for Canada.” Hydrographer, Paola Travaglini elains how mapping Canada’s seabed helps determine our maritime jurisdiction",[],23,3,4,20,3,0,0,0,0,0,30,en,0.4833333333333333,FisheriesOceansCanada_facebook,['or'],positive,[],unknown,[],unknown
173,315919208830119_376328039455902,2017-11-07 14:02:00,https://www.facebook.com/FisheriesOceansCanada/videos/376328039455902/,The past and present come together when Physicist Denis Gilbert uses historical ocean data to better understand how climate change is impacting our oceans today. http://ow.ly/agQF30gocpe,The past and present come together when Physicist Denis Gilbert uses historical ocean data to better understand how climate change is impacting our oceans today.,[],21,0,8,20,1,0,0,0,0,0,29,en,0.0,FisheriesOceansCanada_facebook,"['climate change', 'climate', 'oceans', 'or', 'climat']",neutral,"['ocean', 'climate_change', 'ocean']",Environmental,"['ocean', 'climate_change', 'ocean']",Healthy coasts and oceans
174,315919208830119_348337162254990,2017-08-17 12:56:47,https://www.facebook.com/FisheriesOceansCanada/videos/348337162254990/,"Located in the eastern Gaspé Peninsula in Quebec, the American Bank was selected in 2011 as a potential site for a new Marine Protected Area. In-depth knowledge of the site is an essential prerequisite for creating a Marine Protected Area. We know the site has many assets: diversity of its habitats; presence of many commercially valuable species and species at risk; as well as significant potential as a feeding ground for various species of fish and marine mammals. http://ow.ly/dADN30eoIQY 

The establishment of the American Bank as a Marine Protected Area should promote the productivity and diversity of commercially fished species as well as the recovery of species at risk.","Located in the eastern Gaspé Peninsula in Quebec, the American Bank was selected in as a potential site for a new Marine Protected Area. In-depth knowledge of the site is an essential prerequisite for creating a Marine Protected Area. We know the site has many assets: diversity of its habitats; presence of many commercially valuable species and species at risk; as well as significant potential as a feeding ground for various species of fish and marine mammals. The establishment of the American Bank as a Marine Protected Area should promote the productivity and diversity of commercially fished species as well as the recovery of species at risk.",[],19,1,9,14,3,1,1,0,0,0,29,en,0.0,FisheriesOceansCanada_facebook,"['gas', 'mer', 'marine', 'species', 'or']",neutral,"['marine', 'marine', 'diversity', 'specie', 'specie', 'specie', 'marine', 'marine', 'diversity', 'specie', 'specie']",Environmental,"['marine', 'marine', 'habitat', 'habitat', 'specie', 'specie', 'specie', 'specie', 'risk', 'specie', 'specie', 'fish', 'marine', 'marine', 'productivity', 'specie', 'specie', 'specie', 'specie', 'risk']",Healthy coasts and oceans
175,315919208830119_361760984245941,2017-09-26 13:00:00,https://www.facebook.com/FisheriesOceansCanada/videos/361760984245941/,"Humpback whales are the pop music sensation of the ocean! During mating season, these creatures sing complex ballads. These songs are 10 to 20 minutes long, and the whales repeat the same song for several hours. Impressively, they compose new songs every year! http://ow.ly/y7IX30fpd0i","Humpback whales are the pop music sensation of the ocean! During mating season, these creatures sing complex ballads. These songs are to minutes long, and the whales repeat the same song for several hours. Impressively, they compose new songs every year!",[],24,0,5,21,3,0,0,0,0,0,29,en,0.0,FisheriesOceansCanada_facebook,['or'],neutral,[],unknown,['ocean'],Healthy coasts and oceans
176,315919208830119_366897400398966,2017-10-11 08:11:01,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/366897050399001/?type=3,"If you are a boater or fisher, it’s important to learn to identify these aquatic invasive species. Bighead Carp have a very large head, a toothless mouth without barbels, and small scales. Their eyes are forward on their head and sit below the mouth. They are solid grey on the back, blending to white below, with dark blotches. If you think you’ve found a Bighead Carp, put it on ice (do not freeze) and contact the Invading Species Hotline at: 1-800-563-7711 (in Ontario), or visit http://ow.ly/ZXnK30fLVLG","If you are a boater or fisher, it’s important to learn to identify these aquatic invasive species. Bighead Carp have a very large head, a toothless mouth without barbels, and small scales. Their eyes are forward on their head and sit below the mouth. They are solid grey on the back, blending to white below, with dark blotches. If you think you’ve found a Bighead Carp, put it on ice (do not freeze) and contact the Invading Species Hotline at: -800-563-7711 (in Ontario), or visit",[],15,1,12,15,0,0,0,0,0,0,28,en,0.25,FisheriesOceansCanada_facebook,"['species', 'ice', 'or']",positive,"['specie', 'ice']",Environmental,"['invasive', 'invasive', 'specie', 'specie', 'ice']",Healthy coasts and oceans
177,315919208830119_399501733805199,2017-12-20 09:45:00,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/399501567138549/?type=3,"Have you ever wondered where the salmon in British Columbia’s hatcheries come from? First, we capture adult salmon to collect their milt and eggs, which are mixed together to fertilize and then placed in an aquarium to incubate. Once the eggs have hatched, the young salmon are fed in rearing ponds until they’re ready to be released into local streams. These practices allow our hatcheries to follow the natural life cycle of salmon while they work to improve low salmon stocks.  
Learn more about the Pacific salmon life-cycle here: http://ow.ly/wR1k30himnz","Have you ever wondered where the salmon in British Columbia’s hatcheries come from? First, we capture adult salmon to collect their milt and eggs, which are mixed together to fertilize and then placed in an aquarium to incubate. Once the eggs have hatched, the young salmon are fed in rearing ponds until they’re ready to be released into local streams. These practices allow our hatcheries to follow the natural life cycle of salmon while they work to improve low salmon stocks. Learn more about the Pacific salmon life-cycle here:",[],20,6,1,19,1,0,0,0,0,0,27,en,0.025000000000000005,FisheriesOceansCanada_facebook,"['natural', 'or', 'ice']",positive,"['local', 'natural']",Social,['improve'],Connecting Canadians with nature 
178,315919208830119_373862473035792,2017-10-30 08:55:44,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/373862329702473/?type=3,"Dr. Hilary Moors-Murphy, research scientist at our Bedford Institute of Oceanography, co-chaired the 22nd Biennial Society for Marine Mammalogy Conference on the Biology of Marine Mammals that took place in Halifax, Nova Scotia last week. Over 1,000 scientists, managers, policy makers and students came together from across the world to discuss and learn about marine mammal science and conservation. We are happy to have been a part of such a fantastic event.
http://ow.ly/kwGw30gdH6U","Dr. Hilary Moors-Murphy, research scientist at our Bedford Institute of Oceanography, co-chaired the nd Biennial Society for Marine Mammalogy Conference on the Biology of Marine Mammals that took place in Halifax, Nova Scotia last week. Over ,000 scientists, managers, policy makers and students came together from across the world to discuss and learn about marine mammal science and conservation. We are happy to have been a part of such a fantastic event. U",[],27,0,0,25,2,0,0,0,0,0,27,en,0.0,FisheriesOceansCanada_facebook,"['biology', 'conservation', 'marine', 'or', 'air']",neutral,"['marine', 'biology', 'marine', 'policy', 'student', 'marine', 'conservation']",Environmental,"['research', 'marine', 'marine', 'marine', 'conservation', 'conservation']",Healthy coasts and oceans
179,315919208830119_342379292850777,2017-07-31 09:24:16,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/342379292850777/?type=3,Buyer Beware! Be careful when purchasing illegal seafood online. It by-passes food safety controls that protect Canadians from the health risks associated with consuming contaminated food. Both sellers and buyers of illegal seafood could be subject to fines. Plus it can contribute to poaching of endangered species like Northern Abalone. Check out more information on illegal sale of seafood here: http://ow.ly/Fe3830e2Js4,Buyer Beware! Be careful when purchasing illegal seafood online. It by-passes food safety controls that protect Canadians from the health risks associated with consuming contaminated food. Both sellers and buyers of illegal seafood could be subject to fines. Plus it can contribute to poaching of endangered species like Northern Abalone. Check out more information on illegal sale of seafood here:,[],15,2,10,14,0,1,0,0,0,0,27,en,0.0,FisheriesOceansCanada_facebook,"['ami', 'safe', 'health']",neutral,"['health', 'contaminated', 'specie', 'northern']",Environmental,"['food', 'food', 'health', 'health', 'health', 'risk', 'food', 'food', 'poaching', 'specie', 'specie']",Healthy wildlife populations
180,315919208830119_369598236795549,2017-10-18 10:45:00,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/369598190128887/?type=3,"Planning any projects near or in water? Did you know these projects could impact an aquatic species at risk? Before you begin your project, check out DFO’s updated online maps to find out if your project needs further review. http://ow.ly/KFbT30fXRrj","Planning any projects near or in water? Did you know these projects could impact an aquatic species at risk? Before you begin your project, check out DFO’s updated online maps to find out if your project needs further review.",[],18,0,8,18,0,0,0,0,0,0,26,en,0.0,FisheriesOceansCanada_facebook,"['water', 'species', 'or']",neutral,"['water', 'specie']",Environmental,"['water', 'water', 'specie', 'specie', 'risk']",Healthy coasts and oceans
181,315919208830119_370316210057085,2017-10-20 14:30:06,https://www.facebook.com/FisheriesOceansCanada/videos/370316210057085/,Learn more about the unique features of the Musquash Estuary – New Brunswick’s first Marine Protected Area: http://ow.ly/kPIu30g1CFP,Learn more about the unique features of the Musquash Estuary – New Brunswick’s first Marine Protected Area:,[],24,0,2,23,1,0,0,0,0,0,26,en,0.0,FisheriesOceansCanada_facebook,"['marine', 'or']",neutral,['marine'],Environmental,['marine'],Healthy coasts and oceans
