Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,account_name,average_sentiment_score,sentiment,matched_keywords,category
241,460123390028_10159466980340029,2017-10-13 07:55:05,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159466980340029/?type=3,Prenez le temps de vous rapprocher de la nature dans une réserve nationale de faune près de chez vous!  Que pensez-vous des activités permises à chaque site? Faites-nous part de vos idées et de vos suggestions en ce qui concerne les changements proposés au Règlement sur les réserves d’espèces sauvages. Vous avez jusqu’au 25 octobre pour nous faire part de vos commentaires! http://ow.ly/DJC830fNFGx,Prenez le temps de vous rapprocher de la nature dans une réserve nationale de faune près de chez vous! Que pensez-vous des activités permises à chaque site? Faites-nous part de vos idées et de vos suggestions en ce qui concerne les changements proposés au Règlement sur les réserves d’espèces sauvages. Vous avez jusqu’au octobre pour nous faire part de vos commentaires!,[],7,0,1,6,0,0,0,0,0,1,8,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
242,460123390028_10158895243810029,2017-06-21 13:43:49,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158895243810029/?type=3,"Le pollueur paye! À Environnement et Changement climatique Canada, nous veillons à ce que les amendes pour infractions environnementales soient remises à des projets ayant des effets positifs pour l’environnement dans les régions où les dommages se sont produits.

Grâce au Fonds pour dommages à l’environnement, cet argent sera maintenant versé à des projets de restauration dans les régions du Québec et du Labrador, parce qu’une entreprise du Québec a été reconnue coupable en vertu de la Loi sur les pêches. 

Si votre projet environnemental a besoin d’un coup de pouce financier, visitez la page Web du Fonds pour dommages à l’environnement pour savoir si des fonds sont disponibles dans votre région. http://ow.ly/1d3330cMIg9","Le pollueur paye! À Environnement et Changement climatique Canada, nous veillons à ce que les amendes pour infractions environnementales soient remises à des projets ayant des effets positifs pour l’environnement dans les régions où les dommages se sont produits. Grâce au Fonds pour dommages à l’environnement, cet argent sera maintenant versé à des projets de restauration dans les régions du Québec et du Labrador, parce qu’une entreprise du Québec a été reconnue coupable en vertu de la Loi sur les pêches. Si votre projet environnemental a besoin d’un coup de pouce financier, visitez la page Web du Fonds pour dommages à l’environnement pour savoir si des fonds sont disponibles dans votre région. 9",[],6,0,2,6,0,0,0,0,0,0,8,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
243,460123390028_10158286267460029,2017-02-23 15:22:49,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10158286267460029/,"Vous êtes-vous déjà demandé comment les gouvernements, les industries et les entreprises s’y prennent pour réduire leur empreinte carbone? Que faites-vous dans votre lieu de travail pour réduire les émissions de gaz à effet de serre?

Écoutez la table ronde sur l’écologisation de notre culture de travail, animée par l’honorable Scott Brison, président du Conseil du Trésor. Pour de plus amples renseignements, veuillez consulter https://www.canada.ca/fr/secretariat-conseil-tresor/services/innovation/ecologiser-gouvernement.html.","Vous êtes-vous déjà demandé comment les gouvernements, les industries et les entreprises s’y prennent pour réduire leur empreinte carbone? Que faites-vous dans votre lieu de travail pour réduire les émissions de gaz à effet de serre? Écoutez la table ronde sur l’écologisation de notre culture de travail, animée par l’honorable Scott Brison, président du Conseil du Trésor. Pour de plus amples renseignements, veuillez consulter .",[],3,2,3,3,0,0,0,0,0,0,8,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
244,460123390028_10156527139745029,2016-02-12 09:30:34,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156527139745029/?type=3,Vous reconnaissez sans doute le Merlebleu azuré de la pièce commémorative de la Monnaie royale canadienne qui souligne le 100e anniversaire de la Loi sur la convention concernant les oiseaux migrateurs. Faites connaissance! http://ow.ly/YfBqA,Vous reconnaissez sans doute le Merlebleu azuré de la pièce commémorative de la Monnaie royale canadienne qui souligne le e anniversaire de la Loi sur la convention concernant les oiseaux migrateurs. Faites connaissance!,[],8,0,0,8,0,0,0,0,0,0,8,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
245,460123390028_10157148102490029,2016-07-12 08:00:40,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157148102490029/?type=3,"Connaissez-vous le géocaching? C’est une chasse au trésor technologique ludique pour petits et grands. GPS en main, trouvez les géocaches officielles dissimulées le long des sentiers et découvrez d’une façon originale les petits secrets de la faune et la flore. 

Quelques suggestions d’endroits à pratiquer cette activité seraient la réserve nationale de faune du Cap Tourmente et celle du Lac-Saint-François au Québec. Soyez attentifs, la nature peut vous réserver des surprises! http://ow.ly/OlOU302a2Hu","Connaissez-vous le géocaching? C’est une chasse au trésor technologique ludique pour petits et grands. GPS en main, trouvez les géocaches officielles dissimulées le long des sentiers et découvrez d’une façon originale les petits secrets de la faune et la flore. Quelques suggestions d’endroits à pratiquer cette activité seraient la réserve nationale de faune du Cap Tourmente et celle du Lac-Saint-François au Québec. Soyez attentifs, la nature peut vous réserver des surprises! u",[],6,0,2,5,1,0,0,0,0,0,8,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
246,460123390028_10158861819850029,2017-06-15 11:35:07,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158861819850029/?type=3,"Visitez la réserve nationale de faune du Cap Tourmente pour faire de la randonnée et de la géocachette ou pour observer la faune, faire de la photographie ou participer à un des divers programmes interactifs offerts selon la saison. #Canada150 http://ow.ly/twTY30cCp98 Office du tourisme de Québec","Visitez la réserve nationale de faune du Cap Tourmente pour faire de la randonnée et de la géocachette ou pour observer la faune, faire de la photographie ou participer à un des divers programmes interactifs offerts selon la saison. 98 Office du tourisme de Québec",['#Canada150'],7,0,1,7,0,0,0,0,0,0,8,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
247,460123390028_10158856401285029,2017-06-14 11:15:12,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158856401285029/?type=3,"Silke du Service canadien de la faune à Environnement et Changement climatique Canada dirige le suivi, l’évaluation et le rétablissement des espèces, incluant les oiseaux migrateurs. #SNFP2017 #ServCDNs http://ow.ly/menJ30cAp8M","Silke du Service canadien de la faune à Environnement et Changement climatique Canada dirige le suivi, l’évaluation et le rétablissement des espèces, incluant les oiseaux migrateurs.","['#SNFP2017', '#ServCDNs']",7,1,0,7,0,0,0,0,0,0,8,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
248,460123390028_10157701462730029,2016-11-04 14:26:34,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10157701462730029/,"Tous les ministères du gouvernement du Canada prennent le virage vert. 

La ministre de l’Environnement et du Changement climatique, Catherine McKenna, a visité l’immeuble du Conseil du Trésor ayant reçu la certification or du programme LEED pour discuter du plan d’écologisation du gouvernement avec le président du Conseil du Trésor, Scott Brison, et sa secrétaire parlementaire, Joyce Murray. 

Visionnez la vidéo pour découvrir les mesures prises par le gouvernement dans le cadre de ses propres activités pour prendre le virage vert et pour bâtir un avenir plus durable pour nos enfants.","Tous les ministères du gouvernement du Canada prennent le virage vert. La ministre de l’Environnement et du Changement climatique, Catherine McKenna, a visité l’immeuble du Conseil du Trésor ayant reçu la certification or du programme LEED pour discuter du plan d’écologisation du gouvernement avec le président du Conseil du Trésor, Scott Brison, et sa secrétaire parlementaire, Joyce Murray. Visionnez la vidéo pour découvrir les mesures prises par le gouvernement dans le cadre de ses propres activités pour prendre le virage vert et pour bâtir un avenir plus durable pour nos enfants.",[],4,1,3,4,0,0,0,0,0,0,8,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
249,460123390028_10159307027815029,2017-09-06 13:54:55,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10159307027815029/,"Le gouvernement du Canada examine actuellement les processus d'évaluation environnementale. L’objectif de l’examen consiste à présenter de nouveaux processus qui permettent d’offrir une certitude réglementaire, de protéger l’environnement et d’appuyer la croissance économique. L’engagement est au cœur de l’examen depuis le début. Pour obtenir les dernières nouvelles, consultez http://ow.ly/NqHc30eXKwT.","Le gouvernement du Canada examine actuellement les processus d'évaluation environnementale. L’objectif de l’examen consiste à présenter de nouveaux processus qui permettent d’offrir une certitude réglementaire, de protéger l’environnement et d’appuyer la croissance économique. L’engagement est au cœur de l’examen depuis le début. Pour obtenir les dernières nouvelles, consultez .",[],4,2,2,4,0,0,0,0,0,0,8,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
250,460123390028_10157132482785029,2016-07-08 12:15:13,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157132482785029/?type=3,"Saviez-vous que le mot « barachois » désignait une lagune côtière séparée de l’océan par une barre de sable? 

Environnement et Changement climatique Canada est fier de travailler avec Conservation de la nature Canada pour protéger 470 hectares d’habitat marécageux au barachois de Malbaie, un estuaire d’eau douce unique situé à l’extrémité est de la péninsule gaspésienne. Ces terres écosensibles forment une importante aire de nidification pour le Râle jaune et d’autres oiseaux migrateurs et elles abritent également de nombreuses espèces aquatiques, notamment la morue franche, le bar rayé, l’anguille d’Amérique et le saumon atlantique. http://ow.ly/l5Uf3023Ng4","Saviez-vous que le mot « barachois » désignait une lagune côtière séparée de l’océan par une barre de sable? Environnement et Changement climatique Canada est fier de travailler avec Conservation de la nature Canada pour protéger hectares d’habitat marécageux au barachois de Malbaie, un estuaire d’eau douce unique situé à l’extrémité est de la péninsule gaspésienne. Ces terres écosensibles forment une importante aire de nidification pour le Râle jaune et d’autres oiseaux migrateurs et elles abritent également de nombreuses espèces aquatiques, notamment la morue franche, le bar rayé, l’anguille d’Amérique et le saumon atlantique.",[],6,0,2,5,1,0,0,0,0,0,8,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
251,460123390028_10159767564135029,2017-12-20 16:43:59,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159767564135029/?type=3,"Curieux de connaître les polluants rejetés par l’industrie dans votre communauté? Jetez un coup d’œil aux dernières données de l’Inventaire national des rejets de polluants : http://ow.ly/3Olk30hmhmE 

 
Vous pouvez faire une recherche par code postal ou ville et connaître les polluants qui sont rejetés près de vous.",Curieux de connaître les polluants rejetés par l’industrie dans votre communauté? Jetez un coup d’œil aux dernières données de l’Inventaire national des rejets de polluants : Vous pouvez faire une recherche par code postal ou ville et connaître les polluants qui sont rejetés près de vous.,[],6,0,2,6,0,0,0,0,0,0,8,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
