Unnamed: 0,shortcode,mediaid,caption_hashtags,typename,url,caption_mentions,comments,caption,likes,tagged_users,date,is_video,id,owner_username,owner_id,video_url,text_filtered,text_tokenized,text_stemmed
186,BVDSZcLlOgg,1.53215e+18,"[""bisons"",""bison"",""viesauvage"",""faune"",""banff"",""pnbanff"",""nature"",""écosystème"",""conservation"",""explorecanada"",""canada150"",""parcscanada"",""explorealberta"",""canada"",""aventure"",""vieaucanada"",""imagesducanada""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/69cfc6a0bd2e7f0e1c65dfcdad9aec98/5ADA74DA/t51.2885-15/e35/19367131_1292323287551364_1289691791800401920_n.jpg,[],2,"La harde grandit! Accueillez chaleureusement les nouveaux membres de la famille des de Banff! Ces bisonneaux en pleine santé gambadent, dorment et s’amusent ferme. Voyez-les elorer leur environnement sur notre compte Youtube! Photo de Karsten Heuer / Parcs Canada  Écosystème",119,[],2017-06-07T13:14:00,False,2017-06-07_13-14-00,parcs.canada,4141034395,,La harde grandit Accueillez chaleureusement les nouveaux membres de la famille des de Banff Ces bisonneaux en pleine gambadent dorment et amusent ferme Voyez les elorer leur environnement sur notre compte Youtube Photo de Karsten Heuer Parcs Canada,"['La', 'harde', 'grandit', 'Accueillez', 'chaleureusement', 'les', 'nouveaux', 'membres', 'de', 'la', 'famille', 'des', 'de', 'Banff', 'Ces', 'bisonneaux', 'en', 'pleine', 'gambadent', 'dorment', 'et', 'amusent', 'ferme', 'Voyez', 'les', 'elorer', 'leur', 'environnement', 'sur', 'notre', 'compte', 'Youtube', 'Photo', 'de', 'Karsten', 'Heuer', 'Parcs', 'Canada']","['la', u'hard', u'grandit', u'accueillez', u'chaleureus', u'les', u'nouveaux', u'membr', 'de', 'la', u'famill', u'des', 'de', u'banff', u'ces', u'bisonneaux', 'en', u'plein', u'gambad', u'dorment', 'et', u'amus', u'ferm', u'voyez', u'les', u'elor', u'leur', u'environn', u'sur', u'notr', u'compt', u'youtub', u'photo', 'de', u'karsten', u'heuer', u'parc', u'canada']"
187,BVFsdoClN2t,1.53283e+18,"[""nouveaubrunswick"",""jacadie"",""sunset"",""kouchibouguac"",""newbrunswick"",""explorenb"",""nature"",""photographie"",""fleur"",""fleurs"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8327fd3b24e279540e868c87e52e3454/5AF6BC39/t51.2885-15/e35/19379620_1704837216487854_9078787507637714944_n.jpg,"[""marina_storiesofinspiration""]",1,Voici ce qui vous attend au parc national Kouchibouguac : l’aventure d’une vie sous un ciel éclatant de couleurs! Photo de ,212,[],2017-06-08T11:40:15,False,2017-06-08_11-40-15,parcs.canada,4141034395,,Voici ce qui vous attend au parc national Kouchibouguac aventure une vie sous un ciel clatant de couleurs Photo de,"['Voici', 'ce', 'qui', 'vous', 'attend', 'au', 'parc', 'national', 'Kouchibouguac', 'aventure', 'une', 'vie', 'sous', 'un', 'ciel', 'clatant', 'de', 'couleurs', 'Photo', 'de']","[u'voici', 'ce', u'qui', u'vous', u'attend', 'au', u'parc', u'nation', u'kouchibouguac', u'aventur', u'une', u'vie', u'sous', 'un', u'ciel', u'clatant', 'de', u'couleur', u'photo', 'de']"
188,BVI6XoDlnD_,1.53373e+18,"[""nature"",""photographie"",""fleur"",""fleurs"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""keji"",""kejimkujik"",""nouvelleecosse"",""étoiles"",""nuit""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1beb52590ea8d0e54af6ce776f49ecae/5AE0400E/t51.2885-15/e35/19367598_324299291324849_7288675701652193280_n.jpg,"[""wildsweetpeaphotography""]",0,"Au coucher du soleil, le ciel révèle un incroyable panorama de milliers d’étoiles formant la seule réserve de ciel étoilé en Nouvelle-Écosse. Photo de   étoiles",166,"[""wildsweetpeaphotography""]",2017-06-09T17:39:29,False,2017-06-09_17-39-29,parcs.canada,4141034395,,Au coucher du soleil le ciel le un incroyable panorama de milliers toiles formant la seule serve de ciel en Nouvelle cosse Photo de toiles,"['Au', 'coucher', 'du', 'soleil', 'le', 'ciel', 'le', 'un', 'incroyable', 'panorama', 'de', 'milliers', 'toiles', 'formant', 'la', 'seule', 'serve', 'de', 'ciel', 'en', 'Nouvelle', 'cosse', 'Photo', 'de', 'toiles']","['au', u'coucher', 'du', u'soleil', 'le', u'ciel', 'le', 'un', u'incroy', u'panorama', 'de', u'millier', u'toil', u'formant', 'la', u'seul', u'serv', 'de', u'ciel', 'en', u'nouvell', u'coss', u'photo', 'de', u'toil']"
189,BVLF1GLluPi,1.53435e+18,"[""nature"",""photographie"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""pnriding""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/87a0b1b423ef74467df686f0c14fe061/5AEC801E/t51.2885-15/e35/19228286_191600904702995_6639288818434310144_n.jpg,"[""jdleigh""]",0,Découvrez un cadre idyllique pour une escapade à la plage au cœur du parc national du Mont-Riding. Rêvassez sous la tente la nuit et profitez de journées bien remplies. Elorez la beauté naturelle des prairies ainsi que les eaux étincelantes du lac Clear et sa plage sablonneuse.Photo de ,121,[],2017-06-10T13:58:06,False,2017-06-10_13-58-06,parcs.canada,4141034395,,couvrez un cadre idyllique pour une escapade la plage au ur du parc national du Mont Riding sous la tente la nuit et profitez de es bien remplies Elorez la naturelle des prairies ainsi que les eaux tincelantes du lac Clear et sa plage sablonneuse Photo de,"['couvrez', 'un', 'cadre', 'idyllique', 'pour', 'une', 'escapade', 'la', 'plage', 'au', 'ur', 'du', 'parc', 'national', 'du', 'Mont', 'Riding', 'sous', 'la', 'tente', 'la', 'nuit', 'et', 'profitez', 'de', 'es', 'bien', 'remplies', 'Elorez', 'la', 'naturelle', 'des', 'prairies', 'ainsi', 'que', 'les', 'eaux', 'tincelantes', 'du', 'lac', 'Clear', 'et', 'sa', 'plage', 'sablonneuse', 'Photo', 'de']","[u'couvrez', 'un', u'cadr', u'idylliqu', u'pour', u'une', u'escapad', 'la', u'plage', 'au', 'ur', 'du', u'parc', u'nation', 'du', u'mont', u'ride', u'sous', 'la', u'tent', 'la', u'nuit', 'et', u'profitez', 'de', 'es', u'bien', u'rempli', u'elorez', 'la', u'naturell', u'des', u'prairi', u'ainsi', u'que', u'les', u'eaux', u'tincelant', 'du', u'lac', u'clear', 'et', 'sa', u'plage', u'sablonneus', u'photo', 'de']"
190,BVN8MCElHOI,1.53515e+18,"[""pnprincealbert"",""nature"",""photographie"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a9b4ce6d1bbc9e6080fa90decba9d68c/5AE2042E/t51.2885-15/e35/19367032_1918808115045124_1094456227930308608_n.jpg,"[""thebitingnorth""]",1,"Découvrez la nature sauvage du centre de la Saskatchewan au parc national de Prince Albert : pagayez parmi un réseau de lacs et de ruisseaux, campez dans les forêts de trembles et de mélèzes, observez le bison des plaines et le pélican d’Amérique. Réalisez vos rêves d’aventure ou de détente dans la nature sauvage du parc!Photo de ",167,[],2017-06-11T16:31:35,False,2017-06-11_16-31-35,parcs.canada,4141034395,,couvrez la nature sauvage du centre de la Saskatchewan au parc national de Prince Albert pagayez parmi un seau de lacs et de ruisseaux campez dans les de trembles et de zes observez le bison des plaines et le lican rique alisez vos aventure ou de tente dans la nature sauvage du parc Photo de,"['couvrez', 'la', 'nature', 'sauvage', 'du', 'centre', 'de', 'la', 'Saskatchewan', 'au', 'parc', 'national', 'de', 'Prince', 'Albert', 'pagayez', 'parmi', 'un', 'seau', 'de', 'lacs', 'et', 'de', 'ruisseaux', 'campez', 'dans', 'les', 'de', 'trembles', 'et', 'de', 'zes', 'observez', 'le', 'bison', 'des', 'plaines', 'et', 'le', 'lican', 'rique', 'alisez', 'vos', 'aventure', 'ou', 'de', 'tente', 'dans', 'la', 'nature', 'sauvage', 'du', 'parc', 'Photo', 'de']","[u'couvrez', 'la', u'natur', u'sauvag', 'du', u'centr', 'de', 'la', u'saskatchewan', 'au', u'parc', u'nation', 'de', u'princ', u'albert', u'pagayez', u'parmi', 'un', u'seau', 'de', u'lac', 'et', 'de', u'ruisseaux', u'campez', u'dan', u'les', 'de', u'trembl', 'et', 'de', u'zes', u'observez', 'le', u'bison', u'des', u'plain', 'et', 'le', u'lican', u'riqu', u'alisez', u'vos', u'aventur', 'ou', 'de', u'tent', u'dan', 'la', u'natur', u'sauvag', 'du', u'parc', u'photo', 'de']"
191,BVQP4Y4lnz2,1.5358e+18,"[""pndelapointepelée"",""pnpointepelée"",""leamington"",""nature"",""photographie"",""fleur"",""fleurs"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/40398f0ef0159f7fc3fb4e80f9f1353a/5ADA5014/t51.2885-15/e35/19380073_1588091331243042_3092715691111874560_n.jpg,"[""medusakgu""]",0,"Le parc national de la Pointe-Pelée ouvre une fenêtre sur les merveilles de la nature. Dès vos premiers pas dans le parc, vous constaterez la diversité des habitats, du couvert forestier de la partie sud de la forêt carolinienne à la vaste étendue de quenouilles du marais.Photo de ée ée",130,[],2017-06-12T14:02:08,False,2017-06-12_14-02-08,parcs.canada,4141034395,,Le parc national de la Pointe ouvre une sur les merveilles de la nature vos premiers pas dans le parc vous constaterez la des habitats du couvert forestier de la partie sud de la carolinienne la vaste tendue de quenouilles du marais Photo de,"['Le', 'parc', 'national', 'de', 'la', 'Pointe', 'ouvre', 'une', 'sur', 'les', 'merveilles', 'de', 'la', 'nature', 'vos', 'premiers', 'pas', 'dans', 'le', 'parc', 'vous', 'constaterez', 'la', 'des', 'habitats', 'du', 'couvert', 'forestier', 'de', 'la', 'partie', 'sud', 'de', 'la', 'carolinienne', 'la', 'vaste', 'tendue', 'de', 'quenouilles', 'du', 'marais', 'Photo', 'de']","['le', u'parc', u'nation', 'de', 'la', u'point', u'ouvr', u'une', u'sur', u'les', u'merveill', 'de', 'la', u'natur', u'vos', u'premier', u'pas', u'dan', 'le', u'parc', u'vous', u'constaterez', 'la', u'des', u'habitat', 'du', u'couvert', u'foresti', 'de', 'la', u'parti', u'sud', 'de', 'la', u'carolinienn', 'la', u'vast', u'tendu', 'de', u'quenouill', 'du', u'marai', u'photo', 'de']"
192,BVSzlkAFYsX,1.53652e+18,"[""pnmauricie"",""nature"",""photographie"",""fleur"",""fleurs"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1caf42a6b9508543cae0e250c11d8b1c/5AFDC81A/t51.2885-15/e35/19228302_1463770733668830_2193917982546067456_n.jpg,"[""sebastienpaquette""]",3,"Laissez-vous voguer sur l’eau… Au parc national de la Mauricie, il y a tant de beaux endroits pour relaxer. Peu connus des visiteurs, les lacs Alphonse, Écarté et Soumire vous permettront d’observer la faune et de vous extasier devant la beauté des paysages. Il ne vous reste plus qu’à mettre votre canot à l’eau et à sortir vos jumelles! de ",184,[],2017-06-13T13:52:37,False,2017-06-13_13-52-37,parcs.canada,4141034395,,Laissez vous voguer sur Au parc national de la Mauricie il tant de beaux endroits pour relaxer Peu connus des visiteurs les lacs Alphonse et Soumire vous permettront observer la faune et de vous extasier devant la des paysages Il ne vous reste plus mettre votre canot eau et sortir vos jumelles de,"['Laissez', 'vous', 'voguer', 'sur', 'Au', 'parc', 'national', 'de', 'la', 'Mauricie', 'il', 'tant', 'de', 'beaux', 'endroits', 'pour', 'relaxer', 'Peu', 'connus', 'des', 'visiteurs', 'les', 'lacs', 'Alphonse', 'et', 'Soumire', 'vous', 'permettront', 'observer', 'la', 'faune', 'et', 'de', 'vous', 'extasier', 'devant', 'la', 'des', 'paysages', 'Il', 'ne', 'vous', 'reste', 'plus', 'mettre', 'votre', 'canot', 'eau', 'et', 'sortir', 'vos', 'jumelles', 'de']","[u'laissez', u'vous', u'voguer', u'sur', 'au', u'parc', u'nation', 'de', 'la', u'maurici', 'il', u'tant', 'de', u'beaux', u'endroit', u'pour', u'relax', u'peu', u'connus', u'des', u'visiteur', u'les', u'lac', u'alphons', 'et', u'soumir', u'vous', u'permettront', u'observ', 'la', u'faun', 'et', 'de', u'vous', u'extasi', u'devant', 'la', u'des', u'paysag', 'il', 'ne', u'vous', u'rest', u'plus', u'mettr', u'votr', u'canot', u'eau', 'et', u'sortir', u'vos', u'jumell', 'de']"
193,BVVuRrJlyc-,1.53734e+18,"[""nature"",""photographie"",""fleur"",""fleurs"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""parcnationalmi"",""pnmilleiles"",""milleiles""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4ca896881b700fc034194f0e44e8af91/5AFC929F/t51.2885-15/e35/19367492_334743510292348_6378322576850026496_n.jpg,"[""ashleighmargison""]",1,"Dirigez-vous vers la forêt luxuriante... Le parc national des Mille-Îles vous invite à vivre un moment magique. Les îles de granit parsèment le fleuve Saint-Laurent entre le Bouclier canadien et les monts Adirondacks. Elorez les lieux en naviguant, en pagayant ou en marchant. À quelques heures de Toronto et de Montréal, ce merveilleux joyau à découvrir n’attend plus que vous. de ",152,[],2017-06-14T17:03:56,False,2017-06-14_17-03-56,parcs.canada,4141034395,,Dirigez vous vers la luxuriante Le parc national des Mille les vous invite vivre un moment magique Les les de granit ment le fleuve Saint Laurent entre le Bouclier canadien et les monts Adirondacks Elorez les lieux en naviguant en pagayant ou en marchant quelques heures de Toronto et de al ce merveilleux joyau couvrir attend plus que vous de,"['Dirigez', 'vous', 'vers', 'la', 'luxuriante', 'Le', 'parc', 'national', 'des', 'Mille', 'les', 'vous', 'invite', 'vivre', 'un', 'moment', 'magique', 'Les', 'les', 'de', 'granit', 'ment', 'le', 'fleuve', 'Saint', 'Laurent', 'entre', 'le', 'Bouclier', 'canadien', 'et', 'les', 'monts', 'Adirondacks', 'Elorez', 'les', 'lieux', 'en', 'naviguant', 'en', 'pagayant', 'ou', 'en', 'marchant', 'quelques', 'heures', 'de', 'Toronto', 'et', 'de', 'al', 'ce', 'merveilleux', 'joyau', 'couvrir', 'attend', 'plus', 'que', 'vous', 'de']","[u'dirigez', u'vous', u'ver', 'la', u'luxuriant', 'le', u'parc', u'nation', u'des', u'mill', u'les', u'vous', u'invit', u'vivr', 'un', u'moment', u'magiqu', u'les', u'les', 'de', u'granit', u'ment', 'le', u'fleuv', u'saint', u'laurent', u'entr', 'le', u'bouclier', u'canadien', 'et', u'les', u'mont', u'adirondack', u'elorez', u'les', u'lieux', 'en', u'navigu', 'en', u'pagay', 'ou', 'en', u'marchant', u'quelqu', u'heur', 'de', u'toronto', 'et', 'de', 'al', 'ce', u'merveilleux', u'joyau', u'couvrir', u'attend', u'plus', u'que', u'vous', 'de']"
194,BVYHcE8lhDb,1.53801e+18,"[""nature"",""photographie"",""fleur"",""fleurs"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e7574d84ad6a22d930549ffeef252e49/5AE84968/t51.2885-15/e35/19379293_1545841185452480_528031946614243328_n.jpg,"[""aliaguyot""]",3,"Parcourez des zones humides luxuriantes en empruntant la promenade… Le parc national Elk Island n’est pas seulement un important refuge pour les bisons, les wapitis et plus de espèces d’oiseaux. C’est également un havre de paix pour les pique-niqueurs d’un jour comme pour les campeurs. de ",144,[],2017-06-15T15:22:18,False,2017-06-15_15-22-18,parcs.canada,4141034395,,Parcourez des zones humides luxuriantes en empruntant la Le parc national Elk Island est pas seulement un important refuge pour les bisons les wapitis et plus de ces oiseaux est galement un havre de paix pour les pique niqueurs un jour comme pour les campeurs de,"['Parcourez', 'des', 'zones', 'humides', 'luxuriantes', 'en', 'empruntant', 'la', 'Le', 'parc', 'national', 'Elk', 'Island', 'est', 'pas', 'seulement', 'un', 'important', 'refuge', 'pour', 'les', 'bisons', 'les', 'wapitis', 'et', 'plus', 'de', 'ces', 'oiseaux', 'est', 'galement', 'un', 'havre', 'de', 'paix', 'pour', 'les', 'pique', 'niqueurs', 'un', 'jour', 'comme', 'pour', 'les', 'campeurs', 'de']","[u'parcourez', u'des', u'zone', u'humid', u'luxuriant', 'en', u'emprunt', 'la', 'le', u'parc', u'nation', u'elk', u'island', u'est', u'pas', u'seulement', 'un', u'import', u'refug', u'pour', u'les', u'bison', u'les', u'wapiti', 'et', u'plus', 'de', u'ces', u'oiseaux', u'est', u'galement', 'un', u'havr', 'de', u'paix', u'pour', u'les', u'piqu', u'niqueur', 'un', u'jour', u'comm', u'pour', u'les', u'campeur', 'de']"
195,BVbKtqgFRXI,1.53887e+18,"[""nature"",""photographie"",""fleur"",""fleurs"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""pnforillon"",""forillon"",""monboutdumonde""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9bd4a4ec9068aab030d599fcfe04c7a2/5ADA12EC/t51.2885-15/e35/19227771_230975187412292_5380197062300139520_n.jpg,"[""alexebriand""]",7,"Laissez l’eau derrière… Situé sur la pointe de la Gaspésie, le parc Forillon est une péninsule montagneuse bordée par le golfe du Saint-Laurent et la baie de Gaspé. de ",213,[],2017-06-16T19:48:38,False,2017-06-16_19-48-38,parcs.canada,4141034395,,Laissez eau sur la pointe de la sie le parc Forillon est une ninsule montagneuse par le golfe du Saint Laurent et la baie de de,"['Laissez', 'eau', 'sur', 'la', 'pointe', 'de', 'la', 'sie', 'le', 'parc', 'Forillon', 'est', 'une', 'ninsule', 'montagneuse', 'par', 'le', 'golfe', 'du', 'Saint', 'Laurent', 'et', 'la', 'baie', 'de', 'de']","[u'laissez', u'eau', u'sur', 'la', u'point', 'de', 'la', u'sie', 'le', u'parc', u'forillon', u'est', u'une', u'ninsul', u'montagneus', u'par', 'le', u'golf', 'du', u'saint', u'laurent', 'et', 'la', u'baie', 'de', 'de']"
196,BVdOpRNFIU4,1.53945e+18,"[""hautesterresducapbreton"",""htcb"",""pnhtcb"",""capbreton"",""nouvelleecosse"",""nature"",""photographie"",""fleur"",""fleurs"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b8ed668f995f19a259718cc943e77a01/5AEA6A9D/t51.2885-15/e35/19227350_1059506347517258_1685851809882570752_n.jpg,"[""nomes_adventuring""]",0,"Prenez le chemin le moins parcouru, où les montagnes et la mer se rencontrent.Lorsque vous longerez les côtes du célèbre Cabot Trail, vous passerez par le parc national des Hautes-Terres-du-Cap-Breton où des canyons de rivière, présentant une forêt luxuriante, sont creusés dans l’ancien plateau bordé de falaises de couleur rouille. de ",193,[],2017-06-17T15:01:28,False,2017-06-17_15-01-28,parcs.canada,4141034395,,Prenez le chemin le moins parcouru les montagnes et la mer se rencontrent Lorsque vous longerez les tes du bre Cabot Trail vous passerez par le parc national des Hautes Terres du Cap Breton des canyons de sentant une luxuriante sont dans ancien plateau de falaises de couleur rouille de,"['Prenez', 'le', 'chemin', 'le', 'moins', 'parcouru', 'les', 'montagnes', 'et', 'la', 'mer', 'se', 'rencontrent', 'Lorsque', 'vous', 'longerez', 'les', 'tes', 'du', 'bre', 'Cabot', 'Trail', 'vous', 'passerez', 'par', 'le', 'parc', 'national', 'des', 'Hautes', 'Terres', 'du', 'Cap', 'Breton', 'des', 'canyons', 'de', 'sentant', 'une', 'luxuriante', 'sont', 'dans', 'ancien', 'plateau', 'de', 'falaises', 'de', 'couleur', 'rouille', 'de']","[u'prenez', 'le', u'chemin', 'le', u'moin', u'parcouru', u'les', u'montagn', 'et', 'la', u'mer', 'se', u'rencontr', u'lorsqu', u'vous', u'longerez', u'les', u'tes', 'du', u'bre', u'cabot', u'trail', u'vous', u'passerez', u'par', 'le', u'parc', u'nation', u'des', u'haut', u'terr', 'du', u'cap', u'breton', u'des', u'canyon', 'de', u'sentant', u'une', u'luxuriant', u'sont', u'dan', u'ancien', u'plateau', 'de', u'falais', 'de', u'couleur', u'rouill', 'de']"
