Unnamed: 0,likes,mediaid,caption,url,caption_mentions,comments,id,typename,owner_username,tagged_users,date,shortcode,is_video,caption_hashtags,owner_id,video_url,text_filtered,text_tokenized,text_stemmed
80,1558,1.45529e+18,"This is your year! Be part of the very few lucky ones who visit Nááts'ihch'oh National Park Reserve every year, and discover an undisturbed eanse of river valleys and spectacular peaks. Nááts’ihch’oh has no blazed trails yet. It’s your chance to map routes that may one day become part of the park’s established trail network! ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/660cf3145865c0e6a7cf1272c1e54fe0/5AEF772B/t51.2885-15/e35/16583586_598778500317152_247752632964218880_n.jpg,"[""spectacularnwt""]",21,2017-02-21_11-09-42,GraphImage,parks.canada,[],2017-02-21T11:09:42,BQyOxtfgUjO,False,"[""parkscanada"",""canada150"",""explorecanada"",""canada"",""nwt"",""adventure"",""travel"",""wilderness"",""outside"",""nature"",""outdoors"",""camping"",""wildernessculture"",""explore"",""wanderlust"",""hiking"",""mountainlife"",""mountain"",""spectacularnwt""]",4143631778,,year part lucky ones visit ts ihch oh National Park Reserve every year discover undisturbed eanse river valleys spectacular peaks oh blazed trails yet chance map routes may one day become part established trail network,"['year', 'part', 'lucky', 'ones', 'visit', 'ts', 'ihch', 'oh', 'National', 'Park', 'Reserve', 'every', 'year', 'discover', 'undisturbed', 'eanse', 'river', 'valleys', 'spectacular', 'peaks', 'oh', 'blazed', 'trails', 'yet', 'chance', 'map', 'routes', 'may', 'one', 'day', 'become', 'part', 'established', 'trail', 'network']","[u'year', u'part', u'lucki', u'one', u'visit', 'ts', u'ihch', 'oh', u'nation', u'park', u'reserv', u'everi', u'year', u'discov', u'undisturb', u'eans', u'river', u'valley', u'spectacular', u'peak', 'oh', u'blaze', u'trail', u'yet', u'chanc', u'map', u'rout', u'may', u'one', u'day', u'becom', u'part', u'establish', u'trail', u'network']"
81,1052,1.45609e+18,"Aulavik National Park is located on Banks Island in the Northwest Territories of Canada. metres of arctic lowlands on the north end of Banks Island. The park encompasses a variety of landscapes from fertile river valleys to polar deserts, buttes and badlands. The wildlife and land have supported aboriginal peoples for more than ,400 years, from Pre-Dorset cultures to contemporary Inuvialuit.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/8fdae08c492f04278f01a47e42732a0b/5AEC18DC/t51.2885-15/e35/16906326_995846867212257_140590600473804800_n.jpg,[],8,2017-02-22_13-42-55,GraphImage,parks.canada,[],2017-02-22T13:42:55,BQ1FGvBgZEU,False,"[""arctic"",""canada"",""aulavik"",""northernadventures"",""northwestterritories"",""nature"",""spectacularnwt"",""northern"",""wildlife"",""keepitwild"",""nwt"",""ecology"",""banks"",""island"",""aulaviknp"",""explorecanada"",""parkscanada"",""canada150""]",4143631778,,Aulavik National Park located Banks Island Northwest Territories Canada metres arctic lowlands north end Banks Island park encompasses variety landscapes fertile river valleys polar deserts buttes badlands wildlife land supported aboriginal peoples 400 years Pre Dorset cultures contemporary Inuvialuit,"['Aulavik', 'National', 'Park', 'located', 'Banks', 'Island', 'Northwest', 'Territories', 'Canada', 'metres', 'arctic', 'lowlands', 'north', 'end', 'Banks', 'Island', 'park', 'encompasses', 'variety', 'landscapes', 'fertile', 'river', 'valleys', 'polar', 'deserts', 'buttes', 'badlands', 'wildlife', 'land', 'supported', 'aboriginal', 'peoples', '400', 'years', 'Pre', 'Dorset', 'cultures', 'contemporary', 'Inuvialuit']","[u'aulavik', u'nation', u'park', u'locat', u'bank', u'island', u'northwest', u'territori', u'canada', u'metr', u'arctic', u'lowland', u'north', u'end', u'bank', u'island', u'park', u'encompass', u'varieti', u'landscap', u'fertil', u'river', u'valley', u'polar', u'desert', u'butt', u'badland', u'wildlif', u'land', u'support', u'aborigin', u'peopl', u'400', u'year', u'pre', u'dorset', u'cultur', u'contemporari', u'inuvialuit']"
82,850,1.45681e+18,"Even in the middle of a white infinity, our chairs always stand out as the perfect place to relax after a great effort. Winter is quite simply magical in Waterton Lakes National Park. Although the park is usually asleep under a thick blanket of snow, the temperature is mild, thanks to warm Chinook winds!Thanks for the pic !",https://instagram.fyvr3-1.fna.fbcdn.net/vp/bd5ab06f3d7b3e566426b023ff5f504d/5AE47E59/t51.2885-15/e35/16790372_1848081375416587_7369449979061993472_n.jpg,"[""betamanic""]",7,2017-02-23_13-20-14,GraphImage,parks.canada,[],2017-02-23T13:20:14,BQ3nTjqAoA3,False,"[""travel"",""wanderlust"",""beautifuldestinations"",""rockymountains"",""themountainsarecalling"",""travelgram"",""wintertravel"",""snow"",""winter"",""mountains"",""letitsnow"",""nature"",""winterwonderland"",""canada"",""explorecanada"",""canada150"",""watertonlakes"",""watertonlakesnp"",""parkscanada""]",4143631778,,Even middle white infinity chairs always stand perfect place relax great effort Winter quite simply magical Waterton Lakes National Park Although park usually asleep thick blanket snow temperature mild thanks warm Chinook winds Thanks pic,"['Even', 'middle', 'white', 'infinity', 'chairs', 'always', 'stand', 'perfect', 'place', 'relax', 'great', 'effort', 'Winter', 'quite', 'simply', 'magical', 'Waterton', 'Lakes', 'National', 'Park', 'Although', 'park', 'usually', 'asleep', 'thick', 'blanket', 'snow', 'temperature', 'mild', 'thanks', 'warm', 'Chinook', 'winds', 'Thanks', 'pic']","[u'even', u'middl', u'white', u'infin', u'chair', u'alway', u'stand', u'perfect', u'place', u'relax', u'great', u'effort', u'winter', u'quit', u'simpli', u'magic', u'waterton', u'lake', u'nation', u'park', u'although', u'park', u'usual', u'asleep', u'thick', u'blanket', u'snow', u'temperatur', u'mild', u'thank', u'warm', u'chinook', u'wind', u'thank', u'pic']"
83,1414,1.45753e+18,"Battle Harbour may seem peaceful and serene today, but it once was a major port in the Labrador fishery. Today, this National Historic District of Canada has been revived as a place to immerse yourself in the life of Newfoundlanders and Labradorians in this traditional outport community.Picture by ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/2967b80c59633de8e49e11cf959ffb9c/5AE113A7/t51.2885-15/e35/16788939_955015314628723_7565715665068228608_n.jpg,"[""picobac""]",14,2017-02-24_13-18-11,GraphImage,parks.canada,[],2017-02-24T13:18:11,BQ6L3cOggTN,False,"[""mynewfoundland"",""historicplaces"",""adventure"",""travel"",""beautifuldestinations"",""explorecanada"",""canada"",""labrador"",""nhs100"",""battleharbour"",""explorenl"",""newfoundland"",""labrador"",""parkscanada"",""canada150"",""heritage""]",4143631778,,Battle Harbour may seem peaceful serene today major port Labrador fishery Today National Historic District Canada revived place immerse life Newfoundlanders Labradorians traditional outport community Picture,"['Battle', 'Harbour', 'may', 'seem', 'peaceful', 'serene', 'today', 'major', 'port', 'Labrador', 'fishery', 'Today', 'National', 'Historic', 'District', 'Canada', 'revived', 'place', 'immerse', 'life', 'Newfoundlanders', 'Labradorians', 'traditional', 'outport', 'community', 'Picture']","[u'battl', u'harbour', u'may', u'seem', u'peac', u'seren', u'today', u'major', u'port', u'labrador', u'fisheri', u'today', u'nation', u'histor', u'district', u'canada', u'reviv', u'place', u'immers', u'life', u'newfoundland', u'labradorian', u'tradit', u'outport', u'communiti', u'pictur']"
84,1119,1.45835e+18,"The Battle of the Windmill in was part of the complex struggle for control of the British colony of Upper Canada. Downstream from Prescott but within sight of the town, the stone windmill that became the focus of the Battle of the Windmill in November still stands. Visit this site where the struggle and hopes of a nation in creation still resonate through the stone.Thank you for the photo ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/9cc49a7d5dacf6b14218fe844e339558/5AE715A5/t51.2885-15/e35/16906552_1806024669657360_874677584548331520_n.jpg,"[""eileenndg""]",5,2017-02-25_16-37-00,GraphImage,parks.canada,[],2017-02-25T16:37:00,BQ9HacdA5xH,False,"[""thousandislands"",""thousandislandsnp"",""nhs100"",""parkscanada"",""canada150"",""canada"",""explorecanada"",""history"",""heritage"",""battleofthewindmill"",""storm"",""ontario"",""visiton""]",4143631778,,Battle Windmill part complex struggle control British colony Upper Canada Downstream Prescott within sight town stone windmill became focus Battle Windmill November still stands Visit site struggle hopes nation creation still resonate stone Thank photo,"['Battle', 'Windmill', 'part', 'complex', 'struggle', 'control', 'British', 'colony', 'Upper', 'Canada', 'Downstream', 'Prescott', 'within', 'sight', 'town', 'stone', 'windmill', 'became', 'focus', 'Battle', 'Windmill', 'November', 'still', 'stands', 'Visit', 'site', 'struggle', 'hopes', 'nation', 'creation', 'still', 'resonate', 'stone', 'Thank', 'photo']","[u'battl', u'windmil', u'part', u'complex', u'struggl', u'control', u'british', u'coloni', u'upper', u'canada', u'downstream', u'prescott', u'within', u'sight', u'town', u'stone', u'windmil', u'becam', u'focus', u'battl', u'windmil', u'novemb', u'still', u'stand', u'visit', u'site', u'struggl', u'hope', u'nation', u'creation', u'still', u'reson', u'stone', u'thank', u'photo']"
85,1464,1.4591e+18,"Dramatic skies overlook Gulf Islands National Park Reserve, which encompasses over islands and numerous islets and reefs in the southern Strait of Georgia. Elore the secluded islands, but fear not, as you shall not be lonely! Sea lions, porpoises and killer whales will accompany you in your many adventures.Thanks for the photo ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/4ccc1457ab31ba795931d0139fc239ef/5AEE7C28/t51.2885-15/e35/16906722_124705021386511_2718064783348727808_n.jpg,"[""cdnwanderer""]",6,2017-02-26_17-14-09,GraphImage,parks.canada,[],2017-02-26T17:14:09,BQ_wdWzg9uD,False,"[""gulfislands"",""parkscanada"",""explorebc"",""gulfislandsnationalpark"",""gulfislandsnp"",""canada150"",""explorecanada"",""beautifuldestinations"",""adventures"",""exploration"",""islandliving"",""canada""]",4143631778,,Dramatic skies overlook Gulf Islands National Park Reserve encompasses islands numerous islets reefs southern Strait Georgia Elore secluded islands fear shall lonely Sea lions porpoises killer whales accompany many adventures Thanks photo,"['Dramatic', 'skies', 'overlook', 'Gulf', 'Islands', 'National', 'Park', 'Reserve', 'encompasses', 'islands', 'numerous', 'islets', 'reefs', 'southern', 'Strait', 'Georgia', 'Elore', 'secluded', 'islands', 'fear', 'shall', 'lonely', 'Sea', 'lions', 'porpoises', 'killer', 'whales', 'accompany', 'many', 'adventures', 'Thanks', 'photo']","[u'dramat', u'sky', u'overlook', u'gulf', u'island', u'nation', u'park', u'reserv', u'encompass', u'island', u'numer', u'islet', u'reef', u'southern', u'strait', u'georgia', u'elor', u'seclud', u'island', u'fear', u'shall', u'lone', u'sea', u'lion', u'porpois', u'killer', u'whale', u'accompani', u'mani', u'adventur', u'thank', u'photo']"
86,1914,1.4597e+18,"Happy ! This photo from was taken in Wapusk National Park, which protects one of the largest polar bear maternity denning areas in the world. We are committed to the protection of these majestic, curious and agile creatures, the largest land carnivores in North America.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/2e24c14706d2d58d8189bea843d16125/5AE06281/t51.2885-15/e35/16908186_240191506442355_812751453289447424_n.jpg,"[""daisygilardini""]",30,2017-02-27_13-16-52,GraphImage,parks.canada,[],2017-02-27T13:16:52,BRB6GXJgAmK,False,"[""internationalpolarbearday"",""wapusknationalpark"",""wapusknp"",""parkscanada"",""canada150"",""explorecanada"",""canada"",""polarbears"",""bears"",""conservation"",""animalprotection"",""arctic"",""greatnorth"",""north""]",4143631778,,Happy photo taken Wapusk National Park protects one largest polar bear maternity denning areas world committed protection majestic curious agile creatures largest land carnivores North America,"['Happy', 'photo', 'taken', 'Wapusk', 'National', 'Park', 'protects', 'one', 'largest', 'polar', 'bear', 'maternity', 'denning', 'areas', 'world', 'committed', 'protection', 'majestic', 'curious', 'agile', 'creatures', 'largest', 'land', 'carnivores', 'North', 'America']","[u'happi', u'photo', u'taken', u'wapusk', u'nation', u'park', u'protect', u'one', u'largest', u'polar', u'bear', u'matern', u'den', u'area', u'world', u'commit', u'protect', u'majest', u'curious', u'agil', u'creatur', u'largest', u'land', u'carnivor', u'north', u'america']"
87,586,1.46042e+18,Are you?,https://instagram.fyvr3-1.fna.fbcdn.net/vp/22afb84f3d2f47293422cb6476b872e4/5AD8B9BB/t51.2885-15/e35/17076435_165157317325244_3745784134396542976_n.jpg,[],36,2017-02-28_12-59-35,GraphImage,parks.canada,[],2017-02-28T12:59:35,BREc6mTAuXP,False,[],4143631778,,,[],[]
88,1017,1.46115e+18,"Well, this bird is looking rather dashing with its feathering of golden hues. Golden-crowned Kinglets are extremely fast and can survive in ° weather! Spot them in Point Pelee National Park!Awesome shot by ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/22d91249e93f23ce16c793a8836e41e8/5ADE3BBD/t51.2885-15/e35/17076341_1873064096299039_2303660787870203904_n.jpg,"[""eas9999""]",8,2017-03-01_13-08-19,GraphImage,parks.canada,[],2017-03-01T13:08:19,BRHCti5AfNQ,False,"[""birds"",""bird"",""birding"",""pointpelee"",""pointpeleenp"",""kinglet"",""nature"",""wildlife"",""conservation"",""canada150"",""birdsofinstagram"",""birdstagram"",""wildlifephotography"",""birdphotography"",""photography"",""birdlover"",""wildlifewednesday"",""canada"",""explorecanada"",""canada150"",""parkscanada""]",4143631778,,Well bird looking rather dashing feathering golden hues Golden crowned Kinglets extremely fast survive weather Spot Point Pelee National Park Awesome shot,"['Well', 'bird', 'looking', 'rather', 'dashing', 'feathering', 'golden', 'hues', 'Golden', 'crowned', 'Kinglets', 'extremely', 'fast', 'survive', 'weather', 'Spot', 'Point', 'Pelee', 'National', 'Park', 'Awesome', 'shot']","[u'well', u'bird', u'look', u'rather', u'dash', u'feather', u'golden', u'hue', u'golden', u'crown', u'kinglet', u'extrem', u'fast', u'surviv', u'weather', u'spot', u'point', u'pele', u'nation', u'park', u'awesom', u'shot']"
89,1592,1.46188e+18,"The stunning Torngat Mountains have one of the harshest climates on earth. As you’ll notice, no trees grow in this arctic tundra climate. Nevertheless, they will charm you with their magnificent ruggedness!Photo by ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/921730b9d12ee26d3df21d501b612a4d/5AE1C685/t51.2885-15/e35/17075926_1019777178155955_8750438211341254656_n.jpg,"[""newfoundlandlabrador""]",8,2017-03-02_13-28-54,GraphImage,parks.canada,[],2017-03-02T13:28:54,BRJp3JdAbx_,False,"[""explorenl"",""explorecanada"",""exploretorngats"",""parkscanada"",""canada"",""mountain"",""mountains"",""torngats"",""nature"",""wilderness"",""wanderlust"",""history"",""inuitculture"",""heritage"",""canada150""]",4143631778,,stunning Torngat Mountains one harshest climates earth notice trees grow arctic tundra climate Nevertheless charm magnificent ruggedness Photo,"['stunning', 'Torngat', 'Mountains', 'one', 'harshest', 'climates', 'earth', 'notice', 'trees', 'grow', 'arctic', 'tundra', 'climate', 'Nevertheless', 'charm', 'magnificent', 'ruggedness', 'Photo']","[u'stun', u'torngat', u'mountain', u'one', u'harshest', u'climat', u'earth', u'notic', u'tree', u'grow', u'arctic', u'tundra', u'climat', u'nevertheless', u'charm', u'magnific', u'rugged', u'photo']"
90,1319,1.46261e+18,"Happy ! We hope we can inspire you to help us change animals’ lives for the better. To learn more about some of our greatest success stories in everything conservation, visit our Facebook page! There is much more to do in terms of animal protection and we want you to join us every step of the way. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/9bfae4ed7549cd52f5ebc03648479de4/5ADB7A28/t51.2885-15/e35/17077298_386036411764179_2690606305806123008_n.jpg,[],18,2017-03-03_13-23-50,GraphSidecar,parks.canada,[],2017-03-03T13:23:50,BRMOE1XAiGe,False,"[""worldwildlifeday"",""keepwildlifewild"",""canada"",""parkscanada"",""canada150"",""wildlife"",""wild"",""nature"",""conservation"",""protection"",""animal"",""animals"",""pointpeleenp"",""terranovanp"",""banff"",""banffnp"",""bison"",""marten"",""birds"",""bird"",""birding""]",4143631778,,Happy hope inspire help us change lives better learn greatest success stories everything conservation visit Facebook page much terms animal protection want join us every step way,"['Happy', 'hope', 'inspire', 'help', 'us', 'change', 'lives', 'better', 'learn', 'greatest', 'success', 'stories', 'everything', 'conservation', 'visit', 'Facebook', 'page', 'much', 'terms', 'animal', 'protection', 'want', 'join', 'us', 'every', 'step', 'way']","[u'happi', u'hope', u'inspir', u'help', 'us', u'chang', u'live', u'better', u'learn', u'greatest', u'success', u'stori', u'everyth', u'conserv', u'visit', u'facebook', u'page', u'much', u'term', u'anim', u'protect', u'want', u'join', 'us', u'everi', u'step', u'way']"
91,2222,1.46348e+18,Imagine having this view all to yourself. The Hole in the Wall Lake in Nahanni National Park Reserve makes a strong case for going off the beaten paths in the most remote parts of our beautiful country! ,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2f71721c6512ff679fe178fac9057f10/5ADBF35E/t51.2885-15/e35/16907017_385452881831068_3463875872795131904_n.jpg,[],31,2017-03-04_18-28-40,GraphImage,parks.canada,[],2017-03-04T18:28:40,BRPVwfQg_Y8,False,"[""explorecanada"",""northwestterritories"",""parkscanada"",""canada"",""hiking"",""landscape"",""conservation"",""nature"",""adventure"",""nahanninpr"",""nahanni"",""nwt"",""spectacularnwt"",""canada150""]",4143631778,,Imagine view Hole Wall Lake Nahanni National Park Reserve makes strong case going beaten paths remote parts beautiful country,"['Imagine', 'view', 'Hole', 'Wall', 'Lake', 'Nahanni', 'National', 'Park', 'Reserve', 'makes', 'strong', 'case', 'going', 'beaten', 'paths', 'remote', 'parts', 'beautiful', 'country']","[u'imagin', u'view', u'hole', u'wall', u'lake', u'nahanni', u'nation', u'park', u'reserv', u'make', u'strong', u'case', u'go', u'beaten', u'path', u'remot', u'part', u'beauti', u'countri']"
