Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
260,260,260,892099245582450690,2,1,2017-07-31 19:06:49,Beluga snot is dripping with important information!,"['#beluga', '#arctic', '#WeAreProud']",['https://t.co/tg4Qb9QTPk'],Beluga snot dripping important information beluga arctic WeAreProud https co tg4Qb9QTPk,"['Beluga', 'snot', 'dripping', 'important', 'information', 'beluga', 'arctic', 'WeAreProud', 'https', 'co', 'tg4Qb9QTPk']","[u'beluga', u'snot', u'drip', u'import', u'inform', u'beluga', u'arctic', u'weareproud', u'https', 'co', u'tg4qb9qtpk']",Beluga snot is dripping with important information! #beluga #arctic #WeAreProud https://t.co/tg4Qb9QTPk,0.5,Positive
261,261,261,892043752990269441,7,0,2017-07-31 15:26:18,": Our Commissioner Jeffery Hutchinson w/ personnel Chase, Jerry and Kurt were honoured to participate in …","['#SAR', '#PrideLdn17', '#LdnOn']",[],RT Commissioner Jeffery Hutchinson SAR personnel Chase Jerry Kurt honoured participate PrideLdn17,"['RT', 'Commissioner', 'Jeffery', 'Hutchinson', 'SAR', 'personnel', 'Chase', 'Jerry', 'Kurt', 'honoured', 'participate', 'PrideLdn17']","['rt', u'commission', u'jefferi', u'hutchinson', u'sar', u'personnel', u'chase', u'jerri', u'kurt', u'honour', u'particip', u'prideldn17']","RT @CCG_GCC: Our Commissioner Jeffery Hutchinson w/ #SAR personnel Chase, Jerry and Kurt were honoured to participate in #PrideLdn17 #LdnOn…",0.0,Neutral
262,262,262,892043701584887808,13,0,2017-07-31 15:26:06,": “We want to break down barriers, not build them,"" CCG Commissioner Jeffery Hutchinson. We’re hiring. Join us!",[],['https://t.co/WG\xe2\x80\xa6'],RT want break barriers build CCG Commissioner Jeffery Hutchinson hiring Join us https co,"['RT', 'want', 'break', 'barriers', 'build', 'CCG', 'Commissioner', 'Jeffery', 'Hutchinson', 'hiring', 'Join', 'us', 'https', 'co']","['rt', u'want', u'break', u'barrier', u'build', u'ccg', u'commission', u'jefferi', u'hutchinson', u'hire', u'join', 'us', u'https', 'co']","RT @CCG_GCC: “We want to break down barriers, not build them,"" CCG Commissioner Jeffery Hutchinson.
We’re hiring.  Join us! https://t.co/WG…",-0.19444444444444448,Neutral
263,263,263,892043630877265921,5,0,2017-07-31 15:25:49,: to participate in with local first response partners -,"['#CCGproud', '#PrideLdn17', '#DiversityIsOurStrength']",['https://t.co/W9qOp6CUtV'],RT CCGproud participate PrideLdn17 local first response partners DiversityIsOurStrength https co W9qOp6CUtV,"['RT', 'CCGproud', 'participate', 'PrideLdn17', 'local', 'first', 'response', 'partners', 'DiversityIsOurStrength', 'https', 'co', 'W9qOp6CUtV']","['rt', u'ccgproud', u'particip', u'prideldn17', u'local', u'first', u'respons', u'partner', u'diversityisourstrength', u'https', 'co', u'w9qop6cutv']",RT @CCG_GCC: #CCGproud to participate in #PrideLdn17 with local first response partners - #DiversityIsOurStrength https://t.co/W9qOp6CUtV,0.125,Neutral
264,264,264,891028665735290880,13,0,2017-07-28 20:12:43,: Maple works w/ icebreaker Sir Wilfird Laurier In on historic voyage,"['#UPDATE', '#USCG', '#Arctic']",['https://t.co/cM7KLBWlcs\xe2\x80\xa6'],RT USCGAlaska UPDATE USCG Maple works icebreaker Sir Wilfird Laurier Arctic historic voyage https co,"['RT', 'USCGAlaska', 'UPDATE', 'USCG', 'Maple', 'works', 'icebreaker', 'Sir', 'Wilfird', 'Laurier', 'Arctic', 'historic', 'voyage', 'https', 'co']","['rt', u'uscgalaska', u'updat', u'uscg', u'mapl', u'work', u'icebreak', u'sir', u'wilfird', u'laurier', u'arctic', u'histor', u'voyag', u'https', 'co']",RT @USCGAlaska: #UPDATE #USCG Maple works w/ @CCG_GCC icebreaker Sir Wilfird Laurier In #Arctic on historic voyage https://t.co/cM7KLBWlcs…,0.0,Neutral
265,265,265,891016268748378116,0,0,2017-07-28 19:23:27,This marks the first aerial patrol of the Anguniaqvia niqiqyuam Marine Protected Area since its designation in November /2,[],[],marks first aerial patrol Anguniaqvia niqiqyuam Marine Protected Area since designation November,"['marks', 'first', 'aerial', 'patrol', 'Anguniaqvia', 'niqiqyuam', 'Marine', 'Protected', 'Area', 'since', 'designation', 'November']","[u'mark', u'first', u'aerial', u'patrol', u'anguniaqvia', u'niqiqyuam', u'marin', u'protect', u'area', u'sinc', u'design', u'novemb']",This marks the first aerial patrol of the Anguniaqvia niqiqyuam Marine Protected Area since its designation in November 2/2,0.25,Neutral
266,266,266,891016211076657152,5,15,2017-07-28 19:23:13,Fishery Officers are on a plane patrolling the Beaufort Sea including two Marine Protected Areas /2,['#NASPCrew'],['https://t.co/6XKNyOE7MP'],Fishery Officers plane patrolling Beaufort Sea including two Marine Protected Areas NASPCrew https co 6XKNyOE7MP,"['Fishery', 'Officers', 'plane', 'patrolling', 'Beaufort', 'Sea', 'including', 'two', 'Marine', 'Protected', 'Areas', 'NASPCrew', 'https', 'co', '6XKNyOE7MP']","[u'fisheri', u'offic', u'plane', u'patrol', u'beaufort', u'sea', u'includ', u'two', u'marin', u'protect', u'area', u'naspcrew', u'https', 'co', u'6xknyoe7mp']",Fishery Officers are on a @Transport_gc plane patrolling the Beaufort Sea including two Marine Protected Areas #NASPCrew  1/2 https://t.co/6XKNyOE7MP,0.0,Neutral
267,267,267,891009278479400960,5,0,2017-07-28 18:55:40,: Terrific photo essay aboard CCGS Samuel Risley! Officers &amp; crew conducting maintenance of fixed navigational aids on…,[],[],RT Terrific SooToday photo essay aboard CCGS Samuel Risley Officers amp crew conducting maintenance fixed navigational aids,"['RT', 'Terrific', 'SooToday', 'photo', 'essay', 'aboard', 'CCGS', 'Samuel', 'Risley', 'Officers', 'amp', 'crew', 'conducting', 'maintenance', 'fixed', 'navigational', 'aids']","['rt', u'terrif', u'sootoday', u'photo', u'essay', u'aboard', u'ccgs', u'samuel', u'risley', u'offic', u'amp', u'crew', u'conduct', u'mainten', u'fix', u'navig', u'aid']",RT @CCG_GCC: Terrific @SooToday photo essay aboard CCGS Samuel Risley! Officers &amp; crew conducting maintenance of fixed navigational aids on…,0.05,Neutral
268,268,268,890970619898200065,5,0,2017-07-28 16:22:03,": One of our newly trained engineers on board CCGS Sir Wilfrid Laurier, preparing for the annual voyage to the Arctic.",[],['https://t\xe2\x80\xa6'],RT One newly trained engineers board CCGS Sir Wilfrid Laurier preparing annual voyage Arctic https,"['RT', 'One', 'newly', 'trained', 'engineers', 'board', 'CCGS', 'Sir', 'Wilfrid', 'Laurier', 'preparing', 'annual', 'voyage', 'Arctic', 'https']","['rt', u'one', u'newli', u'train', u'engin', u'board', u'ccgs', u'sir', u'wilfrid', u'laurier', u'prepar', u'annual', u'voyag', u'arctic', u'https']","RT @CCG_GCC: One of our newly trained engineers on board CCGS Sir Wilfrid Laurier, preparing for the annual voyage to the Arctic. https://t…",0.13636363636363635,Neutral
269,269,269,890935135817936896,12,13,2017-07-28 14:01:03,"Mark your calendars to celebrate in the , August , . U","['#WorldOceansDay', '#Arctic']",['https://t.co/i01uzMGHt'],Mark calendars celebrate WorldOceansDay Arctic August 11 2017 https co i01uzMGHtU,"['Mark', 'calendars', 'celebrate', 'WorldOceansDay', 'Arctic', 'August', '11', '2017', 'https', 'co', 'i01uzMGHtU']","[u'mark', u'calendar', u'celebr', u'worldoceansday', u'arctic', u'august', '11', u'2017', u'https', 'co', u'i01uzmghtu']","Mark your calendars to celebrate #WorldOceansDay in the #Arctic, August 11, 2017. https://t.co/i01uzMGHtU",0.0,Neutral
270,270,270,890750789265829888,34,0,2017-07-28 01:48:32,": If you can serve, you can serve with the Canadian Coast Guard – join us: https…",['#DiversityIsOurStrength'],['https://t.co/WGpKWjqntE'],RT serve serve Canadian Coast Guard DiversityIsOurStrength join us https co WGpKWjqntE,"['RT', 'serve', 'serve', 'Canadian', 'Coast', 'Guard', 'DiversityIsOurStrength', 'join', 'us', 'https', 'co', 'WGpKWjqntE']","['rt', u'serv', u'serv', u'canadian', u'coast', u'guard', u'diversityisourstrength', u'join', 'us', u'https', 'co', u'wgpkwjqnte']","RT @CCG_GCC: If you can serve, you can serve with the Canadian Coast Guard #DiversityIsOurStrength – join us: https://t.co/WGpKWjqntE https…",0.0,Neutral
271,271,271,890544659499540480,7,0,2017-07-27 12:09:27,: ? The CCG College marine engineering simulator replicates a typical engine &amp; control room that would be found on board any…,['#DYK'],[],RT DYK CCG College marine engineering simulator replicates typical engine amp control room would found board,"['RT', 'DYK', 'CCG', 'College', 'marine', 'engineering', 'simulator', 'replicates', 'typical', 'engine', 'amp', 'control', 'room', 'would', 'found', 'board']","['rt', u'dyk', u'ccg', u'colleg', u'marin', u'engin', u'simul', u'replic', u'typic', u'engin', u'amp', u'control', u'room', u'would', u'found', u'board']",RT @CCG_GCC: #DYK? The CCG College marine engineering simulator replicates a typical engine &amp; control room that would be found on board any…,-0.16666666666666666,Neutral
272,272,272,890284157024309248,0,1,2017-07-26 18:54:18,using cutting edge tech to learn more about one of the most inaccessible places in the world,['#EATremblay2017'],['https://t.co/jDdXUo5paO'],EATremblay2017 using cutting edge tech learn one inaccessible places world https co jDdXUo5paO,"['EATremblay2017', 'using', 'cutting', 'edge', 'tech', 'learn', 'one', 'inaccessible', 'places', 'world', 'https', 'co', 'jDdXUo5paO']","[u'eatremblay2017', u'use', u'cut', u'edg', u'tech', u'learn', u'one', u'inaccess', u'place', u'world', u'https', 'co', u'jddxuo5pao']",#EATremblay2017 using cutting edge tech to learn more about one of the most inaccessible places in the world https://t.co/jDdXUo5paO,0.13333333333333333,Neutral
273,273,273,890243538033790976,0,2,2017-07-26 16:12:54,It’s hard to worry about the cold water when the view is so beautiful!,['#EATremblay2017'],['https://t.co/5EdmIeU11O'],hard worry cold water view beautiful EATremblay2017 https co 5EdmIeU11O,"['hard', 'worry', 'cold', 'water', 'view', 'beautiful', 'EATremblay2017', 'https', 'co', '5EdmIeU11O']","[u'hard', u'worri', u'cold', u'water', u'view', u'beauti', u'eatremblay2017', u'https', 'co', u'5edmieu11o']",It’s hard to worry about the cold water when the view is so beautiful! #EATremblay2017 https://t.co/5EdmIeU11O,0.03611111111111113,Neutral
274,274,274,889946912648024064,33,0,2017-07-25 20:34:13,: The IRB crew rescued a lost dog yesterday off Conrad’s Beach – Glad she is home safe!,"['#Halifax', '#JRCC']",['https://t.co/a\xe2\x80\xa6'],RT Halifax IRB crew rescued lost dog yesterday Beach Glad home safe JRCC https co,"['RT', 'Halifax', 'IRB', 'crew', 'rescued', 'lost', 'dog', 'yesterday', 'Beach', 'Glad', 'home', 'safe', 'JRCC', 'https', 'co']","['rt', u'halifax', u'irb', u'crew', u'rescu', u'lost', u'dog', u'yesterday', u'beach', u'glad', u'home', u'safe', u'jrcc', u'https', 'co']",RT @CCG_GCC: The #Halifax IRB crew rescued a lost dog yesterday off Conrad’s Beach – Glad she is home safe! @JTFA_FOIA #JRCC https://t.co/a…,0.5625,Positive
275,275,275,889935512416464901,5,0,2017-07-25 19:48:55,: Several projects underway including refit/upgrade LOUIS ST. LAURENT. Busy shipyard building jobs ac…,[],[],RT RLitwiller Several projects underway chantierdavie including refit upgrade LOUIS ST LAURENT Busy shipyard building jobs,"['RT', 'RLitwiller', 'Several', 'projects', 'underway', 'chantierdavie', 'including', 'refit', 'upgrade', 'LOUIS', 'ST', 'LAURENT', 'Busy', 'shipyard', 'building', 'jobs']","['rt', u'rlitwil', u'sever', u'project', u'underway', u'chantierdavi', u'includ', u'refit', u'upgrad', u'loui', 'st', u'laurent', u'busi', u'shipyard', u'build', u'job']",RT @RLitwiller: Several projects underway @chantierdavie including refit/upgrade @CCG_GCC LOUIS ST. LAURENT. Busy shipyard building jobs ac…,0.05,Neutral
276,276,276,889901935087714306,19,0,2017-07-25 17:35:29,": Oh buoy we have news for you… we’re on Facebook now Like our page to learn about ships, helicopters and more",[],['https://t.co/\xe2\x80\xa6'],RT Oh buoy news Facebook Like page learn ships helicopters https co,"['RT', 'Oh', 'buoy', 'news', 'Facebook', 'Like', 'page', 'learn', 'ships', 'helicopters', 'https', 'co']","['rt', 'oh', u'buoy', u'news', u'facebook', u'like', u'page', u'learn', u'ship', u'helicopt', u'https', 'co']","RT @CCG_GCC: Oh buoy we have news for you… we’re on Facebook now 🚢 🌊 Like our page to learn about ships, helicopters and more https://t.co/…",0.5,Positive
277,277,277,889255762798817280,22,0,2017-07-23 22:47:50,": While on a patrol flight, our spotted the Terry Fox escorting a vessel into","['#NASPCrew', '#FrobisherBay']",['https://t.co\xe2\x80\xa6'],RT patrol flight NASPCrew spotted Terry Fox escorting vessel FrobisherBay https,"['RT', 'patrol', 'flight', 'NASPCrew', 'spotted', 'Terry', 'Fox', 'escorting', 'vessel', 'FrobisherBay', 'https']","['rt', u'patrol', u'flight', u'naspcrew', u'spot', u'terri', u'fox', u'escort', u'vessel', u'frobisherbay', u'https']","RT @Transport_gc: While on a patrol flight, our #NASPCrew spotted the @CCG_GCC Terry Fox escorting a vessel into #FrobisherBay https://t.co…",0.0,Neutral
278,278,278,889255723632340993,10,0,2017-07-23 22:47:40,: . Sgt. Langley &amp; Capt. Trombley aboard CCGS Corporal Teather C.V. Lake Ontario: partners in safety/security of o…,[],[],RT rcmpgrcpolice Sgt Langley amp Capt Trombley aboard CCGS Corporal Teather Lake Ontario partners safety security,"['RT', 'rcmpgrcpolice', 'Sgt', 'Langley', 'amp', 'Capt', 'Trombley', 'aboard', 'CCGS', 'Corporal', 'Teather', 'Lake', 'Ontario', 'partners', 'safety', 'security']","['rt', u'rcmpgrcpolic', u'sgt', u'langley', u'amp', u'capt', u'trombley', u'aboard', u'ccgs', u'corpor', u'teather', u'lake', u'ontario', u'partner', u'safeti', u'secur']",RT @CCG_GCC: .@rcmpgrcpolice Sgt. Langley &amp; Capt. Trombley aboard CCGS Corporal Teather C.V. Lake Ontario: partners in safety/security of o…,0.0,Neutral
279,279,279,888425445452132352,14,0,2017-07-21 15:48:26,: The will make owners of abandoned vessels responsible,['#OceansProtectionPlan'],['https://t.co/oGUjbDn0Lr'],RT OceansProtectionPlan make owners abandoned vessels responsible https co oGUjbDn0Lr,"['RT', 'OceansProtectionPlan', 'make', 'owners', 'abandoned', 'vessels', 'responsible', 'https', 'co', 'oGUjbDn0Lr']","['rt', u'oceansprotectionplan', u'make', u'owner', u'abandon', u'vessel', u'respons', u'https', 'co', u'ogujbdn0lr']",RT @Transport_gc: The #OceansProtectionPlan will make owners of abandoned vessels responsible https://t.co/oGUjbDn0Lr,0.2,Neutral
280,280,280,888385298106908675,7,0,2017-07-21 13:08:55,: Good Morning &amp; Looks like some Ice has floated in with the Southern Wind…,"['#TerryFox', '#HenryLarsen']",[],RT FrankReardon1 Good Morning CCGAtlantic TerryFox amp HenryLarsen Looks like Ice floated Southern,"['RT', 'FrankReardon1', 'Good', 'Morning', 'CCGAtlantic', 'TerryFox', 'amp', 'HenryLarsen', 'Looks', 'like', 'Ice', 'floated', 'Southern']","['rt', u'frankreardon1', u'good', u'morn', u'ccgatlant', u'terryfox', u'amp', u'henrylarsen', u'look', u'like', u'ice', u'float', u'southern']",RT @FrankReardon1: Good Morning @CCG_GCC @CCGAtlantic #TerryFox &amp; #HenryLarsen 🌞 Looks like some Ice has floated in with the Southern Wind…,0.35,Positive
281,281,281,888186222505578497,5,0,2017-07-20 23:57:51,": Equipped with multibeams, our new hydrographic surveying boats are getting ready for upcoming Arctic missions",[],['https://t.co\xe2\x80\xa6'],RT Equipped multibeams new hydrographic surveying boats getting ready upcoming Arctic missions https,"['RT', 'Equipped', 'multibeams', 'new', 'hydrographic', 'surveying', 'boats', 'getting', 'ready', 'upcoming', 'Arctic', 'missions', 'https']","['rt', u'equip', u'multibeam', u'new', u'hydrograph', u'survey', u'boat', u'get', u'readi', u'upcom', u'arctic', u'mission', u'https']","RT @DFO_Science: Equipped with multibeams, our new hydrographic surveying boats are getting ready for upcoming Arctic missions https://t.co…",0.16818181818181818,Neutral
282,282,282,888186040120422400,2,0,2017-07-20 23:57:08,: Learn about the technology we use to chart Canada’s waters ️: U Dc,[],"['https://t.co/LhQZ0s3lX', 'https://t.co/eWFWEwRn']",RT Learn technology use chart waters https co LhQZ0s3lXU https co eWFWEwRnDc,"['RT', 'Learn', 'technology', 'use', 'chart', 'waters', 'https', 'co', 'LhQZ0s3lXU', 'https', 'co', 'eWFWEwRnDc']","['rt', u'learn', u'technolog', u'use', u'chart', u'water', u'https', 'co', u'lhqz0s3lxu', u'https', 'co', u'ewfwewrndc']",RT @DFO_Science: Learn about the technology we use to chart Canada’s waters 🗺️: https://t.co/LhQZ0s3lXU https://t.co/eWFWEwRnDc,0.0,Neutral
283,283,283,888123129091862554,2,0,2017-07-20 19:47:09,: Air Sta Detroit of our work together to keep those in our waters safe.,"['#USCG', '#CCGProud']",[],RT USCGGreatLakes USCG Air Sta Detroit CCGProud work together keep waters safe,"['RT', 'USCGGreatLakes', 'USCG', 'Air', 'Sta', 'Detroit', 'CCGProud', 'work', 'together', 'keep', 'waters', 'safe']","['rt', u'uscggreatlak', u'uscg', u'air', u'sta', u'detroit', u'ccgproud', u'work', u'togeth', u'keep', u'water', u'safe']",RT @CCG_GCC: @USCGGreatLakes #USCG Air Sta Detroit #CCGProud of our work together to keep those in our waters safe.,0.5,Positive
284,284,284,887652943381639168,7,0,2017-07-19 12:38:48,": Two men dump jet ski, spend eight hours in Lake Erie until rescued 9",[],"['https://t.co/shejevO8Cq', 'https://t.co/aoTBNF963']",RT CBCWindsor Two men dump jet ski spend eight hours Lake Erie rescued https co shejevO8Cq https co aoTBNF9639,"['RT', 'CBCWindsor', 'Two', 'men', 'dump', 'jet', 'ski', 'spend', 'eight', 'hours', 'Lake', 'Erie', 'rescued', 'https', 'co', 'shejevO8Cq', 'https', 'co', 'aoTBNF9639']","['rt', u'cbcwindsor', u'two', u'men', u'dump', u'jet', u'ski', u'spend', u'eight', u'hour', u'lake', u'eri', u'rescu', u'https', 'co', u'shejevo8cq', u'https', 'co', u'aotbnf9639']","RT @CBCWindsor: Two men dump jet ski, spend eight hours in Lake Erie until rescued https://t.co/shejevO8Cq https://t.co/aoTBNF9639",0.0,Neutral
285,285,285,887652649755193344,5,0,2017-07-19 12:37:38,: Essex County jet skiers rescued by Canadian Coast Guard after eight hours in Lake Erie,[],['https://t.co/4dE1l04fsU\xe2\x80\xa6'],RT TheWindsorStar Essex County jet skiers rescued Canadian Coast Guard eight hours Lake Erie https co,"['RT', 'TheWindsorStar', 'Essex', 'County', 'jet', 'skiers', 'rescued', 'Canadian', 'Coast', 'Guard', 'eight', 'hours', 'Lake', 'Erie', 'https', 'co']","['rt', u'thewindsorstar', u'essex', u'counti', u'jet', u'skier', u'rescu', u'canadian', u'coast', u'guard', u'eight', u'hour', u'lake', u'eri', u'https', 'co']",RT @TheWindsorStar: Essex County jet skiers rescued by Canadian Coast Guard after eight hours in Lake Erie @ccg_gcc https://t.co/4dE1l04fsU…,0.0,Neutral
