FSDS_category,account_name,average_sentiment_score,caption_original,id,num_comments,comment_id,status_id,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
Connecting Canadians with nature,ParcsCanada_facebook,0.00237301587301587,"Il est plus intéressant que jamais de nous rendre visite! Commandez votre #CarteDécouverte famille/groupe avant le 31 décembre 2017 et obtenez un rabais de 20%! 

Commandez dès aujourd’hui et venez voir ce que nos endroits vous offrent! 

http://www.commandesparcs-parksorders.ca/webapp/wcs/stores/servlet/fr/parksb2c/discovery-pass?currency=CAD&catalogId=53407&langId=-2&storeId=22953",134615279898518_1965701726789855,31,1965701726789855_1967824816577546,134615279898518_1965701726789855,BÃ©ranger Duthion Edouard Albert Ludwig Barbeau RÃ©gis Ã‰teint,0.0,neutral
Connecting Canadians with nature,ParcsCanada_facebook,0.00237301587301587,"Il est plus intéressant que jamais de nous rendre visite! Commandez votre #CarteDécouverte famille/groupe avant le 31 décembre 2017 et obtenez un rabais de 20%! 

Commandez dès aujourd’hui et venez voir ce que nos endroits vous offrent! 

http://www.commandesparcs-parksorders.ca/webapp/wcs/stores/servlet/fr/parksb2c/discovery-pass?currency=CAD&catalogId=53407&langId=-2&storeId=22953",134615279898518_1965701726789855,31,1965701726789855_1967962886563739,134615279898518_1965701726789855,Hyunseo Jerome Yang,0.0,neutral
Connecting Canadians with nature,ParcsCanada_facebook,0.00237301587301587,"Il est plus intéressant que jamais de nous rendre visite! Commandez votre #CarteDécouverte famille/groupe avant le 31 décembre 2017 et obtenez un rabais de 20%! 

Commandez dès aujourd’hui et venez voir ce que nos endroits vous offrent! 

http://www.commandesparcs-parksorders.ca/webapp/wcs/stores/servlet/fr/parksb2c/discovery-pass?currency=CAD&catalogId=53407&langId=-2&storeId=22953",134615279898518_1965701726789855,31,1965701726789855_1967968793229815,134615279898518_1965701726789855,Ahmad Akil,0.0,neutral
Connecting Canadians with nature,ParcsCanada_facebook,0.00237301587301587,"Il est plus intéressant que jamais de nous rendre visite! Commandez votre #CarteDécouverte famille/groupe avant le 31 décembre 2017 et obtenez un rabais de 20%! 

Commandez dès aujourd’hui et venez voir ce que nos endroits vous offrent! 

http://www.commandesparcs-parksorders.ca/webapp/wcs/stores/servlet/fr/parksb2c/discovery-pass?currency=CAD&catalogId=53407&langId=-2&storeId=22953",134615279898518_1965701726789855,31,1965701726789855_1968301546529873,134615279898518_1965701726789855,"Fait , premiÃ¨re Ã©tape de notre voyage dans l'ouest Canadien et AmÃ©ricain Ã©tÃ© 2018.ðŸ˜‰ðŸ‘ðŸ¼",0.0,neutral
Connecting Canadians with nature,ParcsCanada_facebook,0.00237301587301587,"Il est plus intéressant que jamais de nous rendre visite! Commandez votre #CarteDécouverte famille/groupe avant le 31 décembre 2017 et obtenez un rabais de 20%! 

Commandez dès aujourd’hui et venez voir ce que nos endroits vous offrent! 

http://www.commandesparcs-parksorders.ca/webapp/wcs/stores/servlet/fr/parksb2c/discovery-pass?currency=CAD&catalogId=53407&langId=-2&storeId=22953",134615279898518_1965701726789855,31,1965701726789855_1968761153150579,134615279898518_1965701726789855,Mathieu Dionnee,0.0,neutral
Connecting Canadians with nature,ParcsCanada_facebook,0.00237301587301587,"Il est plus intéressant que jamais de nous rendre visite! Commandez votre #CarteDécouverte famille/groupe avant le 31 décembre 2017 et obtenez un rabais de 20%! 

Commandez dès aujourd’hui et venez voir ce que nos endroits vous offrent! 

http://www.commandesparcs-parksorders.ca/webapp/wcs/stores/servlet/fr/parksb2c/discovery-pass?currency=CAD&catalogId=53407&langId=-2&storeId=22953",134615279898518_1965701726789855,31,1965701726789855_1969703286389699,134615279898518_1965701726789855,Merry Christmas ðŸŽ„ parc Canada ðŸ,0.0,neutral
Connecting Canadians with nature,ParcsCanada_facebook,0.00237301587301587,"Il est plus intéressant que jamais de nous rendre visite! Commandez votre #CarteDécouverte famille/groupe avant le 31 décembre 2017 et obtenez un rabais de 20%! 

Commandez dès aujourd’hui et venez voir ce que nos endroits vous offrent! 

http://www.commandesparcs-parksorders.ca/webapp/wcs/stores/servlet/fr/parksb2c/discovery-pass?currency=CAD&catalogId=53407&langId=-2&storeId=22953",134615279898518_1965701726789855,31,1965701726789855_1969931223033572,134615279898518_1965701726789855,Jâ€™ai eu la carte en 2017 mais elle nâ€™est pas acceptÃ©e dans les parcs QuÃ©bec....,0.0,neutral
Connecting Canadians with nature,ParcsCanada_facebook,0.00237301587301587,"Il est plus intéressant que jamais de nous rendre visite! Commandez votre #CarteDécouverte famille/groupe avant le 31 décembre 2017 et obtenez un rabais de 20%! 

Commandez dès aujourd’hui et venez voir ce que nos endroits vous offrent! 

http://www.commandesparcs-parksorders.ca/webapp/wcs/stores/servlet/fr/parksb2c/discovery-pass?currency=CAD&catalogId=53407&langId=-2&storeId=22953",134615279898518_1965701726789855,31,1965701726789855_1970068413019853,134615279898518_1965701726789855,"Eric, chaqu' un avec son parc))",0.0,neutral
Connecting Canadians with nature,ParcsCanada_facebook,0.00237301587301587,"Il est plus intéressant que jamais de nous rendre visite! Commandez votre #CarteDécouverte famille/groupe avant le 31 décembre 2017 et obtenez un rabais de 20%! 

Commandez dès aujourd’hui et venez voir ce que nos endroits vous offrent! 

http://www.commandesparcs-parksorders.ca/webapp/wcs/stores/servlet/fr/parksb2c/discovery-pass?currency=CAD&catalogId=53407&langId=-2&storeId=22953",134615279898518_1965701726789855,31,1965701726789855_1970262369667124,134615279898518_1965701726789855,Dalia Leal Orlando Ramirez,0.0,neutral
Connecting Canadians with nature,ParcsCanada_facebook,0.00237301587301587,"Il est plus intéressant que jamais de nous rendre visite! Commandez votre #CarteDécouverte famille/groupe avant le 31 décembre 2017 et obtenez un rabais de 20%! 

Commandez dès aujourd’hui et venez voir ce que nos endroits vous offrent! 

http://www.commandesparcs-parksorders.ca/webapp/wcs/stores/servlet/fr/parksb2c/discovery-pass?currency=CAD&catalogId=53407&langId=-2&storeId=22953",134615279898518_1965701726789855,31,1965701726789855_1970266543000040,134615279898518_1965701726789855,Quentin Roehn,0.0,neutral
Connecting Canadians with nature,ParcsCanada_facebook,0.00237301587301587,"Il est plus intéressant que jamais de nous rendre visite! Commandez votre #CarteDécouverte famille/groupe avant le 31 décembre 2017 et obtenez un rabais de 20%! 

Commandez dès aujourd’hui et venez voir ce que nos endroits vous offrent! 

http://www.commandesparcs-parksorders.ca/webapp/wcs/stores/servlet/fr/parksb2c/discovery-pass?currency=CAD&catalogId=53407&langId=-2&storeId=22953",134615279898518_1965701726789855,31,1965701726789855_1970272032999491,134615279898518_1965701726789855,Yan Ruscica 20%,0.0,neutral
Connecting Canadians with nature,ParcsCanada_facebook,0.00237301587301587,"Il est plus intéressant que jamais de nous rendre visite! Commandez votre #CarteDécouverte famille/groupe avant le 31 décembre 2017 et obtenez un rabais de 20%! 

Commandez dès aujourd’hui et venez voir ce que nos endroits vous offrent! 

http://www.commandesparcs-parksorders.ca/webapp/wcs/stores/servlet/fr/parksb2c/discovery-pass?currency=CAD&catalogId=53407&langId=-2&storeId=22953",134615279898518_1965701726789855,31,1965701726789855_1971003026259725,134615279898518_1965701726789855,Jonathan Piccinali,0.0,neutral
Connecting Canadians with nature,ParcsCanada_facebook,0.00237301587301587,"Il est plus intéressant que jamais de nous rendre visite! Commandez votre #CarteDécouverte famille/groupe avant le 31 décembre 2017 et obtenez un rabais de 20%! 

Commandez dès aujourd’hui et venez voir ce que nos endroits vous offrent! 

http://www.commandesparcs-parksorders.ca/webapp/wcs/stores/servlet/fr/parksb2c/discovery-pass?currency=CAD&catalogId=53407&langId=-2&storeId=22953",134615279898518_1965701726789855,31,1965701726789855_1971048266255201,134615279898518_1965701726789855,Robert Bouchard,0.0,neutral
Connecting Canadians with nature,ParcsCanada_facebook,0.00237301587301587,"Il est plus intéressant que jamais de nous rendre visite! Commandez votre #CarteDécouverte famille/groupe avant le 31 décembre 2017 et obtenez un rabais de 20%! 

Commandez dès aujourd’hui et venez voir ce que nos endroits vous offrent! 

http://www.commandesparcs-parksorders.ca/webapp/wcs/stores/servlet/fr/parksb2c/discovery-pass?currency=CAD&catalogId=53407&langId=-2&storeId=22953",134615279898518_1965701726789855,31,1965701726789855_1971251276234900,134615279898518_1965701726789855,"Tant que je NE pourrai PAS emmener mon chien dans les sentiers (parc de la Mauricie), votre OFFRE EST REFUSÃ‰E,  ðŸ˜¡RðŸ˜¡EðŸ˜¡FðŸ˜¡UðŸ˜¡SðŸ˜¡Ã‰ðŸ˜¡E!ðŸ˜¡",0.0,neutral
Connecting Canadians with nature,ParcsCanada_facebook,0.00237301587301587,"Il est plus intéressant que jamais de nous rendre visite! Commandez votre #CarteDécouverte famille/groupe avant le 31 décembre 2017 et obtenez un rabais de 20%! 

Commandez dès aujourd’hui et venez voir ce que nos endroits vous offrent! 

http://www.commandesparcs-parksorders.ca/webapp/wcs/stores/servlet/fr/parksb2c/discovery-pass?currency=CAD&catalogId=53407&langId=-2&storeId=22953",134615279898518_1965701726789855,31,1965701726789855_1971251739568187,134615279898518_1965701726789855,https://www.facebook.com/groups/1451234228512143/,0.0,neutral
Connecting Canadians with nature,ParcsCanada_facebook,0.00237301587301587,"Il est plus intéressant que jamais de nous rendre visite! Commandez votre #CarteDécouverte famille/groupe avant le 31 décembre 2017 et obtenez un rabais de 20%! 

Commandez dès aujourd’hui et venez voir ce que nos endroits vous offrent! 

http://www.commandesparcs-parksorders.ca/webapp/wcs/stores/servlet/fr/parksb2c/discovery-pass?currency=CAD&catalogId=53407&langId=-2&storeId=22953",134615279898518_1965701726789855,31,1965701726789855_1971624866197541,134615279898518_1965701726789855,Stephen Barr,0.0,neutral
Connecting Canadians with nature,ParcsCanada_facebook,0.00237301587301587,"Il est plus intéressant que jamais de nous rendre visite! Commandez votre #CarteDécouverte famille/groupe avant le 31 décembre 2017 et obtenez un rabais de 20%! 

Commandez dès aujourd’hui et venez voir ce que nos endroits vous offrent! 

http://www.commandesparcs-parksorders.ca/webapp/wcs/stores/servlet/fr/parksb2c/discovery-pass?currency=CAD&catalogId=53407&langId=-2&storeId=22953",134615279898518_1965701726789855,31,1965701726789855_1972424376117590,134615279898518_1965701726789855,Jus Jcq intÃ©ressant.,0.0,neutral
Connecting Canadians with nature,ParcsCanada_facebook,0.00237301587301587,"Il est plus intéressant que jamais de nous rendre visite! Commandez votre #CarteDécouverte famille/groupe avant le 31 décembre 2017 et obtenez un rabais de 20%! 

Commandez dès aujourd’hui et venez voir ce que nos endroits vous offrent! 

http://www.commandesparcs-parksorders.ca/webapp/wcs/stores/servlet/fr/parksb2c/discovery-pass?currency=CAD&catalogId=53407&langId=-2&storeId=22953",134615279898518_1965701726789855,31,1965701726789855_1972800186080009,134615279898518_1965701726789855,ðŸ¤¢,0.0,neutral
Connecting Canadians with nature,ParcsCanada_facebook,0.00237301587301587,"Il est plus intéressant que jamais de nous rendre visite! Commandez votre #CarteDécouverte famille/groupe avant le 31 décembre 2017 et obtenez un rabais de 20%! 

Commandez dès aujourd’hui et venez voir ce que nos endroits vous offrent! 

http://www.commandesparcs-parksorders.ca/webapp/wcs/stores/servlet/fr/parksb2c/discovery-pass?currency=CAD&catalogId=53407&langId=-2&storeId=22953",134615279898518_1965701726789855,31,1965701726789855_1972697839423577,134615279898518_1965701726789855,Alain Roberge Joannie Roberge,0.0,neutral
