,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_likes,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
209,2017-02-24_05-32-20,2017-02-24T05:32:20,https://instagram.fyvr3-1.fna.fbcdn.net/vp/02a9fe0b9b294f0081ef0937251970fc/5AFDD47A/t51.2885-15/e35/24327732_1524194134334403_6901213868517752832_n.jpg,"C’était une journée froide de décembre, à Happy Valley-Goose Bay, au Labrador, mais Regina, une technicienne de la faune, cherche et compte inlassablement les braves oiseaux qui eux aussi sont restés cet hiver et affrontent notre climat nordique.éDesOiseaux",tait une froide de cembre Happy Valley Goose Bay au Labrador mais Regina une technicienne de la faune cherche et compte inlassablement les braves oiseaux qui eux aussi sont cet hiver et affrontent notre climat nordique DesOiseaux Oiseaux HiverCanadien ServiceCanadienDeLaFaune EnvironnementCan EnvironnementCanada Aventures,"[""relevédesoiseaux"",""oiseaux"",""hivercanadien"",""servicecanadiendelafaune"",""environnementcan"",""environnementcanada"",""aventures""]",0,5,5,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'climat', 'oiseau', 'ice', 'oiseaux', 'eau', 'or', 'faune']",neutral
210,2017-09-16_10-59-15,2017-09-16T10:59:15,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bba5de596e19dacee5586386c23b9a02/5A6474C5/t51.2885-15/e15/25015576_174488776473053_4079968590441218048_n.jpg,"Nos météorologues du Centre canadien de prévisions des ouragans discutent du lien entre les changements climatiques et les ouragans. Nous avons observé une grande activité dans le bassin de l’Atlantique, mais pouvons-nous en blâmer les changements climatiques?.... étéo éparezVous",Nos orologues du Centre canadien de visions des ouragans discutent du lien entre les changements climatiques et les ouragans Nous avons une grande dans le bassin de Atlantique mais pouvons nous en mer les changements climatiques ChangementsClimatiques Ouragans parezVous EnvironnementCanada EnvironnementCAN,"[""changementsclimatiques"",""météo"",""ouragans"",""préparezvous"",""environnementcanada"",""environnementcan""]",0,5,5,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'or', 'climat', 'mer']",neutral
211,2016-12-08_10-34-07,2016-12-08T10:34:07,https://instagram.fyvr3-1.fna.fbcdn.net/vp/90f049e6e5c6595861a8218895c5ddf5/5ADB7C4B/t51.2885-15/e35/25008627_198730700697727_522907513759203328_n.jpg,"Ce n’est pas le Bus Magique, mais c’est tout de même un autobus génial!! Cet autobus à piles à combustible est Canadien et roule déjà à Foshan, en Chine, Émission! Des idées comme celle-ci façonneront l’avenir du transport en commun! ",Ce est pas le Bus Magique mais est tout de un autobus nial Cet autobus piles combustible est Canadien et roule Foshan en Chine mission Des es comme celle ci onneront avenir du transport en commun TransportDurable TechnologiesPropres EnvironnementCanada Environnement Ecolo,"[""sansémission"",""transportdurable"",""technologiespropres"",""environnementcanada"",""environnement"",""ecolo""]",0,5,5,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'durable', 'technologie', 'or', 'propre']",neutral
212,2016-11-23_07-40-27,2016-11-23T07:40:27,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a1869c20fffa9c941b357cc45858f744/5ADF7BB2/t51.2885-15/e35/25008375_328661770945365_1258878283374657536_n.jpg,Geoff Green the ... une grande inspiration,Geoff Green studentsonice une grande inspiration ActionClimatJeunesse,"[""actionclimatjeunesse""]",1,4,5,Environmental,fr,0.05803571428571429,environnementcan_instagram,"['green ', 'ice', 'climat']",positive
213,2017-07-26_18-32-55,2017-07-26T18:32:55,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9a5948ad2f23a20de65592296086272c/5AF7F4AC/t51.2885-15/e35/25013566_161242657960573_3041151778339946496_n.jpg,Nous utilisons des hélicoptères pour nous déplacer dans l’Arctique entre nos sites d’étude afin de pouvoir effectuer le relevé de tous les oiseaux que nous trouvons et de tous les types d’habitats dont ils se servent au cours de la brève saison de reproduction.....,Nous utilisons des res pour nous placer dans Arctique entre nos sites tude afin de pouvoir effectuer le de tous les oiseaux que nous trouvons et de tous les types habitats dont ils se servent au cours de la saison de reproduction MeilleurTaxiDuMonde TravailDeTerrain Tundra Arctique ScienceArctique Canada EnvironnementCan EnvironnementCanada,"[""meilleurtaxidumonde"",""travaildeterrain"",""tundra"",""arctique"",""sciencearctique"",""canada"",""environnementcan"",""environnementcanada""]",0,5,5,Environmental,fr,0.0,environnementcan_instagram,"['oiseau', 'environnement', 'eau', 'oiseaux']",neutral
214,2017-07-27_12-26-48,2017-07-27T12:26:48,https://instagram.fyvr3-1.fna.fbcdn.net/vp/eecadb1f330b7dceaa3a3153f46e4f9d/5A638816/t51.2885-15/e15/25007802_810452922467759_7887502148257185792_n.jpg,"Le temps était venu de faire l’inspection annuelle de la station climatologique de référence de Fort Vermillion, afin de veiller à ce que nos capteurs soient à l’intérieur de la plage de tolérance et à ce que le système soit complètement fonctionnel. Après le long trajet de heures et demie jusqu’à Fort Vermillion, notre équipe a été bien heureuse de constater que la météo était clémente le lendemain.Ce site est situé à la Mackenzie Applied Research Association, où sont réalisés divers projets de recherche sur les cultures. Nous sommes restés environ heures sur le site, car plusieurs capteurs ne respectaient pas la plage de tolérance et ont dû être remplacés, dont le capteur du taux de précipitations et le capteur de précipitations. Ce site est l’un de nos rares sites en Alberta où la température du sol et le taux d’humidité du sol peuvent également être mesurés. Toutefois, avant notre arrivée, les capteurs du taux d’humidité du sol ne fonctionnaient pas. Après avoir travaillé une heure à résoudre des problèmes et à refaire le câblage, nous avons été en mesure de remettre en service la majorité des capteurs. Braden Bunce.... étéo étéo étéo",Le temps tait venu de faire inspection annuelle de la station climatologique de rence de Fort Vermillion afin de veiller ce que nos capteurs soient rieur de la plage de rance et ce que le soit tement fonctionnel le long trajet de heures et demie Fort Vermillion notre quipe bien heureuse de constater que la tait mente le lendemain nCe site est la Mackenzie Applied Research Association sont divers projets de recherche sur les cultures Nous sommes environ heures sur le site car plusieurs capteurs ne respectaient pas la plage de rance et ont dont le capteur du taux de cipitations et le capteur de cipitations Ce site est un de nos rares sites en Alberta la rature du sol et le taux du sol peuvent galement Toutefois avant notre les capteurs du taux du sol ne fonctionnaient pas avoir une heure soudre des mes et refaire le blage nous avons en mesure de remettre en service la des capteurs Braden Bunce FortVermillion Alberta Science EnvironnementCanada,"[""fortvermillion"",""alberta"",""radarmétéo"",""météo"",""stationmétéo"",""science"",""environnementcanada""]",0,5,5,Environmental,fr,0.0,environnementcan_instagram,"['climat', 'environnement', 'or', 'ice', 'air']",neutral
215,2017-07-06_13-51-18,2017-07-06T13:51:18,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ada101b103a404e55dae9e1e96328cf4/5ADD5D85/t51.2885-15/e35/25006589_1496330827132824_8614551669503426560_n.jpg,"Est-ce la nouvelle tendance pour l’automne ? Lara, une étudiante COOP, essaye des bois de caribou qui ont été trouvés dans la toundra pendant les relevés d’oiseaux l’été dernier. étaitUneRequêteDeSonSuperviseur .... ÉtéArctique",Est ce la nouvelle tendance pour automne 2017 nLara une tudiante COOP essaye des bois de caribou qui ont dans la toundra pendant les oiseaux dernier SelonSaVersionDelHistoire Tundra ScienceArctique Arctique Arctique Canada EnvironmentCan EnvironmentCanada TravailDeTerrain,"[""cétaitunerequêtedesonsupervise"",""selonsaversiondelhistoire"",""tundra"",""sciencearctique"",""arctique"",""étéarctique"",""canada"",""environmentcan"",""environmentcanada"",""travaildeterrain""]",0,5,5,Environmental,fr,0.0,environnementcan_instagram,"['oiseau', 'eau', 'oiseaux']",neutral
216,2016-11-23_13-42-46,2016-11-23T13:42:46,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c7c23d4f88d81b96ded476b63ef36d28/5AE7E493/t51.2885-15/e35/25010062_200681213810730_941572194104770560_n.jpg,Coucou!,Coucou ActionClimatJeunesse,"[""actionclimatjeunesse""]",0,5,5,Social,fr,0.0,environnementcan_instagram,['jeunes'],neutral
217,2017-05-18_14-02-19,2017-05-18T14:02:19,https://instagram.fyvr3-1.fna.fbcdn.net/vp/815148835064ff024dac8aab110bb76c/5AE678D4/t51.2885-15/e35/25009083_1085482874926996_4676536180601257984_n.jpg,"Avez-vous entendu parler du projet Action climatique ? C'est un projet financé par un accord de contribution que nous avons avec GreenLearning Canada. Pour célébrer le e anniversaire du Canada, des jeunes CanadienNEs d’un bout à l’autre du pays se chargent d’investiguer les impacts du changement climatique dans leurs communautés. Ceux-ci s’engagent à prendre action pour construire des communautés résilientes pour le futur de notre pays. Aujourd’hui, notre ministre Catherine McKenna , a participé à la discussion ouverte virtuelle d’Action Climatique avec plus de élèves de partout au Canada en compagnie de Mary McGrath, GreenLearning et Terry Godwaldt, Centre for Global Education . Les étudiants ont présenté des plans d'action sur trois sujets: l'écologisation de notre approvisionnement en énergie, le transport durable et la réduction des déchets. Les élèves continueront à agir - dans leur vie quotidienne, à l'école et dans leur communauté tout en invitant les autres à agir.Et VOUS, quelle-est votre ?....",Avez vous entendu parler du projet Action climatique 150 est un projet par un accord de contribution que nous avons avec GreenLearning Canada Pour brer le 150e anniversaire du Canada des jeunes CanadienNEs un bout autre du pays se chargent investiguer les impacts du changement climatique dans leurs Ceux ci engagent prendre action pour construire des silientes pour le futur de notre pays hui notre ministre Catherine McKenna la discussion ouverte virtuelle Action Climatique 150 avec plus de 400 ves de partout au Canada en compagnie de Mary McGrath GreenLearning et Terry Godwaldt Centre Global Education Les tudiants ont des plans action sur trois sujets cologisation de notre approvisionnement en nergie le transport durable et la duction des chets Les ves continueront agir dans leur vie quotidienne cole et dans leur tout en invitant les autres agir nEt VOUS quelle est votre ActionClimat ActionClimatique150 Canada150 JMECan EnvironnementCanada JeunesseCanadienne ActionClimatJeunesse AgirMaintenant ActionClimatCAN,"[""actionclimat"",""actionclimatique150"",""canada150"",""jmecan"",""environnementcanada"",""jeunessecanadienne"",""actionclimatjeunesse"",""agirmaintenant"",""actionclimatcan""]",0,5,5,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'vert', 'climat', 'durable', 'changement climatique', 'air', 'or']",neutral
218,2017-06-30_07-02-54,2017-06-30T07:02:54,https://instagram.fyvr3-1.fna.fbcdn.net/vp/674e0f41b3f959ecf28cd6596c7f602c/5AE547C7/t51.2885-15/e35/25008735_756025671256028_4000568651026530304_n.jpg,"Sur cette photo, Josh fait lever la poussière à la Réserve nationale de faune du Lac-de-la-Dernière-Montagne, en Saskatchewan. Ce biologiste aide à restaurer les habitats des et des ècesSauvages en semant des espèces indigènes de brome cathartique et des fleurs sauvages des prairies. Non loin de là, notre biologiste Denise vérifie le progrès qu’elle accompli dans une nouvelle zone de restauration. La tonte réduit la quantité de mauvaises herbes et favorise la croissance de nouvelles plantes pastorales. Bientôt, ces régions regorgeront de de Bruants des prés, de souris sylvestre, de campagnols à dos roux, de Buses de Swainson et de Buses à queue rousse.",Sur cette photo Josh fait lever la la serve nationale de faune du Lac de la Montagne en Saskatchewan Ce biologiste aide restaurer les habitats des OiseauxMigrateurs et des cesSauvages en semant des ces nes de brome cathartique et des fleurs sauvages des prairies Non loin de notre biologiste Denise rifie le elle accompli dans une nouvelle zone de restauration La tonte duit la de mauvaises herbes et favorise la croissance de nouvelles plantes pastorales ces gions regorgeront de de Bruants des de souris sylvestre de campagnols dos roux de Buses de Swainson et de Buses queue rousse,"[""oiseauxmigrateurs"",""espècessauvages""]",0,4,4,Environmental,fr,0.0,environnementcan_instagram,"['plantes', 'oiseau', 'air', 'oiseaux', 'eau', 'or', 'faune']",neutral
219,2016-10-18_05-58-54,2016-10-18T05:58:54,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0d2060da9562821f0a3d048684298c0f/5AF7ABB1/t51.2885-15/e35/25011829_1487829211301269_2512665608869380096_n.jpg,"« Cet été, notre travail de biologistes nous a amenées de nouveau à partir à la recherche du Grand Héron. En observant les sites de nidification, nous pouvons surveiller et suivre ces merveilleux oiseaux. Malheureusement, la population du Grand Héron est en déclin alors nous essayons d’acquérir le plus de connaissances possible! » – Kate et Britney, équipe du Service canadien de la faune",Cet notre travail de biologistes nous es de nouveau partir la recherche du Grand ron En observant les sites de nidification nous pouvons surveiller et suivre ces merveilleux oiseaux Malheureusement la population du Grand ron est en clin alors nous essayons rir le plus de connaissances possible Kate et Britney quipe du Service canadien de la faune,[],1,3,4,Environmental,fr,0.0,environnementcan_instagram,"['oiseau', 'ice', 'oiseaux', 'mer', 'eau', 'or', 'faune']",neutral
220,2016-11-04_05-47-44,2016-11-04T05:47:44,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0d95de82c05002fc721a4ef5be89bef2/5AFBC96D/t51.2885-15/e35/25011871_1991917431049004_735158166098018304_n.jpg,"Bonne nouvelle en ce vendredi! Le projet d’assainissement des sédiments contaminés du récif Randle permet d’assainir le havre de Hamilton – vive l’eau propre! Cette photo illustre l’installation de confinement actif qui agit comme une boîte qui stockera les sédiments les plus sales. Lorsque le projet d’une valeur de ,9 millions de dollars sera terminé en , l’eau sera plus propre pour les poissons et la population. Le projet permettra de créer des emplois et de favoriser le tourisme dans cette communauté – hourra! : Bermingham Foundation Solutions",Bonne nouvelle en ce vendredi Le projet assainissement des diments du cif Randle permet assainir le havre de Hamilton vive eau propre Cette photo illustre installation de confinement actif qui agit comme une te qui stockera les diments les plus sales Lorsque le projet une valeur de 138 millions de dollars sera en 2022 eau sera plus propre pour les poissons et la population Le projet permettra de er des emplois et de favoriser le tourisme dans cette hourra Bermingham Foundation Solutions,[],1,3,4,Economical,fr,0.0,environnementcan_instagram,"['tourisme', 'tourism', 'emplois']",neutral
