,account_name,caption_original,category
54,CanadianAgriculture_facebook,Did you know Canada is the second largest producer of cranberries in the world? Learn more about this tart red treat: http://ow.ly/wFAS30hlEs0,unknown
55,CanadianAgriculture_facebook,Did you know potatoes are the top vegetable crop grown in Canada? Find out why we're interested in studying them: ow.ly/r4Wl30fsSEN,unknown
56,CanadianAgriculture_facebook,How much do you know about Canadian potatoes? Check out our infographic to learn some interesting ag facts: http://ow.ly/kurs30fDEXb,unknown
57,CanadianAgriculture_facebook,Did you know Canada exports canola to over 50 countries around the world? Learn more: http://ow.ly/LpM130bosIB,unknown
58,CanadianAgriculture_facebook,Find out how Canadian researchers are helping the poultry industry produce quality chicken: ow.ly/RPJT307L7vM,unknown
59,CanadianAgriculture_facebook,Minister’s Message for International Day of Women and Girls in Science 2017,unknown
60,CanadianAgriculture_facebook,"How have you been celebrating the International Year of the Pulses? Test your pulse know-how by trying to identify the pulses in the picture below! 

Leave your answers in the comments and we'll post the answers  tomorrow. Good luck!",unknown
61,CanadianAgriculture_facebook,Sugar increase in alfalfa can contribute to a 5% increase in production of milk in cows. Learn how to improve sugar levels in your forage crops:,unknown
62,CanadianAgriculture_facebook,DYK we offer loans to help improve farm operations? Learn more about this program. http://ow.ly/Kkty308XWLY,unknown
63,CanadianAgriculture_facebook,Canadian bread is going places! Find out why: http://ow.ly/jIQj3089MwW,unknown
64,CanadianAgriculture_facebook,"We create lots of different agroclimate products, but we can't rely on just one source -  that's where our citizen scientists come in! Similar to how you can help start-ups through crowd-funding, you can also help our researchers by providing information from your area. http://ow.ly/50DC30bx1HB",unknown
65,CanadianAgriculture_facebook,"Did you know our scientists have been growing and studying wheat at the research centre in Lethbridge, Alberta for 100 years? That’s a whole lot of science! ow.ly/3lC330eCPVb",unknown
66,CanadianAgriculture_facebook,"The net worth of the average Canadian farm continues to grow. In 2017, the value is expected to reach $2.8 million. http://ow.ly/XyOi3096TPW",unknown
67,CanadianAgriculture_facebook,Did you know alfalfa is the most widely grown forage crop in Canada? Our scientists are hard at work improving it. Find out how: http://ow.ly/RR1c30eVjdI,unknown
68,CanadianAgriculture_facebook,Safety on grain farms is serious business. Read about a new training unit in Agri-info: http://ow.ly/kvXR309yw4h,unknown
69,CanadianAgriculture_facebook,"Did you know that once the Canada-European Union Comprehensive Economic and Trade Agreement (CETA) comes into force, Canadian farmers and companies will gain a competitive edge in the European Union? Read more here: http://ow.ly/6YY2309DKLP",unknown
70,CanadianAgriculture_facebook,"If warmer temperatures lead to soil decomposing its litter faster, how and when Canadians use fertilizer may be affected: http://ow.ly/Y9ys30gLhBO",unknown
71,CanadianAgriculture_facebook,,unknown
72,CanadianAgriculture_facebook,Do you need a loan to improve your farm operation? We can help. Find out how. http://ow.ly/zzyJ308J3Mo,unknown
73,CanadianAgriculture_facebook,,unknown
74,CanadianAgriculture_facebook,"One of the biggest challenges for Canadian apple producers is being able to predict exactly when fruit is ready for harvest. Our scientists in Summerland, BC and Kentville, NS are creating protocols for using the DA Meter, a new tool that takes the guesswork out of apple harvesting. This special tool helps fruit producers determine the ripeness of their crop, which helps ensure only the best apples make it to market. Check out our video to learn more about this process: #AppleMonth",unknown
75,CanadianAgriculture_facebook,,unknown
76,CanadianAgriculture_facebook,Tomorrow is World Soil Day! Join us as we share how important soil is to Canadians: http://ow.ly/HKvJ30gZV9C,unknown
77,CanadianAgriculture_facebook,Better managing what sows eat during pregnancy leads to an increase in the amount of milk produced - that helps piglets develop! ow.ly/Cbdo30eskAk,unknown
78,CanadianAgriculture_facebook,"Dr. Tony Savard and his team at the St-Hyacinthe Research and Development Centre have worked with the food processing partners to develop a unique process for an entirely vegetable-based fermentation for vegetables. It’s great news for the food processing industry and consumers. View the video to learn more - even better, come visit our Saint-Hyacinthe open house this weekend! ow.ly/Jk0u30fQ20R",unknown
79,CanadianAgriculture_facebook,"Sugar shacks will soon be busy across Canada's maple syrup producing regions: Quebec, Ontario, New Brunswick and Nova Scotia. Learn more about the (very Canadian) science of maple syrup: http://ow.ly/105IQz",unknown
80,CanadianAgriculture_facebook,"Find out how much a Colorado potato beetle eats during the orchard tours at our Kentville Open House, Saturday August 26 from 10-3pm. For more info: ow.ly/BonQ30eoFvJ",unknown
81,CanadianAgriculture_facebook,"AAFC has its first certified organic research plot. Located at the Harrington RDC, the plot is AAFC's first to be certified organic by a third-party auditor! Check out our plans for this unique research opportunity: http://ow.ly/sez73015H3B",unknown
82,CanadianAgriculture_facebook,Are you a producer of Canadian agricultural products interested in exporting? Consider Europe! The Canada-European Union Comprehensive Economic and Trade Agreement (CETA) will help our sector’s exports be more competitive. Learn how it can benefit you: http://ow.ly/jGmS309fKsU,unknown
83,CanadianAgriculture_facebook,"1936: There were 40 hectares of mustard crops in Alberta. Now: Canada harvests over 160,000 hectares of mustard crops per year. Get more ag facts: ow.ly/vtqa30dZiIE",unknown
84,CanadianAgriculture_facebook,Our scientist discovered a new strain of bacterium that helps fight fungal diseases! It was named in honour of Canada 150: http://ow.ly/Lzo230hoEtK,unknown
85,CanadianAgriculture_facebook,Canadian cranberries are rising stars in the berry world. Find out why: http://ow.ly/5QZ830hnFCq,unknown
86,CanadianAgriculture_facebook,"Our scientists are finding a way to use some ""flower power"" to help Canadian farmers fight off pests. Find out how: http://ow.ly/1SGs30gWX52",unknown
87,CanadianAgriculture_facebook,Canadians are now welcome to apply for a position on the Farm Debt Mediation Service appeals board. We’re looking for 2 chairpersons and up to 8 board members. Interested in learning more? http://ow.ly/wa76302VLA0,unknown
88,CanadianAgriculture_facebook,Hosting a barbecue over the long weekend? Don't forget to eat Canadian! Watch our labelling video to how to identify Canadian food when you go grocery shopping: https://youtu.be/5vBD9VqKyBQ,unknown
89,CanadianAgriculture_facebook,DYK Canada is the world’s largest exporter of mustard seed? Find out why we’re interested in studying it: ow.ly/oOm630dRLy8,unknown
90,CanadianAgriculture_facebook,Canada's exports have increased 41% in the last 5 years! Read more about our 2016 successes in Agri-info:,unknown
91,CanadianAgriculture_facebook,DYK? AAFC’s Harrington Research Farm has a certified organic research plot! The certification comes from third-party auditor the Certified Organic Producers’ Co-op of PEI. #OrganicWeek in #Canada ow.ly/v3Pp30fknSS,unknown
92,CanadianAgriculture_facebook,Did you know that what cows eat affects how they produce milk? Learn how in this interview with two scientists researching the metabolism of dairy cows:,unknown
93,CanadianAgriculture_facebook,Dr. Andrew Bert is one of our research scientists who focuses on wheat breeding. His goal is to  increase yields and protect against diseases -  an important part of making sure there's enough food for everyone. Watch him explain:,unknown
94,CanadianAgriculture_facebook,Did you know nitrogen is critical for crop development? Learn more about a new tool scientists at AAFC are developing in this issue of Agri-info: http://ow.ly/OFbC309hYbg,unknown
95,CanadianAgriculture_facebook,"Canada produces 3 types of mustard – yellow, brown & oriental. Find out how they are used: ow.ly/IwPm30dLkCu",unknown
96,CanadianAgriculture_facebook,,unknown
97,CanadianAgriculture_facebook,DYK we offer cash advances to farmers? Learn more about this program. http://ow.ly/QRvy308XX8d,unknown
98,CanadianAgriculture_facebook,The fertilization of soil can play a big role in the environmental impact of Canadian dairy farms. Check out the research by our scientists: ow.ly/AyGE30f9rVL,unknown
99,CanadianAgriculture_facebook,Find out how many chickens Canada produces and why we’re interested in studying them: ow.ly/3A6a30drvaZ,unknown
100,CanadianAgriculture_facebook,Did you know that the Canadian Agricultural Loans Act Program can help you get a loan to improve your farm? Learn more from Agri-info: http://ow.ly/K9so30h6ixR,unknown
101,CanadianAgriculture_facebook,"We're looking for weather reporters! We rely on our network of volunteers to give us info on agroclimate conditions around the country. The network also allows us to build a database of agroclimate impacts, which helps us to provide better data analysis and identify trends and anomalies:  http://www.agr.gc.ca/air",unknown
102,CanadianAgriculture_facebook,"In celebration of our big year, the ‘Canada 150 Garden Experience’ features 150 outstanding gardens to visit around the country, including Ottawa’s Central Experimental Farm’s Ornamental Gardens.  Find more ways to celebrate Canada 150th here: ow.ly/axPL30drutD",unknown
103,CanadianAgriculture_facebook,"If warmer temperatures lead to soil decomposing its litter faster, how and when Canadian farmers use fertilizer may be affected: ow.ly/svTT30flVoX",unknown
104,CanadianAgriculture_facebook,"Live near London, ON? Join us next Saturday for a fun-filled day. Share with your friends! http://ow.ly/3HQh304BNTt",unknown
105,CanadianAgriculture_facebook,,unknown
106,CanadianAgriculture_facebook,Did you know sweet corn is grown in every Canadian province? Learn more about this valuable crop: ow.ly/IObO30cQraz,unknown
107,CanadianAgriculture_facebook,The next great beer flavour? Check out the hops yard at our Charlottetown open house Aug 5: ow.ly/Tkws30e6P80,unknown
108,CanadianAgriculture_facebook,"What’s the difference between apple cider and apple juice? Preservability, for one.

Apple cider is raw apple juice that hasn’t been filtered to remove pulp and sediment. It starts to ferment in about a week, so it’s mostly a seasonal beverage. Pasteurization can extend its shelf-life but can also make it taste bitter.

Apple juice starts out as apple cider and is then filtered to remove pulp and sediment. It can take up to 20 hours to filter really clear apple juice! But not anymore. Click to read how electroflotation makes clear and stable apple juice. http://ow.ly/uXHs30aLwl6",unknown
109,CanadianAgriculture_facebook,The Career Focus Program helps fund agricultural internships for Canadian graduates. Learn more: http://ow.ly/FbXU305zbpy,unknown
110,CanadianAgriculture_facebook,,unknown
111,CanadianAgriculture_facebook,Looking to switch up your usual Thanksgiving dishes? Check out our website for inspiration and - maybe - your new favourite dish: http://ow.ly/5s2o30fFgO9,unknown
112,CanadianAgriculture_facebook,"Come see how rotting fruit helps our researchers. Visit our Kentville Open House Saturday August 26, 10-3pm. For more info: ow.ly/JUmw30eG0sr",unknown
113,CanadianAgriculture_facebook,Looking for a gluten free protein supplement? Our scientists are perfecting the extraction of pea protein - already a valuable crop for Canadian farmers! ow.ly/7hj930fZxo9,unknown
114,CanadianAgriculture_facebook,Check your flax! Do you know how much flax Canada produces annually? Learn more: http://ow.ly/Hle730grE46,unknown
115,CanadianAgriculture_facebook,"Did you know Canada is home to almost 5,000 commercial poultry and egg producers? Learn more: http://ow.ly/dP01307TVOL",unknown
116,CanadianAgriculture_facebook,The Canada-European Union Comprehensive Economic and Trade Agreement (CETA) can open the European Union market for Canadian farmers and exporters. Visit our website to learn how we can help you reach these new markets: http://ow.ly/6q1b309tKeV,unknown
117,CanadianAgriculture_facebook,"Applications for the Career Focus Program are being accepted on a first come, first served basis. Apply today: http://ow.ly/nZ3e30gomqL",unknown
118,CanadianAgriculture_facebook,"“Just slip it in an envelope and address it to the ‘Bug man and Weed man, Ottawa,’ never mind the stamp.” 

In 1886, James Fletcher was the first contributor to what would become the Canadian National Collection of Insects, Arachnids and Nematodes (CNC). With at least 17 million specimens, the CNC is now one of the world’s largest collections of its kind. You can learn more about the CNC on our website: http://ow.ly/4GNB30aCR5j #ThrowbackThursday #TBT",unknown
119,CanadianAgriculture_facebook,"We create lots of different agroclimate products, but we can't rely on just one source -  that's where our citizen scientists come in! Similar to how you can help start-ups through crowd-funding, you can also help our researchers by providing information from your area. http://ow.ly/g6Md3075yEZ",unknown
120,CanadianAgriculture_facebook,"Fresh carrots are starting to fill grocery shelves and farmers markets across the country - but did you know that we're helping carrot producers? AAFC scientists in Charlottetown, PEI developed a machine that trims carrot tops - which helps to control rot and reduce pesticide use.",unknown
121,CanadianAgriculture_facebook,"Happy bacon day! Meet Ed - a proud, Canadian pork farmer. He helps get your breakfast from the farm, to your table: #DiscoverAg",unknown
122,CanadianAgriculture_facebook,"On average, Canada exports over $400M in blueberries each year. Find out why our researchers are interested in studying them: ow.ly/b8iC30evAKh",unknown
123,CanadianAgriculture_facebook,"Celebrate Canada 150 with us! Lethbridge Research and Development Centre, June 29, 9 am-3:30 pm ow.ly/fENE30cVPQe",unknown
124,CanadianAgriculture_facebook,"Did you know our scientists have been growing and studying wheat at the research centre in Lethbridge, Alberta for 100 years? That soil has provided a century of information! http://ow.ly/s1JX30h28dZ",unknown
125,CanadianAgriculture_facebook,Craving something sweet? Try our French Toast with Maple Almond topping this weekend: http://ow.ly/Ga9y30b3t7S,unknown
