Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_likes,Reactions_SUM,language,average_sentiment_score,account_name,words_matched_list,sentiment,matched_keywords,category,FSDS_matched_keywords,FSDS_category
56,2017-11-29_13-11-40,2017-11-29T13:11:40,https://instagram.fyvr3-1.fna.fbcdn.net/vp/151916aa3b28177a276168f0b417d134/5AEB53BC/t51.2885-15/e35/24127111_134734917171994_4509259823035973632_n.jpg,"Haines Junction, a wilderness town surrounded by a beautiful and rugged landscape. Your gateway to the Kluane National Park and Reserve. ️ : Haines Junction, Yukon Territory : .....",Haines Junction wilderness town surrounded beautiful rugged landscape gateway Kluane National Park Reserve Haines Junction Yukon Territory Kluane KluaneNP cometomyyukon ExploreYukon Yukon Yukonterritory igerscanada ohcanada canadaday igcanada ExploreCanada parkscanada canada tourcanada enjoycanada instago wander wanderer wanderlust vacation travelgram instatravel instagood traveller tourist hiker mountain,"[""kluane"",""kluanenp"",""cometomyyukon"",""exploreyukon"",""yukon"",""yukonterritory"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""explorecanada"",""parkscanada"",""canada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""instago"",""wander"",""wanderer"",""wanderlust"",""vacation"",""travelgram"",""instatravel"",""instagood"",""traveller"",""tourist"",""hiker"",""mountain""]",31,4013,4044,en,0.16267282196969696,parks.canada_instagram,"['eau', 'lands', 'park', 'or', 'landscape']",positive,"['landscape', 'park']",Environmental,"['wilderness', 'wilderness', 'park', 'reserve', 'reserve', 'reserve']",Healthy wildlife populations
57,2018-01-02_18-19-55,2018-01-02T18:19:55,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2527ffec3a1bde89b8d1e2e5d093c620/5AE6BFC6/t51.2885-15/e35/25036605_155866048384608_4767754336711213056_n.jpg,High in the mountains of southwest Yukon is a land of extremes. Kluane National Park and Reserve is home to of Canada's tallest mountains. : .....,High mountains southwest Yukon land extremes Kluane National Park Reserve home 17 Canada 20 tallest mountains cnexplore TravelYukon KluaneNationalPark KluaneNP Kluane ParksCanada ParksCanadaYukon cometomyyukon ExploreYukon Yukon Yukonterritory ExploreCanada canada canadaswonderland igerscanada ohcanada canadaday igcanada tourcanada enjoycanada wanderlust travelgram,"[""kluanenationalpark"",""kluanenp"",""kluane"",""parkscanada"",""parkscanadayukon"",""cometomyyukon"",""exploreyukon"",""yukon"",""yukonterritory"",""explorecanada"",""canada"",""canadaswonderland"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""wanderlust"",""travelgram""]",16,4022,4038,en,0.3024609375,parks.canada_instagram,"['park', 'or']",positive,"['land', 'park']",Environmental,"['mountain', 'mountain', 'land', 'park', 'reserve', 'reserve', 'reserve', 'mountain', 'mountain']",Sustainably managed lands and forests
58,2017-09-14_15-40-22,2017-09-14T15:40:22,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a9b409161db2c976ec17961efc4ed128/5ADFB240/t51.2885-15/e35/21576951_289489988123898_7390189216493207552_n.jpg,"You’ll be mesmerized by the enchanting waters of Saguenay St. Lawrence Marine Park! Get the most out of your visit and elore by kayak, or even go scuba diving! Plan your visit to one of the best places in the world for whale watching. : ..... ôtenord",mesmerized enchanting waters Saguenay St Lawrence Marine Park Get visit explore kayak even go scuba diving Plan visit one best places world whale watching gablw cotenord tenord quebec saguenay saintlaurent marinepark coast lowtide roadtripCanada sea roadtrip wanderlust nationalpark park canada parkscanada exploreCanada ohcanada enjoycanada tourcanada instatravel travelgram tourism instago ilovetravel getoutside travel traveller travelphotography Canada150,"[""cotenord"",""côtenord"",""quebec"",""saguenay"",""saintlaurent"",""marinepark"",""coast"",""lowtide"",""roadtripcanada"",""sea"",""roadtrip"",""wanderlust"",""nationalpark"",""park"",""canada"",""parkscanada"",""explorecanada"",""ohcanada"",""enjoycanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""ilovetravel"",""getoutside"",""travel"",""traveller"",""travelphotography"",""canada150""]",24,4012,4036,en,0.4109090909090909,parks.canada_instagram,"['park', 'coast', 'water', 'mer', 'marine', 'or']",positive,"['water', 'marine']",Environmental,"['water', 'water', 'marine', 'park']",Healthy coasts and oceans
59,2017-12-21_13-21-52,2017-12-21T13:21:52,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b19aa73310c3f812ddc0cc8c7aef90b9/5AF59ED2/t51.2885-15/e35/25012692_2004663806443874_2719465492443037696_n.jpg,"Winter weather got you down? Might be a good time to start planning next summer’s adventures… Kejimkujik National Park and National Historic Site is loaded with fun activities including canoeing, hiking and camping! ️ : .hirt..... ",Winter weather got Might good time start planning next Kejimkujik National Park National Historic Site loaded fun activities including canoeing hiking camping natasha hirt visitnovascotia VisitNovaScotia novascotia ExploreCanada parkscanada canada canadaswonderland igerscanada ohcanada canadaday igcanada tourcanada enjoycanada adventure wanderlust travel travelgram instatravel instagood beach beautiful ocean,"[""visitnovascotia"",""novascotia"",""explorecanada"",""parkscanada"",""canada"",""canadaswonderland"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""adventure"",""wanderlust"",""travel"",""travelgram"",""instatravel"",""instagood"",""beach"",""beautiful"",""ocean""]",112,3922,4034,en,0.3593167306178669,parks.canada_instagram,"['eau', 'park', 'or']",positive,['park'],Environmental,"['park', 'hiking', 'camping']",Connecting Canadians with nature 
60,2018-01-15_07-28-06,2018-01-15T07:28:06,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b414f815b0c96fe1cc90a8a00e30a2c3/5AD93948/t51.2885-15/e35/26365885_151300928985942_799268717723648000_n.jpg,"Banff National Park is the kind of place where magic happens! Over million people make the pilgrimage each year to take in the epic Rocky Mountain peaks, glacial lakes, and wildlife Canada’s first national park has to offer. ..: Banff National Park.: .....",Banff National Park kind place magic happens million people make pilgrimage year take epic Rocky Mountain peaks glacial lakes wildlife first national park offer Banff National Park BanffNP BNP ParksCanada explorecanada canada wander wanderer nature rockies sunset instago travel instatravel vacation wildlife ohcanada enjoycanada tourcanada travelgram tourism wanderlust ilovetravel getoutside travelphotography roadtrip bucketlist alberta explorealberta,"[""banffnp"",""bnp"",""parkscanada"",""explorecanada"",""canada"",""wander"",""wanderer"",""nature"",""rockies"",""sunset"",""instago"",""travel"",""instatravel"",""vacation"",""wildlife"",""ohcanada"",""enjoycanada"",""tourcanada"",""travelgram"",""tourism"",""wanderlust"",""ilovetravel"",""getoutside"",""travelphotography"",""roadtrip"",""bucketlist"",""alberta"",""explorealberta""]",28,3992,4020,en,0.2205246913580247,parks.canada_instagram,"['wildlife', 'or', 'park', 'lakes', 'nature']",positive,"['park', 'lake', 'wildlife', 'park', 'park']",Environmental,"['park', 'mountain', 'mountain', 'lake', 'lake', 'wildlife', 'wildlife', 'national_park', 'national_park', 'park']",Sustainably managed lands and forests
61,2017-08-18_18-09-21,2017-08-18T18:09:21,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4fd32830c472169f62b44ee802b864a7/5AF49E90/t51.2885-15/e35/20901938_1110721475726984_3060978549969125376_n.jpg,The early bird catches the worm… or at least catches the phenomenal sunrise view at Yoho National Park. Talk about a golden hour!: ,early bird catches least catches phenomenal sunrise view Yoho National Park Talk golden hour mmguri Yoho YohoNationalPark MountainParks Climbers Nature Liveyouradventure Instatravel Vacation Sunset TravelGram Travel LiveOutdoors Instago Wanderlust Wanderer Travelphotography ILoveTravel Trip Vacay TravelTheWorld ParksCanada Canada150 Bucketlist DestinationCanada Dreamy,"[""yoho"",""yohonationalpark"",""mountainparks"",""climbers"",""nature"",""liveyouradventure"",""instatravel"",""vacation"",""sunset"",""travelgram"",""travel"",""liveoutdoors"",""instago"",""wanderlust"",""wanderer"",""travelphotography"",""ilovetravel"",""trip"",""vacay"",""traveltheworld"",""parkscanada"",""canada150"",""bucketlist"",""destinationcanada"",""dreamy""]",21,3999,4020,en,0.4211706349206349,parks.canada_instagram,"['or', 'park', 'bird', 'gold', 'nature']",positive,"['bird', 'park']",Environmental,['park'],Connecting Canadians with nature 
62,2017-11-05_20-08-37,2017-11-05T20:08:37,https://instagram.fyvr3-1.fna.fbcdn.net/vp/444703c6bdb7a42119e09f3c7e1de799/5AF921D4/t51.2885-15/e35/23164234_165704307362851_85154083194798080_n.jpg,"WOW! Can you believe these views? Visit this nature paradise, Elk Island National Park to see these beautiful views in person! : .....",WOW believe views Visit nature paradise Elk Island National Park see beautiful views person ryanwallerphotography elkislandnp elkisland alberta ExploreAlberta yeg ExploreEdmonton Edmonton travelalberta alberta canada canadian park parkscanada night hiking travel instatravel travelgram tourist vacation traveling instagood explorecanada wander wanderlust travelbug travelpics,"[""elkislandnp"",""elkisland"",""alberta"",""explorealberta"",""yeg"",""exploreedmonton"",""edmonton"",""travelalberta"",""alberta"",""canada"",""canadian"",""park"",""parkscanada"",""night"",""hiking"",""travel"",""instatravel"",""travelgram"",""tourist"",""vacation"",""traveling"",""instagood"",""explorecanada"",""wander"",""wanderlust"",""travelbug"",""travelpics""]",40,3939,3979,en,0.2638141025641026,parks.canada_instagram,"['eau', 'park', 'or', 'nature']",positive,"['nature', 'nature', 'park']",Environmental,"['nature', 'park']",Connecting Canadians with nature 
63,2017-08-22_15-48-42,2017-08-22T15:48:42,https://instagram.fyvr3-1.fna.fbcdn.net/vp/7c5c4847720577a9e10f1099ad3c16fb/5ADB6E82/t51.2885-15/e35/21042218_1716626578633794_330264581127536640_n.jpg,"Canoe country is calling your name. Paddle leisurely along some of La Mauricie National Park's most breathtaking lakes. Eerience the vibrant colours and stunning views for yourself, on the water! : .....",Canoe country calling name Paddle leisurely along La Mauricie National Park breathtaking lakes Experience vibrant colours stunning views water MauricieNP mauricie parkscanada natureaddicts exploreeverything explorecanada explorequebec landscape wildernessculture enjoycanada findyourselfoutside outbackcollective freshairandfreedom exploreQuebec Canada150 quebec,"[""mauricienp"",""mauricie"",""parkscanada"",""natureaddicts"",""exploreeverything"",""landscape_capture"",""instanature_canada"",""explorecanada"",""explorequebec"",""landscape"",""wildernessculture"",""enjoycanada"",""findyourselfoutside"",""outbackcollective"",""freshairandfreedom"",""explorequebec"",""canada150"",""quebec""]",15,3940,3955,en,0.5025,parks.canada_instagram,"['lands', 'nature', 'park', 'lakes', 'air', 'water', 'or', 'landscape']",positive,['lake'],Environmental,"['lake', 'lake', 'water', 'water']",Clean drinking water
64,2017-05-27_18-10-42,2017-05-27T18:10:42,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d2a35c9b6dcea9a3d66046f0b5c91378/5AF22449/t51.2885-15/e35/18646490_1312533512198217_6683614461476995072_n.jpg,This could be your view waking up this summer!! There’s no way around it: is THE best way to enjoy ’s nature! Make sure you do for ! Beautiful picture taken by in Gros Morne National Park  ,could view waking summer way around camping best way enjoy nature Make sure Canada150 nBeautiful picture taken j2hanson Gros Morne National Park CampingWeekCA hiking hikingadventures camping letscamp thegreatoutdoors wanderlust exploremore campingadventures canada explorecanada parkscanada letsgosomewhere instatravel getoutside neverstopexploring wildernessculture nature naturelovers naturephotography wild conservation photooftheday travel travelgram photography adventure landscape,"[""camping"",""canada"",""canada150"",""campingweekca"",""hiking"",""hikingadventures"",""camping"",""letscamp"",""thegreatoutdoors"",""wanderlust"",""exploremore"",""campingadventures"",""canada"",""explorecanada"",""parkscanada"",""letsgosomewhere"",""instatravel"",""getoutside"",""neverstopexploring"",""wildernessculture"",""nature"",""naturelovers"",""naturephotography"",""wild"",""conservation"",""photooftheday"",""travel"",""travelgram"",""photography"",""adventure"",""landscape""]",60,3875,3935,en,0.2248473011363636,parks.canada_instagram,"['lands', 'nature', 'park', 'conservation', 'mer', 'eau', 'or', 'landscape']",positive,['park'],Environmental,"['nature', 'park']",Connecting Canadians with nature 
65,2017-06-27_13-06-43,2017-06-27T13:06:43,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6e6ed019803f46d0c5e55c2bead30abc/5AE8675C/t51.2885-15/e35/19429543_1629612480384980_5852443078865977344_n.jpg,"See red at Waterton Lakes National Park! ️ Clear lakes, thundering waterfalls, rainbow-coloured streams, colourful rocks and mountain vistas await hikers and sightseers. Arrive early and travel midweek to get the most out of your eerience. : .....",See red Waterton Lakes National Park Clear lakes thundering waterfalls rainbow coloured streams colourful rocks mountain vistas await hikers sightseers Arrive early travel midweek get experience wildernessculture explorecanada canada150 travelawesome roadtrip outdooradventurephotos outdoorstyle adventureisoutthere adventureawaits getoutside keepitwild neverstopexploring mountainadventures mindthemountains themountainsarecalling thegreatoutdoors watertonnationalpark explorealberta travelalberta hikealberta parkscanada,"[""wildernessculture"",""explorecanada"",""canada150"",""travelawesome"",""roadtrip"",""outdooradventurephotos"",""outdoorstyle"",""adventureisoutthere"",""adventureawaits"",""getoutside"",""keepitwild"",""neverstopexploring"",""mountainadventures"",""mindthemountains"",""themountainsarecalling"",""thegreatoutdoors"",""watertonnationalpark"",""explorealberta"",""travelalberta"",""hikealberta"",""parkscanada""]",64,3868,3932,en,0.14395616319444446,parks.canada_instagram,"['water', 'park', 'lakes', 'or']",positive,['lake'],Environmental,"['park', 'lake', 'lake', 'mountain', 'mountain']",Clean drinking water
66,2017-11-30_13-19-06,2017-11-30T13:19:06,https://instagram.fyvr3-1.fna.fbcdn.net/vp/56d1ccb958a489704f3c4760c654761a/5ADD8579/t51.2885-15/e35/24254122_147091375933912_5432576516347133952_n.jpg,"Emerald Lake, home to some of the best views on the west side of Canada. Be sure to check it out next time you’re in Yoho National Park! ️: .....",Emerald Lake home best views west side Canada sure check next time Yoho National Park jocecho YohoNP YNP EmeraldLake ExploreBC BC Canada winter travel travelgram traveller wanderlust winterlust parkscanada hiking instatravel explorecanada igersbc igerscanada landscape imagesofcanada beautifulbc tourcanada enjoycanada instago wander wanderer,"[""yohonp"",""ynp"",""emeraldlake"",""explorebc"",""bc"",""canada"",""winter"",""travel"",""travelgram"",""traveller"",""wanderlust"",""winterlust"",""parkscanada"",""hiking"",""instatravel"",""explorecanada"",""igersbc"",""igerscanada"",""landscape"",""imagesofcanada"",""beautifulbc"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""instago"",""wander"",""wanderer""]",25,3904,3929,en,0.1716424851190476,parks.canada_instagram,"['lands', 'park', 'landscape', 'mer', 'eau', 'or', 'lake ']",positive,['lake'],Environmental,"['lake', 'lake', 'park']",Clean drinking water
