Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_likes,Reactions_SUM,language,average_sentiment_score,account_name,words_matched_list,sentiment,matched_keywords,category
61,2017-08-11_08-27-08,2017-08-11T08:27:08,https://instagram.fyvr3-1.fna.fbcdn.net/vp/40dcd40e30359d89db962bf87d228ee0/5AE81DD8/t51.2885-15/e35/25012539_133206450697717_3945761097348284416_n.jpg,"Truly awe inspiring landscapes! Our scientist Grant Gilchrist, took part in Leg (Iqaluit to Qikiqtarjuaq Nunavut) of the eedition, studying and presenting to fellow travelers on Arctic Migratory Birds. : Mike Sudoma & Michelle Munkittrick....",Truly awe inspiring landscapes scientist Grant Gilchrist took part Leg Iqaluit Qikiqtarjuaq Nunavut CanadaC3 expedition studying presenting fellow travelers Arctic Migratory Birds Mike Sudoma Michelle Munkittrick Canada150 BirdYear ArcticScience CanadaC3 ArcticAdventures EnvironmentCanada CanEnvironment MigratoryBirds,"[""canadac3"",""canada150"",""birdyear"",""arcticscience"",""canadac3"",""arcticadventures"",""environmentcanada"",""canenvironment"",""migratorybirds""]",4,77,81,en,0.25625,canenvironment_instagram,"['lands', 'bird', 'landscape', 'or']",positive,['arctic'],Economical
62,2017-07-07_12-55-48,2017-07-07T12:55:48,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1cf6039726cc5529f485ad30b55aaad4/5AE26656/t51.2885-15/e35/25009594_539161963114459_5731236022281306112_n.jpg,"We have our own little recording studio in the field! Well, not quite, but almost… We’re using song meters to monitor and record Common Nighthawk activity. Song meters are preprogrammed and set to record from dusk until dawn. Here is Regina, retrieving song meters at the end of the season.....",little recording studio field Well quite using song meters monitor record Common Nighthawk activity nSong meters preprogrammed set record dusk dawn Regina retrieving song meters end season WildlifeTechnician FieldWork Birds BirdScience WomeninScience BirdMonitoring BorealForest BirdsofInstagram NewFoundland TheBigLand InstaBirds WildlifeResearch WildlifeScience InstaScience Canada EnvironmentCan EnvironmentCanada Songmeters,"[""wildlifetechnician"",""fieldwork"",""birds"",""birdscience"",""womeninscience"",""birdmonitoring"",""borealforest"",""birdsofinstagram"",""newfoundland"",""thebigland"",""instabirds"",""wildliferesearch"",""wildlifescience"",""instascience"",""canada"",""environmentcan"",""environmentcanada"",""songmeters""]",0,81,81,en,0.0,canenvironment_instagram,"['wildlife', 'bird', 'or']",neutral,[],unknown
63,2017-12-28_13-12-30,2017-12-28T13:12:30,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1660931443f916218a20d89101979b60/5A6391B8/t51.2885-15/e15/26263838_1993928287487709_3101535243245453312_n.jpg,"We’re recognizing a group of Canadians who have set aside their private lands for long-term conservation! In appreciation of their efforts, Canada150 commemorative plaques are popping up across the country to commemorate donations! Let’s give a round of applause to this exceptional conservation work! If you’re interested in learning more about how you can get involved, click the link in our bio!...",recognizing group Canadians set aside private lands long term conservation appreciation efforts Canada150 commemorative plaques popping across country commemorate 150 donations give round applause exceptional conservation work nIf interested learning get involved click link bio Canada150 Conservation Nature NaturePhotography NatureShots ExploreCanada CanEnvironment EnvironmentCanada,"[""canada150"",""conservation"",""nature"",""naturephotography"",""natureshots"",""explorecanada"",""canenvironment"",""environmentcanada""]",0,81,81,en,0.0,canenvironment_instagram,"['conservation', 'lands', 'or', 'nature']",neutral,"['land', 'conservation']",Environmental
64,2017-02-08_06-40-05,2017-02-08T06:40:05,https://instagram.fyvr3-1.fna.fbcdn.net/vp/7e78d2e2954bd28aaeac8125fb4a7ec9/5AE697C6/t51.2885-15/e35/25012860_197485264142703_6660216510440538112_n.jpg,"Believe it or not, this dreamy landscape is Canadian! This photo was taken at Gannet Islands Ecological Reserve, Newfoundland.During July and August these islands are abuzz with activity! It is quite an amazing sight to see thousands of seabirds! It’s definitely a privilege for some of our biologists to call this place their office during the field season. ",Believe dreamy landscape Canadian photo taken Gannet Islands Ecological Reserve Newfoundland nDuring July August islands abuzz activity quite amazing sight see thousands seabirds definitely privilege biologists call place office field season Throwback SummerDays FieldWork BiolologistLife TheBigLand ExploreNL Newfoundland Conservation BirdConservation SeaWildlife Wildlife HiddenGems CanadianWildlifeService CanEnvironment EnvironmentCanada TBT ProtectedArea,"[""throwback"",""summerdays"",""fieldwork"",""biolologistlife"",""thebigland"",""explorenl"",""newfoundland"",""conservation"",""birdconservation"",""seawildlife"",""wildlife"",""hiddengems"",""canadianwildlifeservice"",""canenvironment"",""environmentcanada"",""tbt"",""protectedarea""]",0,79,79,en,0.0,canenvironment_instagram,"['wildlife', 'lands', 'ice', 'or', 'conservation', 'mer', 'bird', 'landscape']",neutral,['landscape'],Environmental
65,2017-05-26_14-13-13,2017-05-26T14:13:13,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f9bb9e9f389ba376b9f737a779b04b6a/5AF7585E/t51.2885-15/s1080x1080/e35/24331901_511559552570220_9017572064617299968_n.jpg,"Wondering what a weather office looks like? Step in and meet Bob, our warning preparedness meteorologist! Here, he’s checking over some recent hurricane information in preparation for what could be an active hurricane season.Cool eh?Don’t forget, hurricane season, runs from June st until the end of October. Don’t be scared, just be prepared!....",Wondering weather office looks like Step meet Bob warning preparedness meteorologist checking recent hurricane information preparation could active hurricane season nCool eh forget hurricane season runs June 1st end October scared prepared GetPrepared WeatherWise Hurricane HurricaneSeason HurricaneStrong CanadianHuricaneCentre StormReady HurricanePreparedness Meteorologists TropicalCyclones MeteorologistsOfInstagram InstaWeather Canada AtlanticCanada,"[""getprepared"",""weatherwise"",""hurricane"",""hurricaneseason"",""hurricanestrong"",""canadianhuricanecentre"",""stormready"",""hurricanepreparedness"",""meteorologists"",""tropicalcyclones"",""meteorologistsofinstagram"",""instaweather"",""canada"",""atlanticcanada""]",0,79,79,en,0.0,canenvironment_instagram,"['or', 'ice']",neutral,[],unknown
66,2017-10-27_12-24-47,2017-10-27T12:24:47,https://instagram.fyvr3-1.fna.fbcdn.net/vp/45d08794e5793b31ec9f245b4ad3ba23/5AF78396/t51.2885-15/e35/25010772_2115933485395561_7376336173142114304_n.jpg,"Hey, Canada! Nature Conservancy of Canada is having a national online photo contest — Places Worth Protecting —to showcase beautiful places across the country. Protecting natural spaces preserves biodiversity, species at risk, and also helps fight climate change. Interested? Just share your photos on Twitter or Instagram by November , using the hashtag and you will automatically be entered in the contest for a chance to win an Essential Phone from Telus! For every entry, TELUS is donating $5 to the Nature Conservancy of Canada! Tap the link in our bio to enter today! Rob Wiebe...",Hey Canada Nature Conservancy Canada national online photo contest Places Worth Protecting showcase beautiful places across country Protecting natural spaces preserves biodiversity species risk also helps fight climate change nInterested share photos Twitter Instagram November 30 using hashtag PlacesWorthProtecting automatically entered contest chance win Essential Phone Telus every entry TELUS donating Nature Conservancy Canada Tap link bio enter today Rob Wiebe PhotoContest Photos PlacesWorthProtecting NatureConservancyOfCanada nature WithNature CanadianNature NaturePic NatureShot EnvironmentCanada EnvironmentCan,"[""placesworthprotecting"",""photocontest"",""photos"",""placesworthprotecting"",""natureconservancyofcanada"",""nature"",""withnature"",""canadiannature"",""naturepic"",""natureshot"",""environmentcanada"",""environmentcan""]",3,76,79,en,0.8083333333333332,canenvironment_instagram,"['climate', 'biodiversity', 'natural', 'climat', 'nature', 'climate change', 'or', 'eau', 'species']",positive,"['nature', 'nature', 'natural', 'biodiversity', 'specie', 'climate', 'change', 'nature', 'nature']",Environmental
67,2017-04-13_09-32-40,2017-04-13T09:32:40,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1b6afdfcac83bcea7cbe5f383c0a1dfd/5AF60BDC/t51.2885-15/s1080x1080/e35/25006326_189865334909646_8646098135573069824_n.jpg,"Scientists from around agencies and institutes from all over the world are currently working together in the Arctic to measure ice on land and sea. This is one of the largest Arctic eedition ever! This huge collaborative international effort will help ensure the ice-thickness maps created from satellite data are correct. We have a small crew over there that will be sharing photos and highlights (when they have access to the Internet 🤦‍️). Check our account to follow their adventures! Photo : Pilot Troy and scientist Christian measuring the thickness of the ice to make sure it can safely support the weight of the aircraft. Photo : Justin and Josh working on a snow pit to measure snow properties on multi-year sea ice north of Alert, Nunavut.Photo : KBAL pilots preparing to land on the plane on sea ice without a prepared runway.Photo : Arvids measuring the depth of snow on sea ice along a transect. The site was accessed via aircraft.Photo : A view of the multi-year sea ice north of Alert, Nunavut.",Scientists around 10 agencies institutes world currently working together Arctic measure ice land sea one largest Arctic expedition ever huge collaborative international effort help ensure ice thickness maps created satellite data correct small crew sharing photos highlights access Internet Check account follow adventures nPhoto Pilot Troy scientist Christian measuring thickness ice make sure safely support weight aircraft nPhoto Justin Josh working snow pit measure snow properties multi year sea ice north Alert Nunavut nPhoto KBAL pilots preparing land plane sea ice without prepared runway nPhoto Arvids measuring depth snow sea ice along transect site accessed via aircraft nPhoto view multi year sea ice north Alert Nunavut,[],3,75,78,en,0.2888888888888889,canenvironment_instagram,"['or', 'ice', 'air']",positive,"['arctic', 'ice', 'land', 'arctic', 'ice', 'ice', 'land', 'ice', 'ice', 'ice']",Environmental
68,2017-09-22_06-35-05,2017-09-22T06:35:05,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bc2212b9904292dc17e2150b12e1c826/5AD89654/t51.2885-15/e35/25016673_537013276676475_1366097185527037952_n.jpg,"We are creating a souvenir album celebrating years of bird conservation in Canada! Share with us your bird anecdotes or thoughts on birds today! The album will be a tribute to birds and all those who love them, volunteer bird observers, or those who have even devoted their career to bird conservation. The album will contain testimonials and photos of people.Here’s how to participate :. Write a -word anecdote about your work with birds, bird encounters or about your love of birds.· Let us know your name and send a self-portrait taken outdoors (300 dpi);· List your favorite birds.ec.oiseauxmigrateurs-migratorybirds.ec.ca",creating souvenir album celebrating 100 years bird conservation Canada Share us bird anecdotes thoughts birds today album tribute birds love volunteer bird observers even devoted career bird conservation album contain testimonials photos 100 people participate Write 100 word anecdote work birds bird encounters love birds Let us know name send self portrait taken outdoors 300 dpi List favorite birds nec oiseauxmigrateurs migratorybirds ec canada ca,[],0,77,77,en,0.0,canenvironment_instagram,"['oiseau', 'bird', 'conservation', 'oiseaux', 'eau', 'or']",neutral,"['bird', 'conservation', 'bird', 'bird', 'bird', 'bird', 'bird', 'conservation', 'bird', 'bird']",Environmental
69,2017-07-28_10-15-07,2017-07-28T10:15:07,https://instagram.fyvr3-1.fna.fbcdn.net/vp/92674c0a0eaaea6eb7f84569b96fdf5f/5AF7D111/t51.2885-15/e35/25010848_717081008484825_3782425685809692672_n.jpg,"“You Moose tell me, is this my good side?” This young calf was hanging at Meanook National Wildlife Area (NWA) in Alberta.NWAs are protected and managed according to the Wildlife Area Regulations under the Canada Wildlife Act. Their primary purpose is the protection and conservation of wildlife and their habitat!....",Moose tell good side young calf hanging Meanook National Wildlife Area NWA Alberta nNWAs protected managed according Wildlife Area Regulations Canada Wildlife Act primary purpose protection conservation wildlife habitat Reconyx WildlifeCam Moose CanadianMoose CanadianWildlife ProtectedAreas WildlifeConservation CanadianWildlifeService EnvironmentCanada,"[""reconyx"",""wildlifecam"",""moose"",""canadianmoose"",""canadianwildlife"",""protectedareas"",""wildlifeconservation"",""canadianwildlifeservice"",""environmentcanada""]",0,77,77,en,0.0,canenvironment_instagram,"['wildlife', 'conservation', 'or', 'ice']",neutral,"['wildlife', 'wildlife', 'wildlife', 'conservation', 'wildlife']",Environmental
70,2017-09-01_13-16-14,2017-09-01T13:16:14,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f7e48f007f735e921a19cd07b94c2844/5ADD0F3D/t51.2885-15/e35/24327872_366192623808618_4755368248030003200_n.jpg,"The Canadian Hurricane Centre is celebrating years! In Hurricane Gloria was approaching the Maritime provinces but much of the info was focused on US impacts. The need for Canada-focused information eventually led to the creation of the CHC in . The Centre now operates out of Dartmouth, NS and services all Canadian territory and waters that can be affected by tropical cyclones.....",Canadian Hurricane Centre celebrating 30 years 1985 Hurricane Gloria approaching Maritime provinces much info focused US impacts need Canada focused information eventually led creation CHC 1987 Centre operates Dartmouth NS services Canadian territory waters affected tropical cyclones Meteorology Meteorologists InstaWeather InstaWeatherPro EnvironmentCanada Hurricane WeatherForecast CanadianHurricaneCentre,"[""meteorology"",""meteorologists"",""instaweather"",""instaweatherpro"",""environmentcanada"",""hurricane"",""weatherforecast"",""canadianhurricanecentre""]",1,75,76,en,0.125,canenvironment_instagram,"['water', 'or', 'ice']",positive,['water'],Environmental
