Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,average_sentiment_score,account_name,words_matched_list,sentiment,matched_keywords,category,lemmatized_text,FSDS_matched_keywords,FSDS_category
353,798775163588850_821446317988401,2016-03-30 10:44:26,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/821446317988401/?type=3,"Nous investirons 27 millions de dollars sur 5 ans dans le Programme de lutte contre les gaz à effet de serre en agriculture pour aider les agriculteurs à continuer de jouer leur rôle dans la lutte au changement climatique. 
Pour en savoir plus sur cette annonce : http://ow.ly/105DQ5",Nous investirons millions de dollars sur ans dans le Programme de lutte contre les gaz à effet de serre en agriculture pour aider les agriculteurs à continuer de jouer leur rôle dans la lutte au changement climatique. Pour en savoir plus sur cette annonce :,[],5,0,0,5,0,0,0,0,0,0,5,fr,0.0,AgricultureCanadienne_facebook,"['climat', 'agriculture', 'changement climatique', 'climatique', 'gaz']",neutral,"['dollar', 'gaz_à_effet_de_serre', 'agriculture', 'agriculture', 'aider', 'agriculteur', 'changement', 'climatique']",Economical,"['investirons', '27', 'million', 'dollar', 'an', 'programme', 'lutte', 'contre', 'les', 'gaz_à_effet_de_serre', 'agriculture', 'aider', 'les', 'agriculteur', 'continuer', 'jouer', 'rôle', 'lutte', 'changement', 'climatique', 'savoir', 'plus', 'cette', 'annonce', 'httpowly105dq5']","['gaz_à_effet_de_serre', 'gaz_à_effet_de_serre', 'agriculture', 'agriculteur']",Sustainable food
354,798775163588850_1113880302078333,2017-06-23 12:45:05,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1113880302078333/?type=3,Plus qu’un mois! Vous avez jusqu’au 27 juillet pour répondre à notre sondage – Donnez votre avis et aidez nous à concevoir une #PolitiqueAlimentaireCanada ow.ly/J9qN30cQcbr,Plus qu’un mois! Vous avez jusqu’au juillet pour répondre à notre sondage – Donnez votre avis et aidez nous à concevoir une,['#PolitiqueAlimentaireCanada'],2,0,3,2,0,0,0,0,0,0,5,fr,0.0,AgricultureCanadienne_facebook,,neutral,['#politiquealimentairecanada'],Economical,"['plus', ""qu'un"", 'mois', ""jusqu'au"", '27', 'juillet', 'répondre', 'sondage', 'donnez', 'avis', 'aidez', 'concevoir', '#politiquealimentairecanada', 'owlyj9qn30cqcbr']",['#politiquealimentairecanada'],Sustainable food
355,798775163588850_897959733670392,2016-08-22 14:05:16,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/897959733670392/?type=3,Vous n’avez pas d’idée pour le souper? Essayez notre recette de homard farci et rôti fait avec du homard canadien! Vous trouverez la recette sur notre site Web : http://ow.ly/EWyy303tw9Z,Vous n’avez pas d’idée pour le souper? Essayez notre recette de homard farci et rôti fait avec du homard canadien! Vous trouverez la recette sur notre site Web :,[],3,0,2,2,1,0,0,0,0,0,5,fr,0.0,AgricultureCanadienne_facebook,,neutral,[],unknown,"[""n'avez"", ""d'idée"", 'souper', 'essayez', 'recette', 'homard', 'farci', 'rôti', 'fait', 'homard', 'canadien', 'trouverez', 'recette', 'site', 'web', 'httpowlyewyy303tw9z']","['homard', 'homard', 'homard', 'homard']",Healthy coasts and oceans
356,798775163588850_1009422189190812,2017-01-21 09:10:15,http://ow.ly/v97v308cjOE,C’est la journée de la barre tendre! Pourquoi ne pas la célébrer en faisant notre délicieuse recette de barres tendres pour déjeuner : http://ow.ly/v97v308cjOE,C’est la journée de la barre tendre! Pourquoi ne pas la célébrer en faisant notre délicieuse recette de barres tendres pour déjeuner :,[],3,0,2,3,0,0,0,0,0,0,5,fr,0.0,AgricultureCanadienne_facebook,,neutral,['célébrer'],Social,"[""c'est"", 'journée', 'barre', 'tendre', 'pourquoi', 'célébrer', 'faisant', 'délicieuse', 'recette', 'barre', 'tendres', 'déjeuner', 'httpowlyv97v308cjoe']",[],unknown
357,798775163588850_898511040281928,2016-08-23 12:05:18,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/898511040281928/?type=3,Vous croyez avoir les compétences nécessaires pour assurer la présidence d’un comité d’appel du Service de médiation en matière d’endettement agricole? Renseignez-vous sur le rôle et les responsabilités d’un président de comité et postulez dès aujourd’hui : http://ow.ly/nFDv303vrhK,Vous croyez avoir les compétences nécessaires pour assurer la présidence d’un comité d’appel du Service de médiation en matière d’endettement agricole? Renseignez-vous sur le rôle et les responsabilités d’un président de comité et postulez dès aujourd’hui :,[],3,0,2,3,0,0,0,0,0,0,5,fr,0.0,AgricultureCanadienne_facebook,"['ice', 'air']",neutral,"['agricole', 'responsabilité']",Social,"['croyez', 'avoir', 'les', 'compétence', 'nécessaire', 'assurer', 'présidence', ""d'un"", 'comité', ""d'appel"", 'service', 'médiation', 'matière', ""d'endettement"", 'agricole', 'renseignez-vous', 'rôle', 'les', 'responsabilité', ""d'un"", 'président', 'comité', 'postulez', 'dès', ""aujourd'hui"", 'httpowlynfdv303vrhk']",['agricole'],Sustainable food
358,798775163588850_984694578330240,2016-12-23 12:25:06,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/984694578330240/?type=3,Joyeuses Fêtes de nous tous à AAC. Que vos célébrations se passent en famille et dans l’amour.,Joyeuses Fêtes de nous tous à AAC. Que vos célébrations se passent en famille et dans l’amour.,[],5,0,0,5,0,0,0,0,0,0,5,fr,0.0,AgricultureCanadienne_facebook,"['ami', 'famille']",neutral,"['fête', 'célébration', 'famille']",Social,"['joyeuse', 'fête', 'tous', 'aac', 'célébration', 'passent', 'famille', ""l'amour""]",[],unknown
359,798775163588850_1229375903862105,2017-12-28 12:20:05,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1229375903862105/?type=3,"L’hiver est arrivé, mais grâce aux méthodes agricoles canadiennes modernes, nous pouvons consommer une grande variété d’aliments pendant les mois d’hiver! Nous en avons fait du chemin : http://ow.ly/sWYG30hoKRN","L’hiver est arrivé, mais grâce aux méthodes agricoles canadiennes modernes, nous pouvons consommer une grande variété d’aliments pendant les mois d’hiver! Nous en avons fait du chemin :",[],4,1,0,4,0,0,0,0,0,0,5,fr,0.0,AgricultureCanadienne_facebook,['mer'],neutral,['consommer'],Social,"[""l'hiver"", 'arrivé', 'grâce', 'méthode', 'agricoles', 'canadien', 'moderne', 'pouvons', 'consommer', 'grand', 'variété', ""d'aliments"", 'pendant', 'les', 'mois', ""d'hiver"", 'fait', 'chemin', 'httpowlyswyg30hokrn']",['moderne'],Modern and resilient infrastructure
360,798775163588850_983503648449333,2016-12-21 14:55:25,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/983503648449333/?type=3,Saviez-vous que le Canada occupe le deuxième rang des producteurs de canneberges au monde? Pour en savoir plus sur ces baies rouges acidulées : http://ow.ly/8ZDy307lDB9,Saviez-vous que le Canada occupe le deuxième rang des producteurs de canneberges au monde? Pour en savoir plus sur ces baies rouges acidulées : 9,[],2,0,3,2,0,0,0,0,0,0,5,fr,0.0,AgricultureCanadienne_facebook,,neutral,['canneberges'],Economical,"['saviez-vous', 'canada', 'occupe', 'deuxième', 'rang', 'producteur', 'canneberges', 'monde', 'savoir', 'plus', 'baie', 'rouge', 'acidulées', 'httpowly8zdy307ldb9']","['producteur', 'producteur', 'canneberges', 'baie']",Sustainable food
361,798775163588850_1230013333798362,2017-12-29 11:30:19,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1230013333798362/?type=3,Apprenez-en davantage sur la résistance antimicrobienne dans le dernier numéro d’Agri-info: http://ow.ly/r89G30hnG5e,Apprenez-en davantage sur la résistance antimicrobienne dans le dernier numéro d’Agri-info:,[],3,0,2,3,0,0,0,0,0,0,5,fr,0.0,AgricultureCanadienne_facebook,,neutral,[],unknown,"['apprenez-en', 'davantage', 'résistance', 'antimicrobienne', 'dernier', 'numéro', ""d'agri-info"", 'httpowlyr89g30hng5e']",[],unknown
362,798775163588850_1192060207593675,2017-10-30 11:05:48,https://www.facebook.com/AgricultureCanadienne/videos/1192060207593675/,Nous voulons voir votre 🎃! Diffusez une photo avec #HalloweenAg pour témoigner votre reconnaissance à nos producteurs de citrouilles!,Nous voulons voir votre ! Diffusez une photo avec pour témoigner votre reconnaissance à nos producteurs de citrouilles!,['#HalloweenAg'],2,2,1,2,0,0,0,0,0,0,5,fr,0.0,AgricultureCanadienne_facebook,,neutral,[],unknown,"['voulons', 'voir', 'diffusez', 'photo', '#halloweenag', 'témoigner', 'reconnaissance', 'producteur', 'citrouille']","['producteur', 'producteur']",Clean growth
363,798775163588850_973916136074751,2016-12-09 14:50:15,https://youtu.be/Eh3oQ9kqjVw,Les normes élevées à la ferme nous garantissent du porc salubre et de qualité supérieure. Faites la connaissance d’un producteur de porc canadien :,Les normes élevées à la ferme nous garantissent du porc salubre et de qualité supérieure. Faites la connaissance d’un producteur de porc canadien :,[],5,0,0,5,0,0,0,0,0,0,5,fr,0.0,AgricultureCanadienne_facebook,['or'],neutral,['ferme'],Economical,"['les', 'norme', 'élevées', 'ferme', 'garantissent', 'porc', 'salubre', 'qualité', 'supérieur', 'faites', 'connaissance', ""d'un"", 'producteur', 'porc', 'canadien']","['ferme', 'producteur', 'producteur']",Sustainable food
364,798775163588850_1190310374435325,2017-10-27 11:45:16,http://ow.ly/v1qs30gaRB2,#SVQ 17 548 produits contenant des bleuets ont été lancés dans le monde de 2007 à 2016? Info sur l’innovation : ow.ly/v1qs30gaRB2,produits contenant des bleuets ont été lancés dans le monde de à ? Info sur l’innovation : 2,['#SVQ'],5,0,0,5,0,0,0,0,0,0,5,fr,0.0,AgricultureCanadienne_facebook,"['produits', 'innovation']",neutral,"['produit', 'bleuet']",Economical,"['#svq', '17', '548', 'produit', 'contet', 'bleuet', 'lancé', 'monde', '2007', '2016', 'info', ""l'innovation"", 'owlyv1qs30garb2']","['produit', 'produit', 'bleuet']",Sustainable food
365,798775163588850_978834328916265,2016-12-14 12:03:08,http://ow.ly/xw5b3077PkP,Notre sondage sur le prochain cadre stratégique pour l’agriculture est maintenant terminé. Visitez régulièrement notre site Web pour vous tenir au courant des prochaines étapes : http://ow.ly/xw5b3077PkP,Notre sondage sur le prochain cadre stratégique pour l’agriculture est maintenant terminé. Visitez régulièrement notre site Web pour vous tenir au courant des prochaines étapes :,[],2,2,1,2,0,0,0,0,0,0,5,fr,0.0,AgricultureCanadienne_facebook,['agriculture'],neutral,[],unknown,"['sondage', 'prochain', 'cadre', 'stratégique', ""l'agriculture"", 'maintet', 'terminé', 'visitez', 'régulièrement', 'site', 'web', 'tenir', 'courant', 'prochaine', 'étape', 'httpowlyxw5b3077pkp']",[],unknown
366,798775163588850_978147838984914,2016-12-13 14:05:12,https://youtu.be/d1OhAPo8Mjk,Comment l’ont-ils fait? Découvrez comment on a crée l'agroglyphe du logo #Canada150 :,Comment l’ont-ils fait? Découvrez comment on a crée l'agroglyphe du logo :,['#Canada150'],4,0,1,3,0,1,0,0,0,0,5,fr,0.0,AgricultureCanadienne_facebook,,neutral,"['découvrez', '#canada150']",Social,"['comment', ""l'ont-ils"", 'fait', 'découvrez', 'comment', 'crée', ""l'agroglyphe"", 'logo', '#canada150']",[],unknown
367,798775163588850_1165628656903497,2017-09-13 13:15:06,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1165628656903497/?type=3,Les produits sans gluten sont très prisés au Canada! Découvrez les nouveaux ingrédients sur lesquels se penchent nos chercheurs : ow.ly/puOw30f7LkX,Les produits sans gluten sont très prisés au Canada! Découvrez les nouveaux ingrédients sur lesquels se penchent nos chercheurs :,[],5,0,0,5,0,0,0,0,0,0,5,fr,0.0,AgricultureCanadienne_facebook,['produits'],neutral,"['produit', 'découvrez']",Social,"['les', 'produit', 'sans', 'gluten', 'très', 'prisés', 'canada', 'découvrez', 'les', 'nouveau', 'ingrédient', 'lesquels', 'penchent', 'chercheur', 'owlypuow30f7lkx']","['produit', 'produit', 'gluten']",Clean growth
368,798775163588850_966614836804881,2016-12-01 14:45:14,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/966614836804881/?type=3,"Saviez-vous que le Canada est un chef de file mondial de la production et de l’exportation de légumineuses? En fait, il se classe au premier rang pour les lentilles et les pois! Apprenez-en davantage sur les légumineuses canadiennes : http://ow.ly/oHQA306IKgX  #AIL2016","Saviez-vous que le Canada est un chef de file mondial de la production et de l’ertation de légumineuses? En fait, il se classe au premier rang pour les lentilles et les pois! Apprenez-en davantage sur les légumineuses canadiennes :",['#AIL2016'],4,0,1,4,0,0,0,0,0,0,5,fr,0.0,AgricultureCanadienne_facebook,['mondial'],neutral,"['mondial', 'légumineuse', 'légumineuse']",Economical,"['saviez-vous', 'canada', 'chef', 'file', 'mondial', 'production', ""l'exportation"", 'légumineuse', 'fait', 'classe', 'premier', 'rang', 'les', 'lentille', 'les', 'pois', 'apprenez-en', 'davantage', 'les', 'légumineuse', 'canadien', 'httpowlyohqa306ikgx', '#ail2016']","['production', 'légumineuse', 'légumineuse']",Sustainable food
369,798775163588850_1008210415978656,2017-01-19 11:50:31,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1008210415978656/?type=3,Le pain canadien voit du pays! Découvrez pourquoi : http://ow.ly/4hLI3089MSD,Le pain canadien voit du pays! Découvrez pourquoi : D,[],5,0,0,5,0,0,0,0,0,0,5,fr,0.0,AgricultureCanadienne_facebook,,neutral,"['pays', 'découvrez']",Social,"['pain', 'canadien', 'voit', 'pays', 'découvrez', 'pourquoi', 'httpowly4hli3089msd']",[],unknown
370,798775163588850_1196939410439088,2017-11-07 11:00:47,http://ow.ly/2off30gpRK8,"Grâce à l’#AECG, nos producteurs de petits fruits auront accès au marché de l’Union européenne en franchise de droits de douane! Pour info : http://ow.ly/2off30gpRK8","Grâce à l’, nos producteurs de petits fruits auront accès au marché de l’Union européenne en franchise de droits de douane! Pour info : 8",['#AECG'],3,0,2,3,0,0,0,0,0,0,5,fr,0.0,AgricultureCanadienne_facebook,['droits'],neutral,"['marché', 'droit', 'douane']",Economical,"['grâce', ""l'#aecg"", 'producteur', 'petit', 'fruit', 'accès', 'marché', ""l'union"", 'européen', 'franchise', 'droit', 'douane', 'info', 'httpowly2off30gprk8']","['producteur', 'producteur', 'accès', 'accès']",Sustainable food
371,798775163588850_882347625231603,2016-07-26 09:40:15,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/882347625231603/?type=3,"Nous travaillons avec nos partenaires des provinces et des territoires à l’établissement du prochain cadre stratégique pour l’agriculture du Canada. Ensemble, nous avons produit la déclaration de Calgary, qui énonce les principaux domaines prioritaires qui aideront à guider les programmes et services futurs offerts aux agriculteurs. Nous voulons connaître votre opinion! Faites-nous savoir quels domaines prioritaires sont les plus importants pour vous et pourquoi : http://ow.ly/oYTI302CmL9 #PCSAg","Nous travaillons avec nos partenaires des provinces et des territoires à l’établissement du prochain cadre stratégique pour l’agriculture du Canada. Ensemble, nous avons produit la déclaration de Calgary, qui énonce les principaux domaines prioritaires qui aideront à guider les programmes et services futurs offerts aux agriculteurs. Nous voulons connaître votre opinion! Faites-nous savoir quels domaines prioritaires sont les plus importants pour vous et pourquoi : 9",['#PCSAg'],5,0,0,5,0,0,0,0,0,0,5,fr,0.0,AgricultureCanadienne_facebook,"['agriculture', 'or', 'ice', 'air']",neutral,"['produit', 'futur', 'agriculteur']",Economical,"['travaillons', 'partenaire', 'province', 'territoire', ""l'établissement"", 'prochain', 'cadre', 'stratégique', ""l'agriculture"", 'canada', 'ensemble', 'produit', 'déclaration', 'calgary', 'énonce', 'les', 'principal', 'domaine', 'prioritaire', 'aideront', 'guider', 'les', 'programme', 'service', 'futur', 'offerts', 'agriculteur', 'voulons', 'connaître', 'opinion', 'faites-nous', 'savoir', 'quels', 'domaine', 'prioritaire', 'les', 'plus', 'important', 'pourquoi', 'httpowlyoyti302cml9', '#pcsag']","['produit', 'produit', 'agriculteur']",Sustainable food
372,798775163588850_960265590773139,2016-11-22 12:00:34,https://youtu.be/d1OhAPo8Mjk,Le mystère de l’agroglyphe est résolu! Ce sont nos employés qui ont tracé le logo de #Canada150 dans un champ de blé cet été! Découvrez comment ils s’y sont pris :,Le mystère de l’agroglyphe est résolu! Ce sont nos employés qui ont tracé le logo de dans un champ de blé cet été! Découvrez comment ils s’y sont pris :,['#Canada150'],3,0,2,3,0,0,0,0,0,0,5,fr,0.0,AgricultureCanadienne_facebook,,neutral,"['#canada150', 'blé', 'découvrez']",Social,"['mystère', ""l'agroglyphe"", 'résolu', 'employé', 'tracé', 'logo', '#canada150', 'champ', 'blé', 'cet', 'découvrez', 'comment', 'ils', ""s'y"", 'pris']","['champ', 'champ']",Sustainably managed lands and forests
